TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
1,WA,2305,5,CM,,2010,2,0,2024,5158,0,0
1,WA,2305,5,CO,,2010,1,0,2024,209013,0,0
1,WA,2305,5,DF,,2010,1,0,2024,19675,0,0
1,WA,2305,5,DF,,2010,2,0,2024,3739,0,0
1,WA,2305,5,GT,,2010,1,0,2024,1122111,0,0
1,WA,2305,5,GT,,2010,2,0,2024,493735,0,0
1,WA,2305,5,JA,,2010,1,0,2024,29700,0,0
1,WA,2305,5,MO,,2010,1,0,2024,206122,0,0
1,WA,2305,5,MX,,2010,1,0,2024,1000993,0,0
1,WA,2305,5,MX,,2010,2,0,2024,4690,0,0
1,WA,2305,5,NL,,2010,1,0,2024,1934037,0,0
1,WA,2305,5,NL,,2010,2,0,2024,143806,0,0
1,WA,2305,5,SL,,2010,1,0,2024,4775,0,0
1,WA,2305,5,SO,,2010,1,0,2024,15105,0,0
1,WA,2305,5,SO,,2010,2,0,2024,57900,0,0
1,WA,2305,5,TB,,2010,1,0,2024,3300,0,0
1,WA,2305,5,TM,,2010,1,0,2024,784747,0,0
1,WA,2305,5,TM,,2010,2,0,2024,77270,0,0
1,WA,2305,5,ZA,,2010,1,0,2024,174000,0,0
1,WA,2305,8,GT,,2010,1,X,2024,5038,0,0
1,WA,2305,8,NL,,2010,1,X,2024,7000,0,0
1,WA,2305,8,TM,,2010,1,X,2024,548266,0,0
1,WA,2305,8,TM,,2010,2,X,2024,8817,0,0
1,WA,2305,8,VE,,2010,1,X,2024,44031,0,0
1,WA,2305,8,VE,,2010,2,X,2024,48095,0,0
1,WA,2310,5,NL,,2010,1,0,2024,293667,0,0
1,WA,2310,5,SL,,2010,1,0,2024,4109,0,0
1,WA,2401,5,CH,,2010,1,0,2024,11796266,0,0
1,WA,2401,5,CH,,2010,1,1,2024,62430,0,0
1,WA,2401,5,CH,,2010,2,0,2024,6699555,0,0
1,WA,2401,5,DF,,2010,1,0,2024,293326,0,0
1,WA,2401,5,DG,,2010,1,0,2024,1108775,0,0
1,WA,2401,5,GT,,2010,2,0,2024,3000,0,0
1,WA,2401,5,JA,,2010,1,0,2024,581087,0,0
1,WA,2401,5,MX,,2010,1,0,2024,269816,0,0
1,WA,2401,5,MX,,2010,2,0,2024,6993,0,0
1,WA,2401,5,NL,,2010,1,0,2024,1967365,0,0
1,WA,2401,5,OT,,2010,1,0,2024,13100,0,0
1,WA,2401,5,OT,,2010,2,0,2024,255080,0,0
1,WA,2401,5,QT,,2010,1,0,2024,10469313,0,0
1,WA,2401,5,TM,,2010,1,0,2024,3322,0,0
1,WA,2401,5,TM,,2010,2,0,2024,17308,0,0
1,WA,2401,5,VE,,2010,1,0,2024,24748663,0,0
1,WA,2402,3,XX,,2010,1,0,2024,74747,220,0
1,WA,2402,3,XX,,2010,2,0,2024,3505,1,0
1,WA,2402,5,BC,,2010,1,0,2024,16022,0,0
1,WA,2402,5,CH,,2010,1,0,2024,4045472,0,0
1,WA,2402,5,CH,,2010,1,1,2024,38008,0,0
1,WA,2402,5,CH,,2010,2,0,2024,155710,0,0
1,WA,2402,5,GT,,2010,1,0,2024,116569,0,0
1,WA,2402,5,JA,,2010,1,0,2024,72404,0,0
1,WA,2402,5,MO,,2010,1,0,2024,58640,0,0
1,WA,2402,5,MX,,2010,1,0,2024,470234,0,0
1,WA,2402,5,MX,,2010,1,1,2024,9308,0,0
1,WA,2402,5,MX,,2010,2,0,2024,30707,0,0
1,WA,2402,5,NL,,2010,1,0,2024,44388,0,0
1,WA,2402,5,OT,,2010,1,0,2024,512511,0,0
1,WA,2402,5,OT,,2010,2,0,2024,204424,0,0
1,WA,2402,5,SL,,2010,1,0,2024,52964,0,0
1,WA,2402,5,SO,,2010,1,0,2024,6727,0,0
1,WA,2402,6,CH,,2010,1,0,2024,2614178,0,0
1,WA,2402,6,CH,,2010,2,0,2024,1563315,0,0
1,WA,2402,6,JA,,2010,1,0,2024,1964061,0,0
1,WA,2402,6,JA,,2010,1,1,2024,218592,0,0
1,WA,2402,6,MX,,2010,1,0,2024,1678561,0,0
1,WA,2402,6,SO,,2010,1,0,2024,16450,0,0
1,WA,2402,8,CH,,2010,1,X,2024,21865,0,0
1,WA,2402,8,CO,,2010,1,X,2024,16440,0,0
1,WA,2402,8,CO,,2010,2,X,2024,7675,0,0
1,WA,2403,5,CH,,2010,1,0,2024,192068,0,0
1,WA,2403,5,ZA,,2010,1,0,2024,16500,0,0
1,WA,2404,5,CH,,2010,1,0,2024,22000,0,0
1,WA,2404,8,AG,,2010,2,X,2024,36660,0,0
1,WA,2404,8,CH,,2010,1,X,2024,798948,0,0
1,WA,2404,8,CH,,2010,2,X,2024,154937,0,0
1,WA,2404,8,CL,,2010,1,X,2024,9441,0,0
1,WA,2404,8,MI,,2010,1,X,2024,5991,0,0
1,WA,2404,8,MX,,2010,1,X,2024,35043,0,0
1,WA,2404,8,PU,,2010,1,X,2024,11730,0,0
1,WA,2404,8,PU,,2010,2,X,2024,5003,0,0
1,WA,2406,5,CH,,2010,1,0,2024,1607378,0,0
1,WA,2408,5,CH,,2010,1,0,2024,1622881,0,0
1,WA,2408,5,CH,,2010,2,0,2024,51000,0,0
1,WA,2408,5,OT,,2010,1,0,2024,150957,0,0
1,WA,2408,5,ZA,,2010,1,0,2024,70220,0,0
1,WA,2501,3,XX,,2010,1,0,2024,120001,118,0
1,WA,2503,5,BC,,2010,1,0,2024,509826,0,0
1,WA,2503,5,JA,,2010,1,0,2024,41909,0,0
1,WA,2503,5,MX,,2010,1,0,2024,9000,0,0
1,WA,2503,6,BC,,2010,1,0,2024,4032169,0,0
1,WA,2503,6,OT,,2010,1,0,2024,50013,0,0
1,WA,2504,6,BC,,2010,1,0,2024,506440,0,0
1,WA,2505,5,BC,,2010,1,0,2024,955806,0,0
1,WA,2505,5,BC,,2010,2,0,2024,669720,0,0
1,WA,2505,8,BC,,2010,1,X,2024,14000,0,0
1,WA,2506,3,XX,,2010,2,0,2024,3524,22,0
1,WA,2506,5,AG,,2010,1,0,2024,4367007,0,0
1,WA,2506,5,BC,,2010,1,0,2024,49149364,0,0
1,WA,2506,5,BC,,2010,2,0,2024,2278768,0,0
1,WA,2506,5,BS,,2010,1,0,2024,885157,0,0
1,WA,2506,5,BS,,2010,2,0,2024,210006,0,0
1,WA,2506,5,CH,,2010,1,0,2024,15104,0,0
1,WA,2506,5,CH,,2010,2,0,2024,5400,0,0
1,WA,2506,5,CM,,2010,1,0,2024,2698756,0,0
1,WA,2506,5,CM,,2010,2,0,2024,7892939,0,0
1,WA,2506,5,CO,,2010,1,0,2024,1486879,0,0
1,WA,2506,5,CS,,2010,1,0,2024,2912833,0,0
1,WA,2506,5,DF,,2010,1,0,2024,8907123,0,0
1,WA,2506,5,DF,,2010,2,0,2024,512149,0,0
1,WA,2506,5,HG,,2010,1,0,2024,4879343,0,0
1,WA,2506,5,JA,,2010,1,0,2024,14826483,0,0
1,WA,2506,5,JA,,2010,2,0,2024,160698,0,0
1,WA,2506,5,MI,,2010,1,0,2024,188145,0,0
1,WA,2506,5,MX,,2010,1,0,2024,10151375,0,0
1,WA,2506,5,MX,,2010,2,0,2024,198324,0,0
1,WA,2506,5,NL,,2010,1,0,2024,1721761,0,0
1,WA,2506,5,NL,,2010,2,0,2024,132133,0,0
1,WA,2506,5,PU,,2010,1,0,2024,48900,0,0
1,WA,2506,5,SI,,2010,1,0,2024,10062719,0,0
1,WA,2506,5,SI,,2010,2,0,2024,492205,0,0
1,WA,2506,5,SO,,2010,1,0,2024,1632945,0,0
1,WA,2506,5,SO,,2010,2,0,2024,319698,0,0
1,WA,2506,5,TB,,2010,1,0,2024,88477,0,0
1,WA,2506,5,YU,,2010,1,0,2024,201084,0,0
1,WA,2506,5,YU,,2010,2,0,2024,13638,0,0
1,WA,2506,8,BC,,2010,1,X,2024,769090,0,0
1,WA,2506,8,BC,,2010,2,X,2024,323228,0,0
1,WA,2507,5,BC,,2010,1,0,2024,210516420,0,0
1,WA,2507,5,BC,,2010,2,0,2024,13929105,0,0
1,WA,2507,5,CH,,2010,1,0,2024,545292,0,0
1,WA,2507,5,DF,,2010,1,0,2024,10196834,0,0
1,WA,2507,5,GT,,2010,1,0,2024,893854,0,0
1,WA,2507,5,JA,,2010,1,0,2024,20595009,0,0
1,WA,2507,5,MX,,2010,1,0,2024,6594373,0,0
1,WA,2507,5,NL,,2010,1,0,2024,222508,0,0
1,WA,2507,5,QT,,2010,1,0,2024,1442116,0,0
1,WA,2507,5,SI,,2010,1,0,2024,683112,0,0
1,WA,2507,5,SO,,2010,1,0,2024,9272990,0,0
1,WA,2507,6,BC,,2010,1,0,2024,3827693,0,0
1,WA,2507,6,BC,,2010,2,0,2024,167157,0,0
1,WA,2601,5,SO,,2010,1,0,2024,430115,0,0
1,WA,2602,8,SO,,2010,1,X,2024,242000,0,0
1,WA,2604,5,BC,,2010,1,0,2024,3509540,0,0
1,WA,2604,5,BC,,2010,2,0,2024,6263,0,0
1,WA,2604,5,CO,,2010,1,0,2024,2006773,0,0
1,WA,2604,5,DF,,2010,1,0,2024,183253554,0,0
1,WA,2604,5,DF,,2010,2,0,2024,32758,0,0
1,WA,2604,5,GT,,2010,1,0,2024,19866,0,0
1,WA,2604,5,JA,,2010,1,0,2024,32988221,0,0
1,WA,2604,5,MI,,2010,1,0,2024,900000,0,0
1,WA,2604,5,MX,,2010,1,0,2024,20443324,0,0
1,WA,2604,5,MX,,2010,2,0,2024,3290,0,0
1,WA,2604,5,NL,,2010,1,0,2024,13807354,0,0
1,WA,2604,5,OT,,2010,1,0,2024,30174,0,0
1,WA,2604,5,QT,,2010,1,0,2024,5843,0,0
1,WA,2604,5,QT,,2010,2,0,2024,6611,0,0
1,WA,2604,5,SI,,2010,1,0,2024,1926035,0,0
1,WA,2604,5,SI,,2010,1,1,2024,13450,0,0
1,WA,2604,5,SI,,2010,2,0,2024,185194,0,0
1,WA,2604,5,SO,,2010,1,0,2024,14989887,0,0
1,WA,2604,5,SO,,2010,1,1,2024,24135,0,0
1,WA,2604,5,SO,,2010,2,0,2024,495364,0,0
1,WA,2604,5,TM,,2010,1,0,2024,36231,0,0
1,WA,2604,6,CO,,2010,1,1,2024,542593,0,0
1,WA,2604,6,JA,,2010,1,0,2024,40780,0,0
1,WA,2604,6,MX,,2010,1,0,2024,1068194,0,0
1,WA,2604,6,SI,,2010,2,0,2024,204893,0,0
1,WA,2604,6,SO,,2010,1,1,2024,31366668,0,0
1,WA,2604,8,SI,,2010,1,X,2024,4619,0,0
1,WA,2604,8,SO,,2010,1,X,2024,47669,0,0
1,WA,2608,5,BC,,2010,1,0,2024,75850,0,0
1,WA,2608,5,CH,,2010,1,0,2024,705917,0,0
1,WA,2608,5,DF,,2010,1,0,2024,556728,0,0
1,WA,2608,5,JA,,2010,1,0,2024,13423578,0,0
1,WA,2608,5,MX,,2010,1,0,2024,5879142,0,0
1,WA,2608,5,NL,,2010,1,0,2024,1255087,0,0
1,WA,2608,5,SO,,2010,1,0,2024,14181900,0,0
1,WA,2608,5,SO,,2010,2,0,2024,8462,0,0
1,WA,2704,1,XX,,2010,2,1,2024,11711,411,0
1,WA,2720,3,XX,,2010,1,0,2024,30233857,118733,0
1,WA,2720,3,XX,,2010,2,0,2024,21484979,51255,0
1,WA,2720,8,BC,,2010,1,X,2024,2586,0,0
1,WA,2720,8,DF,,2010,1,X,2024,21020,0,0
1,WA,2720,8,MX,,2010,1,X,2024,81621,0,0
1,WA,27XX,3,,XC,1220,2,X,2024,56019,449,800
1,WA,27XX,3,,XN,1220,1,X,2024,9148,12,179
1,WA,27XX,3,,XO,1220,2,X,2024,2949,1,58
1,WA,27XX,3,XX,,2010,1,0,2024,11190,736,0
1,WA,27XX,3,XX,,2010,2,0,2024,12537,549,0
1,WA,2801,3,XX,,2010,1,0,2024,267748,1357,0
1,WA,2801,3,XX,,2010,2,0,2024,44515,182,0
1,WA,28XX,1,,XN,1220,1,X,2024,92694,15654,4380
1,WA,28XX,3,,XO,1220,1,X,2024,40131,4534,3921
1,WA,29XX,3,,XO,1220,1,X,2024,4944,86,96
1,WA,29XX,3,,XP,1220,1,X,2024,265959,27084,4706
1,WA,29XX,3,,XQ,1220,1,X,2024,16213,225,496
1,WA,29XX,3,XX,,2010,1,0,2024,3490,4,0
1,WA,29XX,3,XX,,2010,2,0,2024,3400,2,0
1,WA,3001,5,,XA,1220,1,X,2024,554825,0,5697
1,WA,3001,5,,XA,1220,2,X,2024,655429,0,2189
1,WA,3001,5,,XB,1220,1,X,2024,5882,0,115
1,WA,3001,5,,XB,1220,2,X,2024,6813,0,133
1,WA,3001,5,,XC,1220,1,X,2024,14283110,0,357154
1,WA,3001,5,,XC,1220,2,X,2024,6726480,0,227832
1,WA,3001,5,,XM,1220,1,X,2024,22230,0,129
1,WA,3001,5,,XO,1220,1,X,2024,546037,0,25506
1,WA,3001,5,,XO,1220,2,X,2024,252299,0,6289
1,WA,3001,5,,XQ,1220,1,X,2024,2711,0,202
1,WA,3001,5,,XS,1220,1,X,2024,33062,0,646
1,WA,3001,6,,XA,1220,1,X,2024,10397,0,982
1,WA,3001,6,,XC,1220,1,X,2024,386367,0,30581
1,WA,3001,6,,XC,1220,2,X,2024,290767,0,6401
1,WA,3001,8,,XC,1220,1,X,2024,3006436,0,39288
1,WA,3001,8,,XC,1220,2,X,2024,6677152,0,4973
1,WA,3002,5,,XC,1220,1,X,2024,219787,0,6664
1,WA,3002,5,,XC,1220,2,X,2024,220025,0,1683
1,WA,3002,5,,XO,1220,1,X,2024,17043,0,2815
1,WA,3002,5,,XQ,1220,1,X,2024,108590,0,3333
1,WA,3002,6,,XA,1220,1,X,2024,87259,0,3293
1,WA,3003,5,,XC,1220,1,X,2024,153026,0,1457
1,WA,3003,5,,XC,1220,2,X,2024,18449,0,810
1,WA,3003,5,,XM,1220,1,X,2024,5327,0,134
1,WA,3003,5,,XO,1220,1,X,2024,11448,0,173
1,WA,3004,5,,XA,1220,1,X,2024,2813717,0,36827
1,WA,3004,5,,XA,1220,2,X,2024,2496049,0,21122
1,WA,3004,5,,XC,1220,1,X,2024,1914482102,0,41341661
1,WA,3004,5,,XC,1220,2,X,2024,652363003,0,9677410
1,WA,3004,5,,XM,1220,1,X,2024,477291,0,5139
1,WA,3004,5,,XM,1220,2,X,2024,194303,0,3095
1,WA,3004,5,,XO,1220,1,X,2024,9958712,0,114217
1,WA,3004,5,,XO,1220,2,X,2024,962609,0,15058
1,WA,3004,5,,XQ,1220,1,X,2024,56744,0,2139
1,WA,3004,5,,XQ,1220,2,X,2024,47102,0,264
1,WA,3004,5,,XS,1220,1,X,2024,202328,0,3905
1,WA,3004,6,,XC,1220,1,X,2024,147855711,0,4107105
1,WA,3004,6,,XC,1220,2,X,2024,55303648,0,1095764
1,WA,3004,6,,XM,1220,1,X,2024,47616,0,933
1,WA,3004,6,,XQ,1220,2,X,2024,31617,0,1504
1,WA,3004,8,,XC,1220,1,X,2024,3947915,0,20053
1,WA,3004,8,,XC,1220,2,X,2024,205317,0,2977
1,WA,3005,5,,XA,1220,1,X,2024,3016,0,152
1,WA,3005,5,,XA,1220,2,X,2024,9821,0,1013
1,WA,3005,5,,XC,1220,1,X,2024,191282,0,3344
1,WA,3005,5,,XC,1220,2,X,2024,177691,0,7513
1,WA,3005,5,,XM,1220,1,X,2024,16530,0,575
1,WA,3005,5,,XO,1220,1,X,2024,15186,0,889
1,WA,3005,5,,XO,1220,2,X,2024,19980,0,1079
1,WA,3005,6,,XC,1220,1,X,2024,9398,0,363
1,WA,3005,6,,XC,1220,2,X,2024,46743,0,1803
1,WA,3005,8,,XC,1220,1,X,2024,965865,0,7655
1,WA,3005,8,,XC,1220,2,X,2024,132157,0,1897
1,WA,3006,5,,XC,1220,2,X,2024,3970,0,66
1,WA,3007,5,,XC,1220,1,X,2024,20384564,0,26357
1,WA,3007,5,,XC,1220,2,X,2024,13141,0,257
1,WA,3007,8,,XC,1220,1,X,2024,295758,0,5776
1,WA,3008,5,,XA,1220,1,X,2024,53378,0,776
1,WA,3008,5,,XA,1220,2,X,2024,9048,0,218
1,WA,3008,5,,XC,1220,1,X,2024,80400,0,1905
1,WA,3008,5,,XC,1220,2,X,2024,3748760,0,34289
1,WA,3008,5,,XM,1220,1,X,2024,1388602,0,5425
1,WA,3008,5,,XO,1220,1,X,2024,48569,0,3456
1,WA,3008,5,,XO,1220,2,X,2024,9287,0,641
1,WA,3008,5,,XQ,1220,1,X,2024,19472,0,425
1,WA,3008,5,,XQ,1220,2,X,2024,5342,0,226
1,WA,3008,8,,XC,1220,1,X,2024,255083,0,997
1,WA,3008,8,,XC,1220,2,X,2024,46447,0,493
1,WA,3009,5,,XA,1220,1,X,2024,450298,0,3494
1,WA,3009,5,,XA,1220,2,X,2024,1081954,0,140
1,WA,3009,5,,XC,1220,1,X,2024,417508283,0,9462065
1,WA,3009,5,,XC,1220,2,X,2024,273171321,0,3086357
1,WA,3009,5,,XM,1220,1,X,2024,21925,0,0
1,WA,3009,5,,XO,1220,1,X,2024,82574,0,272
1,WA,3009,5,,XO,1220,2,X,2024,3151,0,0
1,WA,3009,5,,XQ,1220,1,X,2024,10537,0,0
1,WA,3009,6,,XC,1220,1,X,2024,170434,0,4254
1,WA,3009,7,,XA,1220,1,X,2024,2333414,0,0
1,WA,3009,7,,XC,1220,1,X,2024,500474,0,0
1,WA,3009,8,,XC,1220,1,X,2024,43934,0,940
1,WA,3010,5,,XC,1220,1,X,2024,1378431,0,3795
1,WA,3010,8,,XC,1220,1,X,2024,6668360,0,27737
1,WA,3010,8,,XC,1220,2,X,2024,1476186,0,1912
1,WA,3012,5,,XC,1220,1,X,2024,60052,0,1355
1,WA,3012,5,,XC,1220,2,X,2024,8428,0,169
1,WA,3013,5,,XC,1220,1,X,2024,227518,0,1592
1,WA,3013,5,,XC,1220,2,X,2024,11323,0,303
1,WA,3014,5,,XC,1220,1,X,2024,915963,0,1445
1,WA,3014,5,,XC,1220,2,X,2024,4777,0,104
1,WA,3014,8,,XC,1220,2,X,2024,605823,0,492
1,WA,3015,5,,XC,1220,1,X,2024,139825,0,3799
1,WA,3015,5,,XC,1220,2,X,2024,34621,0,995
1,WA,3015,6,,XC,1220,2,X,2024,201888,0,147
1,WA,3015,6,,XM,1220,2,X,2024,81140,0,0
1,WA,3016,5,,XC,1220,1,X,2024,1529236,0,36079
1,WA,3016,5,,XC,1220,2,X,2024,54365,0,994
1,WA,3017,5,,XC,1220,1,X,2024,2808244,0,69274
1,WA,3017,5,,XC,1220,2,X,2024,1888425,0,63555
1,WA,3017,8,,XC,1220,1,X,2024,723273,0,1064
1,WA,3017,8,,XC,1220,2,X,2024,6109,0,237
1,WA,3018,5,,XO,1220,1,X,2024,3488,0,55
1,WA,3019,5,,XC,1220,1,X,2024,81048078,0,1741579
1,WA,3019,5,,XC,1220,2,X,2024,26054405,0,399106
1,WA,3019,5,,XO,1220,1,X,2024,12401,0,0
1,WA,3019,5,,XQ,1220,1,X,2024,22689,0,579
1,WA,3019,8,,XC,1220,1,X,2024,221567,0,3083
1,WA,3019,8,,XC,1220,2,X,2024,5770,0,188
1,WA,3020,5,,XC,1220,1,X,2024,3417536,0,147444
1,WA,3020,5,,XC,1220,2,X,2024,7108138,0,31604
1,WA,3020,8,,XC,1220,2,X,2024,2550,0,19
1,WA,3022,5,,XC,1220,1,X,2024,3362,0,328
1,WA,3022,5,,XC,1220,2,X,2024,873558,0,8648
1,WA,3022,8,,XO,1220,1,X,2024,1205894,0,0
1,WA,3022,8,,XQ,1220,1,X,2024,42225,0,418
1,WA,3023,5,,XC,1220,1,X,2024,206447807,0,4090015
1,WA,3023,5,,XC,1220,2,X,2024,23820099,0,295298
1,WA,3023,6,,XC,1220,1,X,2024,547942,0,26056
1,WA,3023,8,,XC,1220,1,X,2024,24735,0,1243
1,WA,3023,8,,XC,1220,2,X,2024,9841,0,142
1,WA,3025,5,,XC,1220,1,X,2024,324347,0,12561
1,WA,3025,5,,XC,1220,2,X,2024,15609,0,309
1,WA,3025,5,,XQ,1220,2,X,2024,2764,0,54
1,WA,3025,8,,XC,1220,1,X,2024,6851,0,115
1,WA,3029,8,,XA,1220,1,X,2024,54440297,0,3101
1,WA,3029,8,,XC,1220,1,X,2024,46769,0,752
1,WA,30XX,1,,XA,1220,2,X,2024,44835,6184,284
1,WA,30XX,1,,XC,1220,1,X,2024,281779070,820677221,370855
1,WA,30XX,1,,XC,1220,2,X,2024,6593186,6832739,5951
1,WA,30XX,1,,XO,1220,1,X,2024,6263,24002,70
1,WA,30XX,1,,XQ,1220,1,X,2024,3904731,20766128,5022
1,WA,30XX,1,,XQ,1220,2,X,2024,6350,171,75
1,WA,30XX,1,,XT,1220,1,X,2024,58358951,82288783,101125
1,WA,30XX,1,XX,,2010,1,0,2024,1482794655,2098607592,0
1,WA,30XX,1,XX,,2010,1,1,2024,3085398,3573975,0
1,WA,30XX,3,,XA,1220,1,X,2024,661838,6522,7266
1,WA,30XX,3,,XA,1220,2,X,2024,119584,675,2278
1,WA,30XX,3,,XC,1220,1,X,2024,21576327,605600,349633
1,WA,30XX,3,,XC,1220,2,X,2024,7415586,58200,134134
1,WA,30XX,3,,XM,1220,1,X,2024,1081244,11166,12756
1,WA,30XX,3,,XM,1220,2,X,2024,49817,80,131
1,WA,30XX,3,,XN,1220,1,X,2024,164650,39335,3374
1,WA,30XX,3,,XO,1220,1,X,2024,12248194,150665,113927
1,WA,30XX,3,,XO,1220,2,X,2024,3182665,9481,21107
1,WA,30XX,3,,XP,1220,1,X,2024,101662,10353,1812
1,WA,30XX,3,,XQ,1220,1,X,2024,964557,51462,13315
1,WA,30XX,3,,XQ,1220,2,X,2024,10947068,1975,906
1,WA,30XX,3,,XS,1220,1,X,2024,49079,18934,1034
1,WA,30XX,3,,XW,1220,1,X,2024,25306,143,496
1,WA,30XX,3,XX,,2010,1,0,2024,4657708,51528,0
1,WA,30XX,3,XX,,2010,2,0,2024,1999731,15775,0
1,WA,30XX,5,DF,,2010,1,0,2024,284150,0,0
1,WA,30XX,5,DF,,2010,2,0,2024,128238,0,0
1,WA,30XX,5,JA,,2010,1,0,2024,226453,0,0
1,WA,30XX,5,JA,,2010,2,0,2024,1620093,0,0
1,WA,30XX,5,MX,,2010,1,0,2024,311081,0,0
1,WA,30XX,5,MX,,2010,1,1,2024,188189,0,0
1,WA,30XX,8,DF,,2010,1,X,2024,195116399,0,0
1,WA,30XX,8,MX,,2010,1,X,2024,414363130,0,0
1,WA,30XX,8,QT,,2010,1,X,2024,4442,0,0
1,WA,3101,5,,XC,1220,1,X,2024,41344,0,2299
1,WA,3103,5,,XC,1220,1,X,2024,2247294,0,56005
1,WA,3103,5,,XC,1220,2,X,2024,15315,0,300
1,WA,3104,5,,XC,1220,1,X,2024,3004,0,283
1,WA,3104,5,,XY,1220,1,X,2024,306846,0,5082
1,WA,3104,5,,XY,1220,2,X,2024,87074,0,3416
1,WA,3106,5,,XC,1220,1,X,2024,5191269,0,54614
1,WA,3106,5,,XC,1220,2,X,2024,26403,0,516
1,WA,3126,5,,XY,1220,1,X,2024,1064383,0,14609
1,WA,31XX,1,,XC,1220,1,X,2024,56694796,86733496,23917
1,WA,31XX,3,,XO,1220,1,X,2024,7509,8,288
1,WA,31XX,3,,XO,1220,2,X,2024,1068499,284,1649
1,WA,31XX,3,XX,,2010,1,0,2024,154987,90,0
1,WA,31XX,3,XX,,2010,2,0,2024,89259,6,0
1,WA,3301,5,,XC,1220,1,X,2024,647534,0,5208
1,WA,3301,5,,XS,1220,1,X,2024,773435,0,13956
1,WA,3301,5,,XS,1220,2,X,2024,7695111,0,76006
1,WA,3302,5,,XA,1220,1,X,2024,1332479,0,18521
1,WA,3302,5,,XA,1220,2,X,2024,191443,0,3132
1,WA,3302,5,,XC,1220,1,X,2024,454811832,0,11879819
1,WA,3302,5,,XC,1220,2,X,2024,256577362,0,3011486
1,WA,3302,5,,XM,1220,1,X,2024,89269,0,0
1,WA,3302,5,,XM,1220,2,X,2024,20520,0,0
1,WA,3302,5,,XO,1220,1,X,2024,345859,0,1957
1,WA,3302,5,,XO,1220,2,X,2024,99140,0,980
1,WA,3302,5,,XS,1220,1,X,2024,14200,0,0
1,WA,3302,6,,XA,1220,1,X,2024,6471167,0,160007
1,WA,3302,6,,XA,1220,2,X,2024,21145,0,292
1,WA,3302,6,,XC,1220,1,X,2024,9460081,0,51079
1,WA,3302,6,,XC,1220,2,X,2024,46507,0,1759
1,WA,3302,6,,XM,1220,2,X,2024,379422,0,6704
1,WA,3302,8,,XC,1220,1,X,2024,585546820,0,8238
1,WA,3302,8,,XC,1220,2,X,2024,4820,0,353
1,WA,3303,5,,XC,1220,1,X,2024,3091,0,92
1,WA,3304,5,,XC,1220,1,X,2024,122297,0,2310
1,WA,3304,5,,XC,1220,2,X,2024,52485,0,1319
1,WA,3304,6,,XC,1220,1,X,2024,36287,0,711
1,WA,3306,6,,XA,1220,1,X,2024,67956,0,806
1,WA,3307,5,,XO,1220,2,X,2024,13617763,0,3691
1,WA,3308,5,,XC,1220,1,X,2024,225849,0,6404
1,WA,3308,5,,XC,1220,2,X,2024,76848,0,1463
1,WA,3309,5,,XC,1220,1,X,2024,337175,0,3338
1,WA,3310,5,,XA,1220,1,X,2024,50845486,0,875209
1,WA,3310,5,,XA,1220,2,X,2024,148879198,0,1410755
1,WA,3310,5,,XC,1220,1,X,2024,2598304,0,45014
1,WA,3310,5,,XC,1220,2,X,2024,443834,0,6237
1,WA,3310,5,,XM,1220,1,X,2024,26487,0,518
1,WA,3310,5,,XM,1220,2,X,2024,41108,0,1649
1,WA,3310,5,,XO,1220,1,X,2024,172356,0,2624
1,WA,3310,5,,XO,1220,2,X,2024,145263,0,267
1,WA,3310,5,,XS,1220,1,X,2024,328590,0,6440
1,WA,3310,5,,XS,1220,2,X,2024,58535,0,727
1,WA,3310,6,,XA,1220,1,X,2024,6827608,0,300275
1,WA,3310,6,,XA,1220,2,X,2024,44274,0,3514
1,WA,3310,6,,XC,1220,1,X,2024,36213,0,709
1,WA,3310,6,,XM,1220,1,X,2024,64518,0,1264
1,WA,3310,6,,XO,1220,1,X,2024,125598,0,8206
1,WA,3310,8,,XC,1220,1,X,2024,5881,0,115
1,WA,3316,5,,XA,1220,1,X,2024,5725,0,254
1,WA,3316,5,,XC,1220,1,X,2024,11108,0,217
1,WA,3318,5,,XC,1220,1,X,2024,5750090,0,117666
1,WA,3318,5,,XC,1220,2,X,2024,5207580,0,685452
1,WA,3318,6,,XC,1220,1,X,2024,13643,0,1288
1,WA,3318,8,,XA,1220,1,X,2024,76177,0,0
1,WA,3318,8,,XC,1220,1,X,2024,5718,0,111
1,WA,3318,8,,XO,1220,1,X,2024,14280,0,0
1,WA,3322,5,,XA,1220,1,X,2024,6399,0,125
1,WA,3322,5,,XC,1220,1,X,2024,14786,0,289
1,WA,3322,5,,XC,1220,2,X,2024,29255,0,570
1,WA,3322,5,,XO,1220,2,X,2024,20976099,0,1862
1,WA,3322,6,,XC,1220,1,X,2024,359800,0,7050
1,WA,33XX,3,,XA,1220,1,X,2024,382272,1124,6177
1,WA,33XX,3,,XA,1220,2,X,2024,42151,186,855
1,WA,33XX,3,,XC,1220,1,X,2024,166339,66075,4687
1,WA,33XX,3,,XC,1220,2,X,2024,21299,56910,1503
1,WA,33XX,3,,XO,1220,1,X,2024,10787,5352,147
1,WA,33XX,3,,XO,1220,2,X,2024,3974,9,96
1,WA,3401,5,,XA,1220,1,X,2024,17280,0,336
1,WA,3401,5,,XA,1220,2,X,2024,26363,0,1065
