TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,DF,CONTCODE,YEAR,VALUE,SHIPWT,FREIGHT_CHARGES
2,2401,72,6,2010,,1,2024,105321,60460,1250
2,2401,73,5,2010,,0,2024,335913865,92071099,1361319
2,2401,73,5,2010,,1,2024,201140,4034,530
2,2401,73,8,2010,,0,2024,20493,18093,5
2,2401,74,5,2010,,0,2024,87244401,13558287,1140746
2,2401,75,5,2010,,0,2024,1764446,145311,2708
2,2401,76,5,2010,,0,2024,266765517,48717841,856601
2,2401,76,5,2010,,1,2024,11808,916,761
2,2401,78,5,2010,,0,2024,1139485,54641,1339
2,2401,79,5,2010,,0,2024,98062,41262,1805
2,2401,80,5,2010,,0,2024,24057576,977082,24486
2,2401,81,5,2010,,0,2024,3125914,889686,45645
2,2401,82,5,2010,,0,2024,3637560,177854,35932
2,2401,83,5,2010,,0,2024,185390017,13215509,409232
2,2401,83,5,2010,,1,2024,21064,2486,549
2,2401,84,5,2010,,0,2024,23197071894,619314604,19152337
2,2401,85,3,2010,,0,2024,5795,141,680
2,2401,85,5,2010,,0,2024,12267020026,559011390,80020726
2,2401,85,5,2010,,1,2024,20055887,952203,38567
2,2401,85,6,2010,,0,2024,16686,4182,200
2,2401,86,5,2010,,0,2024,2089749,552867,19195
2,2401,87,5,2010,,0,2024,4879766740,407062970,11252165
2,2401,87,5,2010,,1,2024,108386801,5478569,138470
2,2401,87,6,2010,,0,2024,54230,1489,200
2,2401,88,5,2010,,0,2024,396760747,1683394,938311
2,2401,89,5,2010,,0,2024,87238530,2648166,373443
2,2401,90,3,2010,,0,2024,169709,801,2587
2,2401,90,5,2010,,0,2024,6092908688,112430929,13615256
2,2401,90,5,2010,,1,2024,2840118,36293,464
2,2401,91,5,2010,,0,2024,21070306,1074827,17863
2,2401,92,5,2010,,0,2024,4000,481,99
2,2401,93,5,2010,,0,2024,17850,183,850
2,2401,94,5,2010,,0,2024,1916518789,111235599,10156772
2,2401,94,5,2010,,1,2024,246759,14728,3653
2,2401,95,5,2010,,0,2024,63821891,13999518,50973
2,2401,96,5,2010,,0,2024,13798002,918462,20965
2,2401,98,3,2010,,0,2024,2630,91,150
2,2401,98,5,2010,,0,2024,990005058,59136242,3315864
2,2401,98,5,2010,,1,2024,14480409,744041,45496
2,2401,98,9,2010,,0,2024,3138820,104133,3131
2,2402,01,5,2010,,0,2024,31500,948,150
2,2402,04,5,2010,,0,2024,892857,152896,6259
2,2402,05,5,2010,,0,2024,5850,390,31
2,2402,06,5,2010,,0,2024,52929,19007,2632
2,2402,07,5,2010,,0,2024,4056791,4196252,30845
2,2402,08,5,2010,,0,2024,815283,598423,6814
2,2402,09,5,2010,,0,2024,160516,28500,260
2,2402,10,6,2010,,0,2024,1991567,5319028,5500
2,2402,14,5,2010,,0,2024,177734,20461,2809
2,2402,17,5,2010,,0,2024,46111,17568,1097
2,2402,17,6,2010,,0,2024,1036015,1223210,3216
2,2402,17,6,2010,,1,2024,983805,1050000,3750
2,2402,18,5,2010,,0,2024,85400,22652,27
2,2402,19,5,2010,,0,2024,110849,36464,2829
2,2402,20,5,2010,,0,2024,1695509,406508,5734
2,2402,21,5,2010,,0,2024,34640,10728,991
2,2402,22,5,2010,,0,2024,99195,22921,8853
2,2402,25,5,2010,,0,2024,4657546,11195178,92764
2,2402,25,6,2010,,0,2024,46901641,453194366,17832510
2,2402,25,6,2010,,1,2024,527158,8564640,371949
2,2402,26,3,2010,,0,2024,13112,301,1000
2,2402,28,6,2010,,0,2024,49238996,101574460,779551
2,2402,29,5,2010,,0,2024,74246,21686,1998
2,2402,30,5,2010,,0,2024,133256,26719,9038
2,2402,31,5,2010,,0,2024,11270,12012,6
2,2402,32,5,2010,,0,2024,142066,71405,645
2,2402,32,9,2010,,0,2024,10920,907,218
2,2402,33,5,2010,,0,2024,4498981,1377212,21390
2,2402,34,5,2010,,0,2024,2685384,2510613,43296
2,2402,35,5,2010,,0,2024,18524,500,12
2,2402,38,5,2010,,0,2024,3136459,1306353,26262
2,2402,38,6,2010,,0,2024,860987,581715,11976
2,2402,38,6,2010,,1,2024,219923,434840,905
2,2402,39,1,2010,,0,2024,14533,1148,3
2,2402,39,1,2010,,1,2024,34900,1601,7360
2,2402,39,3,2010,,0,2024,1265057,30721,12178
2,2402,39,5,2010,,0,2024,19451327,3974975,436214
2,2402,39,5,2010,,1,2024,1055,2,191
2,2402,39,6,2010,,0,2024,23382357,13682655,72940
2,2402,39,6,2010,,1,2024,2177662,1456565,3010
2,2402,39,9,2010,,0,2024,1321387,177782,32204
2,2402,39,9,2010,,1,2024,39350,4877,1200
2,2402,40,3,2010,,0,2024,11103,423,2237
2,2402,40,5,2010,,0,2024,2920850,212280,52644
2,2402,40,9,2010,,0,2024,902,25,18
2,2402,41,3,2010,,0,2024,2961,150,200
2,2402,41,5,2010,,0,2024,350975,39909,1850
2,2402,42,5,2010,,0,2024,2576343,101373,37816
2,2402,43,5,2010,,0,2024,5648,270,52
2,2402,44,5,2010,,0,2024,3767707,3118139,55975
2,2402,44,9,2010,,0,2024,2200,153,44
2,2402,46,5,2010,,0,2024,13055,3807,70
2,2402,47,5,2010,,0,2024,424947,2642540,1350
2,2402,48,3,2010,,0,2024,9625,406,3335
2,2402,48,5,2010,,0,2024,6007970,3496564,154618
2,2402,48,6,2010,,0,2024,1746012,1660688,4022
2,2402,48,9,2010,,0,2024,45360,1351,908
2,2402,49,5,2010,,0,2024,1830793,260260,25190
2,2402,52,5,2010,,0,2024,3045,366,8
2,2402,54,5,2010,,0,2024,19533,2139,303
2,2402,55,5,2010,,0,2024,13756,16065,9
2,2402,56,5,2010,,0,2024,477211,283980,2913
2,2402,56,9,2010,,0,2024,2278,49,9
2,2402,57,5,2010,,0,2024,5771,285,63
2,2402,58,5,2010,,0,2024,2316,150,148
2,2402,59,5,2010,,0,2024,619662,101298,2393
2,2402,61,3,2010,,0,2024,895502,9426,4872
2,2402,61,5,2010,,0,2024,1466243,151849,3470
2,2402,62,5,2010,,0,2024,36285412,3240073,445298
2,2402,63,5,2010,,0,2024,3339075,483179,5181
2,2402,64,5,2010,,0,2024,8709485,252202,28838
2,2402,65,5,2010,,0,2024,1138660,123981,4429
2,2402,66,5,2010,,0,2024,3913,134,12
2,2402,68,5,2010,,0,2024,26029928,61586363,804438
2,2402,68,6,2010,,0,2024,2097934,4999512,56603
2,2402,69,5,2010,,0,2024,1451244,3000708,35863
2,2402,69,5,2010,,1,2024,2506,1,1
2,2402,70,5,2010,,0,2024,299581,65918,3221
2,2402,70,9,2010,,0,2024,6066,8650,121
2,2402,71,3,2010,,0,2024,57077,3,500
2,2402,71,5,2010,,0,2024,904267,22417,2827
2,2402,72,5,2010,,0,2024,4180788,5116219,530996
2,2402,72,6,2010,,0,2024,68404348,85828071,2416072
2,2402,73,1,2010,,1,2024,2272,3,71
2,2402,73,3,2010,,0,2024,10519,2193,5473
2,2402,73,5,2010,,0,2024,51742079,15070399,305705
2,2402,73,6,2010,,1,2024,3998790,1273832,690255
2,2402,74,1,2010,,1,2024,3768,22,924
2,2402,74,3,2010,,0,2024,5510,111,500
2,2402,74,5,2010,,0,2024,2030048,621806,11434
2,2402,75,5,2010,,0,2024,34694,67082,2755
2,2402,76,1,2010,,1,2024,10722,22,3500
2,2402,76,3,2010,,0,2024,32132,376,700
2,2402,76,5,2010,,0,2024,38128236,5178354,309841
2,2402,76,9,2010,,0,2024,327000,1100,1
2,2402,78,6,2010,,0,2024,4925376,2363770,17500
2,2402,79,5,2010,,0,2024,29155,241,198
2,2402,79,6,2010,,0,2024,107133667,39674109,25034
2,2402,80,5,2010,,0,2024,531985,32461,2690
2,2402,81,5,2010,,0,2024,7660,3064,365
2,2402,82,3,2010,,0,2024,26058,130,100
2,2402,82,5,2010,,0,2024,454040,6057,6876
2,2402,83,1,2010,,1,2024,29476,22,65
2,2402,83,3,2010,,0,2024,43489,742,1632
2,2402,83,5,2010,,0,2024,15615370,8660218,86622
2,2402,84,1,2010,,0,2024,649780,26653,598
2,2402,84,1,2010,,1,2024,16914,1177,342
2,2402,84,3,2010,,0,2024,2349417,102591,16741
2,2402,84,5,2010,,0,2024,206997875,26134815,717289
2,2402,84,6,2010,,0,2024,30977811,4885222,957
2,2402,84,6,2010,,1,2024,28017201,5098586,384333
2,2402,84,9,2010,,0,2024,212748737,46478987,2993464
2,2402,84,9,2010,,1,2024,49119,543,126
2,2402,85,1,2010,,0,2024,38131,1138,18
2,2402,85,1,2010,,1,2024,216912,3966,13898
2,2402,85,3,2010,,0,2024,1567847,49287,68598
2,2402,85,5,2010,,0,2024,1387236764,90369938,2374451
2,2402,85,5,2010,,1,2024,461229,8038,1396
2,2402,85,6,2010,,0,2024,6092683,295159,1200
2,2402,85,9,2010,,0,2024,900024641,34603601,9157035
2,2402,87,3,2010,,0,2024,560077,27140,16573
2,2402,87,5,2010,,0,2024,55193634,5379713,432587
2,2402,87,6,2010,,0,2024,3511498784,307412576,22537965
2,2402,88,3,2010,,0,2024,133343,279,77
2,2402,88,5,2010,,0,2024,10000,80,1
2,2402,90,1,2010,,0,2024,3019,43,5278
2,2402,90,3,2010,,0,2024,1970698,10291,28865
2,2402,90,5,2010,,0,2024,66357125,1388927,84017
2,2402,90,5,2010,,1,2024,86693,170,234
2,2402,90,9,2010,,0,2024,106760697,20918317,1388172
2,2402,91,5,2010,,0,2024,67432,4445,120
2,2402,92,5,2010,,0,2024,76560,9140,460
2,2402,94,3,2010,,0,2024,5800,1401,1000
2,2402,94,5,2010,,0,2024,183821042,30688375,730424
2,2402,94,5,2010,,1,2024,5520,300,100
2,2402,95,5,2010,,0,2024,1252550,121314,3062
2,2402,96,5,2010,,0,2024,545614,82991,2721
2,2402,97,5,2010,,0,2024,160582,339,3394
2,2402,98,3,2010,,0,2024,1104023,15329,8278
2,2402,98,5,2010,,0,2024,64867970,2786622,462378
2,2402,98,9,2010,,0,2024,7527286,97305,6973
2,2403,01,5,2010,,0,2024,151439670,29003948,150367
2,2403,07,5,2010,,0,2024,889671,1735338,239600
2,2403,08,5,2010,,0,2024,30959703,22077721,166080
2,2403,12,5,2010,,0,2024,2035472,12383921,212143
2,2403,20,5,2010,,0,2024,33540,2774,1000
2,2403,22,5,2010,,0,2024,29126,107850,349
2,2403,25,5,2010,,0,2024,8315,36906,200
2,2403,30,5,2010,,0,2024,3268325,16717,5000
2,2403,31,5,2010,,0,2024,19164,41700,1000
2,2403,35,5,2010,,0,2024,4992,31,100
2,2403,39,5,2010,,0,2024,427238,74456,13006
2,2403,40,5,2010,,0,2024,34639,777,600
2,2403,42,5,2010,,0,2024,433487,35779,13477
2,2403,44,5,2010,,0,2024,24358,12222,3
2,2403,63,5,2010,,0,2024,594,550,11
2,2403,65,5,2010,,0,2024,493,17,9
2,2403,68,5,2010,,0,2024,23499,86930,3000
2,2403,69,5,2010,,0,2024,24043,41000,23000
2,2403,72,5,2010,,0,2024,300863,649651,8308
2,2403,73,5,2010,,0,2024,26884699,6180933,240339
2,2403,76,5,2010,,0,2024,5966374,679674,68298
2,2403,83,5,2010,,0,2024,305545,31805,6700
2,2403,84,5,2010,,0,2024,13646927,3158118,146442
2,2403,85,5,2010,,0,2024,121782,3182,441
2,2403,87,5,2010,,0,2024,32387508,10556010,152447
2,2403,90,5,2010,,0,2024,3547281,284967,15600
2,2403,94,5,2010,,0,2024,22513720,10509430,41286
2,2403,95,5,2010,,0,2024,300818,35369,3500
2,2403,98,5,2010,,0,2024,1800269,394572,8600
2,2404,02,5,2010,,0,2024,625248,85709,1678
2,2404,07,5,2010,,0,2024,208142,215433,72
2,2404,08,5,2010,,0,2024,990395,156877,1559
2,2404,09,5,2010,,0,2024,137475,135505,24
2,2404,15,5,2010,,0,2024,4816,685,3
2,2404,16,5,2010,,0,2024,114411,34702,700
2,2404,17,5,2010,,0,2024,3434,274,296
2,2404,19,5,2010,,0,2024,32727,19243,1820
2,2404,20,5,2010,,0,2024,1486265,1083212,1941
2,2404,21,5,2010,,0,2024,168354,167407,7430
2,2404,23,5,2010,,0,2024,15006,22758,100
2,2404,25,5,2010,,0,2024,340220,4390489,33337
2,2404,27,5,2010,,0,2024,10838,3780,1
2,2404,30,5,2010,,0,2024,116867,8930,114
2,2404,32,5,2010,,0,2024,176987,19288,100
2,2404,33,5,2010,,0,2024,518822,91515,1608
2,2404,38,5,2010,,0,2024,65209,154996,2071
2,2404,39,5,2010,,0,2024,15105420,2127854,231677
2,2404,39,5,2010,,1,2024,26886,1189,136
2,2404,40,5,2010,,0,2024,3879335,160689,74439
2,2404,41,5,2010,,0,2024,10102,447,122
2,2404,44,5,2010,,0,2024,1359436,783950,31917
2,2404,48,5,2010,,0,2024,588067,168070,6019
2,2404,54,5,2010,,0,2024,2102,184,11
2,2404,56,5,2010,,0,2024,47418,3660,46
2,2404,56,5,2010,,1,2024,2102,55,1
2,2404,59,5,2010,,0,2024,1884756,362941,7982
2,2404,61,5,2010,,0,2024,2011,55,75
2,2404,62,5,2010,,0,2024,404,8,66
2,2404,63,5,2010,,0,2024,1007121,83990,5850
2,2404,64,5,2010,,0,2024,1663,254,47
2,2404,65,5,2010,,0,2024,2158,718,100
2,2404,66,5,2010,,0,2024,23631,3890,45
2,2404,68,5,2010,,0,2024,812969,602431,3615
2,2404,69,5,2010,,0,2024,123299,483522,129
2,2404,70,5,2010,,0,2024,118586,30083,139
2,2404,72,1,2010,,0,2024,44923,136500,66
2,2404,72,1,2010,,1,2024,9402,28350,14
2,2404,72,5,2010,,0,2024,1047691,613001,8405
2,2404,73,5,2010,,0,2024,20596248,7288574,89973
2,2404,73,5,2010,,1,2024,11468,855,94
2,2404,74,1,2010,,0,2024,68131,22873,98
2,2404,74,1,2010,,1,2024,13898,6440,20
2,2404,74,5,2010,,0,2024,4842292,909450,1318
2,2404,75,5,2010,,0,2024,42233,194324,6833
2,2404,76,5,2010,,0,2024,2677937,487418,4982
2,2404,76,5,2010,,1,2024,3236,145,19
2,2404,81,5,2010,,0,2024,22679,6539,2538
2,2404,82,5,2010,,0,2024,23953,340,16
2,2404,83,5,2010,,0,2024,3197304,182363,25111
2,2404,83,5,2010,,1,2024,3190,1749,152
2,2404,84,5,2010,,0,2024,264654067,9894535,546425
2,2404,85,5,2010,,0,2024,284175201,19689864,1064591
2,2404,85,5,2010,,1,2024,1767251,60751,5219
2,2404,85,9,2010,,0,2024,54667,2053,1092
2,2404,86,5,2010,,0,2024,1053945,308485,18909
2,2404,87,5,2010,,0,2024,106023730,23274253,1123766
2,2404,87,5,2010,,1,2024,4020621,186304,4992
2,2404,88,5,2010,,0,2024,5785580,18740,6280
2,2404,90,5,2010,,0,2024,103447692,1897289,161833
2,2404,90,5,2010,,1,2024,47442,384,46
2,2404,91,5,2010,,0,2024,4363,5,8
2,2404,94,5,2010,,0,2024,91310785,3492923,144271
2,2404,94,5,2010,,1,2024,14935,1223,165
2,2404,95,5,2010,,0,2024,273252,127275,487
2,2404,96,5,2010,,0,2024,29653,72,41
2,2404,98,5,2010,,0,2024,11023637,1562689,52916
2,2404,98,5,2010,,1,2024,962047,12928,2905
2,2404,98,9,2010,,0,2024,4717381,106487,94347
2,2406,01,5,2010,,0,2024,782071,312710,295
2,2406,01,8,2010,,0,2024,94825648,30795880,134677
2,2406,04,5,2010,,0,2024,639587,106112,4108
2,2406,07,5,2010,,0,2024,36047090,136344162,544415
2,2406,08,5,2010,,0,2024,8345467,3678508,10640
2,2406,09,5,2010,,0,2024,14715143,23254151,133375
2,2406,11,5,2010,,0,2024,496007,233029,96
2,2406,12,5,2010,,0,2024,4003625,25139226,113134
2,2406,13,5,2010,,0,2024,41781,1907,42
2,2406,20,5,2010,,0,2024,8406596,3227341,14016
2,2406,25,5,2010,,0,2024,9735,22930,63
2,2406,39,5,2010,,0,2024,5894,2663,13
2,2406,40,5,2010,,0,2024,54384,4661,215
2,2406,42,5,2010,,0,2024,2230749,146795,5410
2,2406,44,5,2010,,0,2024,507581,498772,1244
2,2406,63,5,2010,,0,2024,468,72,2
2,2406,64,5,2010,,0,2024,940505,35278,2271
2,2406,65,5,2010,,0,2024,14774,416,386
2,2406,68,5,2010,,0,2024,89074,155950,403
2,2406,69,5,2010,,0,2024,133051,11197,2147
2,2406,70,5,2010,,0,2024,85841,11407,562
2,2406,71,5,2010,,0,2024,7567,397,3
2,2406,73,5,2010,,0,2024,111210,26348,799
2,2406,84,5,2010,,0,2024,1345864,363447,4455
2,2406,85,5,2010,,0,2024,1925716,359422,4352
2,2406,87,5,2010,,0,2024,73710,17082,1806
2,2406,94,5,2010,,0,2024,355148,93189,6902
2,2406,95,5,2010,,0,2024,88023,19250,1064
2,2406,98,5,2010,,0,2024,642420,9669,2408
2,2407,52,3,2010,,0,2024,500,67,154
2,2407,61,3,2010,,0,2024,370,44,114
2,2407,62,3,2010,,0,2024,1400,53,433
2,2407,90,3,2010,,0,2024,121485,1761,3438
2,2408,01,5,2010,,0,2024,593385,214207,241
2,2408,01,8,2010,,0,2024,569711984,120101001,296675
2,2408,04,5,2010,,0,2024,1284135,228229,8476
2,2408,07,5,2010,,0,2024,28988624,61433571,229955
2,2408,08,5,2010,,0,2024,9065899,12326257,35620
2,2408,09,5,2010,,0,2024,61581534,24751032,138035
2,2408,10,5,2010,,0,2024,272977,414877,10429
2,2408,11,5,2010,,0,2024,21945,52369,110
2,2408,12,5,2010,,0,2024,195093,1210467,9648
2,2408,14,5,2010,,0,2024,1935659,156846,4316
2,2408,15,5,2010,,0,2024,57389,80715,4
2,2408,17,5,2010,,0,2024,274546958,120959021,305690
2,2408,18,5,2010,,0,2024,882408,236571,933
2,2408,19,5,2010,,0,2024,32021,20983,1382
2,2408,20,5,2010,,0,2024,13163144,9905581,50532
2,2408,21,5,2010,,0,2024,11094551,14740420,225652
2,2408,22,5,2010,,0,2024,19797,18423,30
2,2408,23,5,2010,,0,2024,598306,959992,3753
2,2408,25,5,2010,,0,2024,5566645,25083497,207090
2,2408,26,5,2010,,0,2024,1794751,363971,2
2,2408,26,5,2010,,1,2024,4155,1484,400
2,2408,28,5,2010,,0,2024,127375,55784,237
2,2408,30,5,2010,,0,2024,3527356,84660,58425
2,2408,32,5,2010,,0,2024,4335615,20100703,189408
2,2408,33,5,2010,,0,2024,339712,78061,983
2,2408,34,5,2010,,0,2024,1596099,274955,440
2,2408,35,5,2010,,0,2024,12984,651,356
2,2408,38,5,2010,,0,2024,105633202,13067718,202527
2,2408,39,1,2010,,1,2024,29012,286,472
2,2408,39,3,2010,,0,2024,30882,957,18
2,2408,39,5,2010,,0,2024,99284730,16401493,395606
2,2408,39,5,2010,,1,2024,762330,130654,11969
2,2408,39,9,2010,,0,2024,21914,1477,18
2,2408,40,3,2010,,0,2024,40764,63708,3060
2,2408,40,5,2010,,0,2024,10076838,779851,36615
2,2408,41,5,2010,,0,2024,1050,151,8
2,2408,42,5,2010,,0,2024,2664923,139272,58286
2,2408,44,5,2010,,0,2024,36504843,59817271,1641240
2,2408,45,5,2010,,0,2024,12299,9,253
2,2408,46,5,2010,,0,2024,25340,3389,138
2,2408,47,5,2010,,0,2024,867348,5699327,25235
2,2408,48,5,2010,,0,2024,6665485,2075172,110123
2,2408,48,5,2010,,1,2024,15747,9147,627
2,2408,49,5,2010,,0,2024,42391421,3860812,36654
2,2408,50,5,2010,,0,2024,126275,2708,147
2,2408,52,5,2010,,0,2024,42356,50459,2200
2,2408,54,5,2010,,0,2024,482026,64742,49
2,2408,55,5,2010,,0,2024,870,541,128
2,2408,56,5,2010,,0,2024,1064722,25584,1924
2,2408,56,5,2010,,1,2024,5160,544,84
2,2408,56,8,2010,,0,2024,325968,4828,62
2,2408,57,5,2010,,0,2024,3333,1775,31
2,2408,58,5,2010,,0,2024,196981,20520,402
2,2408,59,5,2010,,0,2024,12854905,1432163,2957
2,2408,59,5,2010,,1,2024,381,22,3
2,2408,60,5,2010,,0,2024,218485,40008,531
2,2408,61,5,2010,,0,2024,158273,3302,684
2,2408,62,5,2010,,0,2024,24153222,987832,7288
2,2408,63,5,2010,,0,2024,27793873,3143767,30386
2,2408,64,5,2010,,0,2024,152670,7959,1172
2,2408,65,5,2010,,0,2024,453806,25715,1654
2,2408,67,5,2010,,0,2024,25641,2819,4271
2,2408,68,5,2010,,0,2024,14603022,39667896,1427654
2,2408,69,5,2010,,0,2024,349641,339879,6210
2,2408,70,5,2010,,0,2024,2151689,211796,3738
2,2408,71,5,2010,,0,2024,606765867,124816,6963
2,2408,72,5,2010,,0,2024,22469894,49580241,1037682
2,2408,72,5,2010,,1,2024,31244,11869,786
2,2408,73,1,2010,,1,2024,6251,88,152
2,2408,73,5,2010,,0,2024,78458000,28396351,669147
2,2408,73,5,2010,,1,2024,3375868,214448,20754
2,2408,74,5,2010,,0,2024,28757539,8548594,155044
2,2408,75,5,2010,,0,2024,112653,26769,1395
2,2408,76,5,2010,,0,2024,26364060,10431340,187395
2,2408,76,5,2010,,1,2024,1077980,119314,12310
2,2408,80,5,2010,,0,2024,136197,13595,239
2,2408,81,5,2010,,0,2024,3775,266,438
2,2408,82,5,2010,,0,2024,141051,34357,2079
2,2408,83,1,2010,,1,2024,5212,22,22
2,2408,83,5,2010,,0,2024,2714929,213181,56148
2,2408,83,5,2010,,1,2024,548916,35508,3926
2,2408,84,1,2010,,1,2024,155647,5238,1639
2,2408,84,3,2010,,0,2024,58321,1405,9
2,2408,84,5,2010,,0,2024,18897325108,153283324,4530836
2,2408,84,5,2010,,1,2024,66630,3138,569
2,2408,84,8,2010,,0,2024,65250,7000,100
2,2408,84,9,2010,,0,2024,121750251,527197,16562
2,2408,85,1,2010,,1,2024,18524,611,1225
2,2408,85,3,2010,,0,2024,90921,1755,33
2,2408,85,5,2010,,0,2024,1013566501,45042080,2594673
2,2408,85,5,2010,,1,2024,116237594,4192464,466447
2,2408,85,9,2010,,0,2024,11533,835,6
2,2408,86,5,2010,,0,2024,5280494,1626961,91795
2,2408,87,5,2010,,0,2024,332965595,66445686,2873870
2,2408,88,5,2010,,0,2024,785030,1507,2508
2,2408,89,5,2010,,0,2024,2209093,75268,5504
2,2408,90,1,2010,,1,2024,187938,1279,577
2,2408,90,3,2010,,0,2024,6694,70,669
2,2408,90,5,2010,,0,2024,442204786,5921254,381747
2,2408,90,5,2010,,1,2024,5676124,57505,6150
2,2408,91,5,2010,,0,2024,263732,13796,172
2,2408,94,5,2010,,0,2024,119182578,20855848,648583
2,2408,94,5,2010,,1,2024,3035647,276404,32045
2,2408,95,5,2010,,0,2024,3501119,157423,3713
2,2408,96,5,2010,,0,2024,17520308,1306747,6410
2,2408,97,5,2010,,0,2024,134026,1039,102
2,2408,98,5,2010,,0,2024,143017733,25816051,547573
2,2408,98,5,2010,,1,2024,74814540,1478504,279626
2,2408,98,9,2010,,0,2024,4211,137,3
2,24XX,25,5,1220,,0,2024,270078,2142819,900
2,24XX,25,6,1220,,0,2024,8648,91520,1
2,24XX,27,5,1220,,0,2024,25411,4040,203
2,24XX,30,5,1220,,0,2024,354164,1808,861
2,24XX,39,3,1220,,0,2024,31070,410,538
2,24XX,39,5,1220,,0,2024,1356897,239294,55691
2,24XX,39,5,1220,,1,2024,1654,12,2
2,24XX,39,9,1220,,0,2024,828123,2865327,442
2,24XX,40,5,1220,,0,2024,20089,1020,516
2,24XX,40,9,1220,,0,2024,259896,109480,111
2,24XX,42,5,1220,,0,2024,5976,212,29
2,24XX,44,5,1220,,0,2024,11666,2031,66
2,24XX,48,3,1220,,0,2024,2099,9,150
2,24XX,48,5,1220,,0,2024,24411,19592,203
2,24XX,54,5,1220,,0,2024,62748,3439,319
2,24XX,56,5,1220,,0,2024,2017867,7621,2927
2,24XX,58,5,1220,,0,2024,6029,100,14
2,24XX,59,5,1220,,0,2024,413732,21608,209
2,24XX,61,3,1220,,0,2024,10000,48,880
2,24XX,63,3,1220,,0,2024,6831,28,410
2,24XX,63,5,1220,,0,2024,95210,7617,1041
2,24XX,72,5,1220,,0,2024,41241,19453,500
2,24XX,73,3,1220,,0,2024,2918,16,3
2,24XX,73,5,1220,,0,2024,551128,76199,19748
2,24XX,73,9,1220,,0,2024,632507,342875,159
2,24XX,73,9,1220,,1,2024,7055,3528,3
2,24XX,74,5,1220,,0,2024,2366,57,3
2,24XX,76,3,1220,,0,2024,2136,4,22
2,24XX,76,5,1220,,0,2024,774637,52261,6806
2,24XX,82,3,1220,,0,2024,24230,121,166
2,24XX,82,5,1220,,0,2024,2904574,52662,12205
2,24XX,83,3,1220,,0,2024,10939,49,534
2,24XX,83,5,1220,,0,2024,559482,1568,2685
2,24XX,84,3,1220,,0,2024,2751487,3883,7936
2,24XX,84,5,1220,,0,2024,3302601,117232,15253
2,24XX,84,6,1220,,1,2024,98089,17817,500
2,24XX,84,9,1220,,0,2024,351090,441864,84
2,24XX,85,1,1220,,1,2024,24391,1753,5003
2,24XX,85,3,1220,,0,2024,757486,2265,9708
2,24XX,85,5,1220,,0,2024,2338010,77688,24242
2,24XX,85,9,1220,,0,2024,508653,19245,297
2,24XX,85,9,1220,,1,2024,12725,18,6
2,24XX,87,5,1220,,0,2024,7766999,455945,374063
2,24XX,88,3,1220,,0,2024,428600,167,1355
2,24XX,88,5,1220,,0,2024,255679,258,3225
2,24XX,90,3,1220,,0,2024,1207586,8323,8509
2,24XX,90,5,1220,,0,2024,1376437,6068,3933
2,24XX,90,5,1220,,1,2024,13061,314,40
2,24XX,90,9,1220,,0,2024,221662,89323,165
2,24XX,91,5,1220,,0,2024,23557,368,15
2,24XX,94,3,1220,,0,2024,28236,1865,1025
2,24XX,94,5,1220,,0,2024,28364,2263,617
2,24XX,94,5,1220,,1,2024,14760,1672,1494
2,24XX,96,5,1220,,0,2024,14537,267,1
2,24XX,97,3,1220,,0,2024,118000,78,172
2,24XX,98,3,1220,,0,2024,875466,8045,1720
2,24XX,98,5,1220,,0,2024,5197256,987225,17361
2,2501,03,3,2010,,0,2024,5401,499,1256
2,2501,08,9,2010,,0,2024,272017,206584,1300
2,2501,22,5,2010,,0,2024,170074,71823,4682
2,2501,24,5,2010,,0,2024,1157517,11719,10138
2,2501,36,3,2010,,0,2024,15188,350,1554
2,2501,39,3,2010,,0,2024,45429,1464,1031
2,2501,39,5,2010,,0,2024,177927,1677,57
2,2501,49,3,2010,,0,2024,58385,2241,7
2,2501,63,1,2010,,1,2024,444,22,9
2,2501,63,3,2010,,0,2024,8717,2767,9397
2,2501,63,5,2010,,0,2024,1648,99,119
2,2501,71,3,2010,,0,2024,105033,5,1000
2,2501,75,3,2010,,0,2024,21899,4,650
2,2501,83,5,2010,,0,2024,13645,614,9
2,2501,84,1,2010,,0,2024,2993,3,100
2,2501,84,3,2010,,0,2024,421072,2952,3573
2,2501,84,5,2010,,0,2024,366908,1491,1810
2,2501,84,5,2010,,1,2024,47703,3748,1
2,2501,84,9,2010,,0,2024,1299266,96587,18000
2,2501,85,1,2010,,0,2024,91346,175,2060
2,2501,85,3,2010,,0,2024,1628874,9974,20137
2,2501,85,5,2010,,0,2024,748942,9698,4549
2,2501,87,1,2010,,0,2024,1030577887,110178398,708793
2,2501,87,3,2010,,0,2024,8019,77,81
2,2501,87,5,2010,,0,2024,254625,38948,14
2,2501,88,3,2010,,0,2024,1177695,424,21338
2,2501,90,1,2010,,1,2024,110554,2454,1003
2,2501,90,3,2010,,0,2024,398014,1488,2250
2,2501,90,5,2010,,0,2024,1754239,6172,18
2,2501,94,3,2010,,0,2024,2062,80,0
2,2501,94,9,2010,,0,2024,32153,5045,1000
2,2501,98,1,2010,,0,2024,775980,11785,4567
2,2501,98,1,2010,,1,2024,5400,128,100
2,2501,98,3,2010,,0,2024,216271,303,3989
2,2501,98,5,2010,,0,2024,4354120,63444,86069
