TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,FL,76,5,QT,,2010,17418,0,0,1,0,12,2024
1,FL,76,5,QT,,2010,75434,0,0,2,0,12,2024
1,FL,76,5,SO,,2010,14641,0,0,1,0,12,2024
1,FL,76,5,TM,,2010,34230,0,0,1,0,12,2024
1,FL,76,5,TM,,2010,15340,0,0,2,0,12,2024
1,FL,76,5,ZA,,2010,216268,0,0,1,0,12,2024
1,FL,76,6,,XO,1220,3704,0,72,1,X,12,2024
1,FL,79,5,,XO,1220,11135,0,273,2,X,12,2024
1,FL,79,5,MX,,2010,86302,0,0,2,0,12,2024
1,FL,79,5,SI,,2010,5005,0,0,2,0,12,2024
1,FL,80,5,NL,,2010,64421,0,0,1,0,12,2024
1,FL,80,5,NL,,2010,3482,0,0,2,0,12,2024
1,FL,80,5,TM,,2010,3544,0,0,1,0,12,2024
1,FL,81,3,,XA,1220,15413,9,165,1,X,12,2024
1,FL,81,3,,XM,1220,15283,12,260,1,X,12,2024
1,FL,81,3,,XO,1220,54779,140,301,1,X,12,2024
1,FL,81,3,,XO,1220,60366,116,344,2,X,12,2024
1,FL,81,3,,XQ,1220,102748,478,1509,1,X,12,2024
1,FL,81,3,,XQ,1220,45016,96,733,2,X,12,2024
1,FL,81,3,XX,,2010,85397,572,0,1,0,12,2024
1,FL,81,3,XX,,2010,8295,9,0,2,0,12,2024
1,FL,81,5,,XC,1220,33705,0,660,1,X,12,2024
1,FL,81,5,,XO,1220,153796,0,541,1,X,12,2024
1,FL,81,5,,XO,1220,127218,0,2092,2,X,12,2024
1,FL,81,5,,XQ,1220,820380,0,25206,2,X,12,2024
1,FL,81,5,BC,,2010,57682,0,0,1,0,12,2024
1,FL,81,5,CO,,2010,2567,0,0,2,0,12,2024
1,FL,81,5,SO,,2010,160700,0,0,1,0,12,2024
1,FL,81,5,TM,,2010,583742,0,0,1,0,12,2024
1,FL,81,5,TM,,2010,5053225,0,0,2,0,12,2024
1,FL,82,3,,XA,1220,9976,67,122,1,X,12,2024
1,FL,82,3,,XC,1220,3107,8,142,1,X,12,2024
1,FL,82,3,,XC,1220,9050,153,232,2,X,12,2024
1,FL,82,3,,XM,1220,9406,19,203,1,X,12,2024
1,FL,82,3,,XO,1220,12730,62,289,1,X,12,2024
1,FL,82,3,,XO,1220,6277,2,14,2,X,12,2024
1,FL,82,3,,XQ,1220,33153,110,488,1,X,12,2024
1,FL,82,3,,XQ,1220,3100,11,70,2,X,12,2024
1,FL,82,3,XX,,2010,215014,717,0,1,0,12,2024
1,FL,82,3,XX,,2010,18653,31,0,2,0,12,2024
1,FL,82,5,,XA,1220,5668,0,437,1,X,12,2024
1,FL,82,5,,XA,1220,17881,0,476,2,X,12,2024
1,FL,82,5,,XC,1220,42336,0,491,1,X,12,2024
1,FL,82,5,,XM,1220,38850,0,1433,1,X,12,2024
1,FL,82,5,,XM,1220,12735,0,171,2,X,12,2024
1,FL,82,5,,XO,1220,60954,0,865,1,X,12,2024
1,FL,82,5,,XO,1220,28358,0,856,2,X,12,2024
1,FL,82,5,,XQ,1220,41907,0,473,1,X,12,2024
1,FL,82,5,,XQ,1220,48246,0,735,2,X,12,2024
1,FL,82,5,BC,,2010,8599,0,0,1,0,12,2024
1,FL,82,5,CH,,2010,47604,0,0,1,0,12,2024
1,FL,82,5,CM,,2010,6290,0,0,1,0,12,2024
1,FL,82,5,CO,,2010,23688,0,0,1,0,12,2024
1,FL,82,5,DF,,2010,72637,0,0,1,0,12,2024
1,FL,82,5,DF,,2010,3710,0,0,2,0,12,2024
1,FL,82,5,JA,,2010,5050,0,0,1,0,12,2024
1,FL,82,5,MX,,2010,47873,0,0,1,0,12,2024
1,FL,82,5,MX,,2010,74221,0,0,2,0,12,2024
1,FL,82,5,MX,,2010,45098,0,0,2,1,12,2024
1,FL,82,5,NL,,2010,66084,0,0,1,0,12,2024
1,FL,82,5,OT,,2010,98092,0,0,1,0,12,2024
1,FL,82,5,PU,,2010,7226,0,0,1,0,12,2024
1,FL,82,5,QT,,2010,52635,0,0,1,0,12,2024
1,FL,82,5,SL,,2010,6059,0,0,1,0,12,2024
1,FL,82,5,TM,,2010,82205,0,0,1,0,12,2024
1,FL,82,5,TM,,2010,19970,0,0,2,0,12,2024
1,FL,82,8,CH,,2010,2581,0,0,1,X,12,2024
1,FL,83,1,XX,,2010,5356,40,0,1,1,12,2024
1,FL,83,1,XX,,2010,38744,3615,0,2,1,12,2024
1,FL,83,3,,XA,1220,10110,67,210,1,X,12,2024
1,FL,83,3,,XA,1220,9456,547,7,2,X,12,2024
1,FL,83,3,,XC,1220,29701,388,547,1,X,12,2024
1,FL,83,3,,XC,1220,6115,353,155,2,X,12,2024
1,FL,83,3,,XM,1220,4951,28,96,1,X,12,2024
1,FL,83,3,,XM,1220,7904,306,0,2,X,12,2024
1,FL,83,3,,XO,1220,90663,2579,1257,1,X,12,2024
1,FL,83,3,,XO,1220,66474,1285,896,2,X,12,2024
1,FL,83,3,,XQ,1220,134371,3831,1357,1,X,12,2024
1,FL,83,3,,XQ,1220,28231,272,192,2,X,12,2024
1,FL,83,3,XX,,2010,109009,3668,0,1,0,12,2024
1,FL,83,3,XX,,2010,114072,116,0,2,0,12,2024
1,FL,83,5,,XA,1220,4416,0,86,2,X,12,2024
1,FL,83,5,,XB,1220,8044,0,7,1,X,12,2024
1,FL,83,5,,XC,1220,26257,0,1875,1,X,12,2024
1,FL,83,5,,XC,1220,80763,0,2512,2,X,12,2024
1,FL,83,5,,XM,1220,52170,0,3515,1,X,12,2024
1,FL,83,5,,XO,1220,684104,0,13720,1,X,12,2024
1,FL,83,5,,XO,1220,80876,0,2593,2,X,12,2024
1,FL,83,5,,XQ,1220,116105,0,2037,1,X,12,2024
1,FL,83,5,,XQ,1220,4014,0,57,2,X,12,2024
1,FL,83,5,,XS,1220,71370,0,6316,1,X,12,2024
1,FL,83,5,BC,,2010,17891,0,0,1,0,12,2024
1,FL,83,5,BC,,2010,6806,0,0,2,0,12,2024
1,FL,83,5,CH,,2010,39502,0,0,1,0,12,2024
1,FL,83,5,CH,,2010,39559,0,0,2,0,12,2024
1,FL,83,5,DF,,2010,25189,0,0,2,0,12,2024
1,FL,83,5,MX,,2010,335349,0,0,1,0,12,2024
1,FL,83,5,MX,,2010,87641,0,0,2,0,12,2024
1,FL,83,5,NL,,2010,51002,0,0,1,0,12,2024
1,FL,83,5,NL,,2010,12435,0,0,2,0,12,2024
1,FL,83,5,OT,,2010,34795,0,0,2,0,12,2024
1,FL,83,5,PU,,2010,29662,0,0,2,0,12,2024
1,FL,83,5,SL,,2010,68085,0,0,1,0,12,2024
1,FL,83,5,SO,,2010,6500,0,0,1,0,12,2024
1,FL,83,5,TL,,2010,120500,0,0,1,0,12,2024
1,FL,83,5,TM,,2010,8228,0,0,1,0,12,2024
1,FL,83,8,QT,,2010,16200,0,0,1,X,12,2024
1,FL,84,1,XX,,2010,92040,6733,0,1,0,12,2024
1,FL,84,1,XX,,2010,451737,50064,0,1,1,12,2024
1,FL,84,1,XX,,2010,199911,14150,0,2,1,12,2024
1,FL,84,3,,XA,1220,2422456,13359,32251,1,X,12,2024
1,FL,84,3,,XA,1220,158825,2673,2293,2,X,12,2024
1,FL,84,3,,XC,1220,497794,2652,4878,1,X,12,2024
1,FL,84,3,,XC,1220,95645,909,1177,2,X,12,2024
1,FL,84,3,,XM,1220,315947,1896,1241,1,X,12,2024
1,FL,84,3,,XM,1220,93277,55,1909,2,X,12,2024
1,FL,84,3,,XO,1220,3067140,35641,29798,1,X,12,2024
1,FL,84,3,,XO,1220,1259179,10049,19060,2,X,12,2024
1,FL,84,3,,XQ,1220,3706043,27445,16765,1,X,12,2024
1,FL,84,3,,XQ,1220,708677,2445,4136,2,X,12,2024
1,FL,84,3,,XW,1220,5257,79,0,2,X,12,2024
1,FL,84,3,XX,,2010,11639773,86527,0,1,0,12,2024
1,FL,84,3,XX,,2010,1906639,7660,0,2,0,12,2024
1,FL,84,5,,XA,1220,298111,0,12359,1,X,12,2024
1,FL,84,5,,XA,1220,105709,0,2000,2,X,12,2024
1,FL,84,5,,XB,1220,187048,0,3689,1,X,12,2024
1,FL,84,5,,XB,1220,282310,0,4670,2,X,12,2024
1,FL,84,5,,XC,1220,1547619,0,27877,1,X,12,2024
1,FL,84,5,,XC,1220,232294,0,9257,2,X,12,2024
1,FL,84,5,,XM,1220,1521162,0,19242,1,X,12,2024
1,FL,84,5,,XM,1220,266206,0,6067,2,X,12,2024
1,FL,84,5,,XO,1220,11067356,0,174143,1,X,12,2024
1,FL,84,5,,XO,1220,5833595,0,93766,2,X,12,2024
1,FL,84,5,,XQ,1220,1919759,0,28086,1,X,12,2024
1,FL,84,5,,XQ,1220,456539,0,7943,2,X,12,2024
1,FL,84,5,,XS,1220,1542244,0,15931,1,X,12,2024
1,FL,84,5,,XS,1220,7846089,0,6128,2,X,12,2024
1,FL,84,5,AG,,2010,502386,0,0,1,0,12,2024
1,FL,84,5,BC,,2010,2685928,0,0,1,0,12,2024
1,FL,84,5,BC,,2010,32746,0,0,2,0,12,2024
1,FL,84,5,CH,,2010,925792,0,0,1,0,12,2024
1,FL,84,5,CH,,2010,184829,0,0,2,0,12,2024
1,FL,84,5,CM,,2010,111792,0,0,1,0,12,2024
1,FL,84,5,CM,,2010,209173,0,0,2,0,12,2024
1,FL,84,5,CO,,2010,83388,0,0,1,0,12,2024
1,FL,84,5,CO,,2010,7777,0,0,2,0,12,2024
1,FL,84,5,DF,,2010,4754151,0,0,1,0,12,2024
1,FL,84,5,DF,,2010,11720897,0,0,2,0,12,2024
1,FL,84,5,DG,,2010,27510,0,0,1,0,12,2024
1,FL,84,5,DG,,2010,191997,0,0,2,0,12,2024
1,FL,84,5,GT,,2010,103423,0,0,1,0,12,2024
1,FL,84,5,GT,,2010,3265,0,0,1,1,12,2024
1,FL,84,5,GT,,2010,159868,0,0,2,0,12,2024
1,FL,84,5,HG,,2010,6770,0,0,1,0,12,2024
1,FL,84,5,JA,,2010,979743,0,0,1,0,12,2024
1,FL,84,5,JA,,2010,267801,0,0,2,0,12,2024
1,FL,84,5,MI,,2010,6003,0,0,1,0,12,2024
1,FL,84,5,MI,,2010,7430,0,0,1,1,12,2024
1,FL,84,5,MI,,2010,71170,0,0,2,0,12,2024
1,FL,84,5,MO,,2010,152642,0,0,1,0,12,2024
1,FL,84,5,MX,,2010,3775256,0,0,1,0,12,2024
1,FL,84,5,MX,,2010,1443853,0,0,2,0,12,2024
1,FL,84,5,NL,,2010,1676309,0,0,1,0,12,2024
1,FL,84,5,NL,,2010,22024,0,0,1,1,12,2024
1,FL,84,5,NL,,2010,364573,0,0,2,0,12,2024
1,FL,84,5,OA,,2010,6808,0,0,1,0,12,2024
1,FL,84,5,OT,,2010,28561,0,0,1,0,12,2024
1,FL,84,5,OT,,2010,3800,0,0,1,1,12,2024
1,FL,84,5,PU,,2010,71279,0,0,1,0,12,2024
1,FL,84,5,PU,,2010,3133,0,0,2,0,12,2024
1,FL,84,5,QR,,2010,31169,0,0,1,1,12,2024
1,FL,84,5,QT,,2010,290957,0,0,1,0,12,2024
1,FL,84,5,QT,,2010,170022,0,0,2,0,12,2024
1,FL,84,5,SI,,2010,34544,0,0,1,0,12,2024
1,FL,84,5,SI,,2010,36653,0,0,2,0,12,2024
1,FL,84,5,SL,,2010,106062,0,0,1,0,12,2024
1,FL,84,5,SL,,2010,78436,0,0,2,0,12,2024
1,FL,84,5,SO,,2010,496123,0,0,1,0,12,2024
1,FL,84,5,SO,,2010,23977,0,0,2,0,12,2024
1,FL,84,5,TL,,2010,784550,0,0,1,0,12,2024
1,FL,84,5,TL,,2010,464100,0,0,2,0,12,2024
1,FL,84,5,TM,,2010,645276,0,0,1,0,12,2024
1,FL,84,5,TM,,2010,159290,0,0,2,0,12,2024
1,FL,84,5,VE,,2010,871218,0,0,1,0,12,2024
1,FL,84,5,VE,,2010,123823,0,0,2,0,12,2024
1,FL,84,5,YU,,2010,3824,0,0,1,0,12,2024
1,FL,84,8,,XC,1220,18220,0,1353,1,X,12,2024
1,FL,84,8,MX,,2010,69000,0,0,1,X,12,2024
1,FL,84,8,QT,,2010,4815,0,0,1,X,12,2024
1,FL,84,8,SO,,2010,5532,0,0,1,X,12,2024
1,FL,85,1,XX,,2010,15553,477,0,1,0,12,2024
1,FL,85,1,XX,,2010,367618,4785,0,1,1,12,2024
1,FL,85,1,XX,,2010,8960,447,0,2,1,12,2024
1,FL,85,3,,XA,1220,1049942,2889,10901,1,X,12,2024
1,FL,85,3,,XA,1220,781941,1291,17895,2,X,12,2024
1,FL,85,3,,XC,1220,596858,5487,4661,1,X,12,2024
1,FL,85,3,,XC,1220,600792,904,14949,2,X,12,2024
1,FL,85,3,,XM,1220,260569,1110,2278,1,X,12,2024
1,FL,85,3,,XM,1220,89804,683,976,2,X,12,2024
1,FL,85,3,,XO,1220,10672113,21725,31334,1,X,12,2024
1,FL,85,3,,XO,1220,4787984,12565,130063,2,X,12,2024
1,FL,85,3,,XQ,1220,3917608,23314,34073,1,X,12,2024
1,FL,85,3,,XQ,1220,863223,1696,5888,2,X,12,2024
1,FL,85,3,,XW,1220,11096,17,0,2,X,12,2024
1,FL,85,3,XX,,2010,10495541,29365,0,1,0,12,2024
1,FL,85,3,XX,,2010,13225,661,0,1,1,12,2024
1,FL,85,3,XX,,2010,5290032,11045,0,2,0,12,2024
1,FL,85,3,XX,,2010,2865,33,0,2,1,12,2024
1,FL,85,4,,XQ,1220,3967,0,0,1,X,12,2024
1,FL,85,5,,XA,1220,290501,0,5281,1,X,12,2024
1,FL,85,5,,XA,1220,440082,0,20256,2,X,12,2024
1,FL,85,5,,XB,1220,19552,0,925,1,X,12,2024
1,FL,85,5,,XB,1220,4311,0,57,2,X,12,2024
1,FL,85,5,,XC,1220,234687,0,6171,1,X,12,2024
1,FL,85,5,,XC,1220,769423,0,32271,2,X,12,2024
1,FL,85,5,,XM,1220,795675,0,12609,1,X,12,2024
1,FL,85,5,,XM,1220,896576,0,32086,2,X,12,2024
1,FL,85,5,,XO,1220,4092272,0,57151,1,X,12,2024
1,FL,85,5,,XO,1220,8606846,0,274359,2,X,12,2024
1,FL,85,5,,XQ,1220,930279,0,13805,1,X,12,2024
1,FL,85,5,,XQ,1220,472909,0,16604,2,X,12,2024
1,FL,85,5,,XS,1220,1105183,0,10916,1,X,12,2024
1,FL,85,5,,XS,1220,48440,0,2252,2,X,12,2024
1,FL,85,5,AG,,2010,2979,0,0,1,0,12,2024
1,FL,85,5,BC,,2010,7786,0,0,1,0,12,2024
1,FL,85,5,BC,,2010,13000,0,0,2,0,12,2024
1,FL,85,5,CH,,2010,3146792,0,0,1,0,12,2024
1,FL,85,5,CH,,2010,6448067,0,0,2,0,12,2024
1,FL,85,5,CM,,2010,73078,0,0,1,0,12,2024
1,FL,85,5,CM,,2010,114343,0,0,2,0,12,2024
1,FL,85,5,CO,,2010,54440,0,0,1,0,12,2024
1,FL,85,5,DF,,2010,844402,0,0,1,0,12,2024
1,FL,85,5,DF,,2010,489598,0,0,2,0,12,2024
1,FL,85,5,DF,,2010,1361794,0,0,2,1,12,2024
1,FL,85,5,DG,,2010,2797,0,0,2,0,12,2024
1,FL,85,5,GT,,2010,221747,0,0,1,0,12,2024
1,FL,85,5,GT,,2010,5896,0,0,1,1,12,2024
1,FL,85,5,GT,,2010,112022,0,0,2,0,12,2024
1,FL,85,5,HG,,2010,2630,0,0,1,0,12,2024
1,FL,85,5,JA,,2010,7223700,0,0,1,0,12,2024
1,FL,85,5,JA,,2010,416075,0,0,2,0,12,2024
1,FL,85,5,MI,,2010,106092,0,0,2,0,12,2024
1,FL,85,5,MX,,2010,598555,0,0,1,0,12,2024
1,FL,85,5,MX,,2010,1915324,0,0,2,0,12,2024
1,FL,85,5,NA,,2010,24600,0,0,1,0,12,2024
1,FL,85,5,NL,,2010,1540362,0,0,1,0,12,2024
1,FL,85,5,NL,,2010,15776,0,0,1,1,12,2024
1,FL,85,5,NL,,2010,3183074,0,0,2,0,12,2024
1,FL,85,5,OT,,2010,702702,0,0,1,0,12,2024
1,FL,85,5,OT,,2010,893891,0,0,2,0,12,2024
1,FL,85,5,PU,,2010,325294,0,0,1,0,12,2024
1,FL,85,5,QT,,2010,308451,0,0,1,0,12,2024
1,FL,85,5,QT,,2010,21051,0,0,2,0,12,2024
1,FL,85,5,SI,,2010,3763,0,0,1,0,12,2024
1,FL,85,5,SI,,2010,31531,0,0,2,0,12,2024
1,FL,85,5,SL,,2010,186676,0,0,1,0,12,2024
1,FL,85,5,SL,,2010,3418463,0,0,2,0,12,2024
1,FL,85,5,SO,,2010,338333,0,0,1,0,12,2024
1,FL,85,5,SO,,2010,302169,0,0,2,0,12,2024
1,FL,85,5,TM,,2010,1836604,0,0,1,0,12,2024
1,FL,85,5,TM,,2010,2327786,0,0,2,0,12,2024
1,FL,85,5,VE,,2010,21270,0,0,1,0,12,2024
1,FL,85,5,VE,,2010,315374,0,0,2,0,12,2024
1,FL,85,6,MX,,2010,2850,0,0,2,1,12,2024
1,FL,85,8,JA,,2010,66000,0,0,1,X,12,2024
1,FL,85,8,MX,,2010,160483,0,0,1,X,12,2024
1,FL,85,8,SO,,2010,17639,0,0,1,X,12,2024
1,FL,86,1,XX,,2010,6500,4749,0,1,0,12,2024
1,FL,86,5,,XM,1220,19090,0,409,1,X,12,2024
1,FL,86,5,,XO,1220,61456,0,907,1,X,12,2024
1,FL,86,5,MI,,2010,39236,0,0,1,1,12,2024
1,FL,86,5,MI,,2010,104220,0,0,2,1,12,2024
1,FL,86,5,MX,,2010,172291,0,0,1,0,12,2024
1,FL,86,5,TL,,2010,8050,0,0,1,0,12,2024
1,FL,86,5,VE,,2010,5537,0,0,2,0,12,2024
1,FL,87,1,XX,,2010,44338,21235,0,1,0,12,2024
1,FL,87,1,XX,,2010,233813,33845,0,1,1,12,2024
1,FL,87,1,XX,,2010,20000,3084,0,2,1,12,2024
1,FL,87,3,,XA,1220,34885,142,449,1,X,12,2024
1,FL,87,3,,XC,1220,6130,76,120,1,X,12,2024
1,FL,87,3,,XM,1220,14377,577,281,1,X,12,2024
1,FL,87,3,,XO,1220,18462,335,542,1,X,12,2024
1,FL,87,3,,XO,1220,13669,178,266,2,X,12,2024
1,FL,87,3,,XQ,1220,13331,165,310,1,X,12,2024
1,FL,87,3,,XQ,1220,13128,115,308,2,X,12,2024
1,FL,87,3,XX,,2010,177910,3169,0,1,0,12,2024
1,FL,87,3,XX,,2010,29230,397,0,2,0,12,2024
1,FL,87,5,,XA,1220,7953,0,133,1,X,12,2024
1,FL,87,5,,XB,1220,95749,0,2753,1,X,12,2024
1,FL,87,5,,XB,1220,92096,0,3158,2,X,12,2024
1,FL,87,5,,XC,1220,587092,0,9958,1,X,12,2024
1,FL,87,5,,XC,1220,212822,0,9270,2,X,12,2024
1,FL,87,5,,XM,1220,242107,0,3675,1,X,12,2024
1,FL,87,5,,XM,1220,41231,0,661,2,X,12,2024
1,FL,87,5,,XO,1220,5037216,0,67911,1,X,12,2024
1,FL,87,5,,XO,1220,960212,0,14514,2,X,12,2024
1,FL,87,5,,XQ,1220,1975621,0,20695,1,X,12,2024
1,FL,87,5,,XQ,1220,304944,0,4815,2,X,12,2024
1,FL,87,5,,XS,1220,125977,0,1050,1,X,12,2024
1,FL,87,5,,XS,1220,16723,0,145,2,X,12,2024
1,FL,87,5,AG,,2010,34595,0,0,1,0,12,2024
1,FL,87,5,AG,,2010,20625,0,0,2,0,12,2024
1,FL,87,5,BC,,2010,86218,0,0,1,0,12,2024
1,FL,87,5,BC,,2010,17778,0,0,2,0,12,2024
1,FL,87,5,CH,,2010,115568,0,0,1,0,12,2024
1,FL,87,5,CH,,2010,61198,0,0,2,0,12,2024
1,FL,87,5,CM,,2010,3531,0,0,1,0,12,2024
1,FL,87,5,CM,,2010,6138,0,0,2,0,12,2024
1,FL,87,5,CO,,2010,159048,0,0,1,0,12,2024
1,FL,87,5,DF,,2010,133385,0,0,1,0,12,2024
1,FL,87,5,DF,,2010,3278,0,0,2,0,12,2024
1,FL,87,5,DG,,2010,88472,0,0,1,0,12,2024
1,FL,87,5,GT,,2010,17160,0,0,1,0,12,2024
1,FL,87,5,HG,,2010,35050,0,0,1,0,12,2024
1,FL,87,5,JA,,2010,311334,0,0,1,0,12,2024
1,FL,87,5,JA,,2010,361075,0,0,2,0,12,2024
1,FL,87,5,MI,,2010,64033,0,0,1,0,12,2024
1,FL,87,5,MO,,2010,39744,0,0,2,0,12,2024
1,FL,87,5,MX,,2010,250607,0,0,1,0,12,2024
1,FL,87,5,MX,,2010,312578,0,0,2,0,12,2024
1,FL,87,5,NL,,2010,521472,0,0,1,0,12,2024
1,FL,87,5,NL,,2010,57777,0,0,2,0,12,2024
1,FL,87,5,OT,,2010,270000,0,0,1,0,12,2024
1,FL,87,5,PU,,2010,4500,0,0,1,0,12,2024
1,FL,87,5,QR,,2010,10994,0,0,1,1,12,2024
1,FL,87,5,QT,,2010,70134,0,0,1,0,12,2024
1,FL,87,5,SL,,2010,11868,0,0,1,0,12,2024
1,FL,87,5,TM,,2010,26882,0,0,1,0,12,2024
1,FL,87,5,TM,,2010,119202,0,0,2,0,12,2024
1,FL,87,5,VE,,2010,94044,0,0,1,0,12,2024
1,FL,87,8,,XC,1220,49460,0,701,2,X,12,2024
1,FL,87,8,,XO,1220,129146,0,2532,1,X,12,2024
1,FL,87,8,,XO,1220,10321,0,399,2,X,12,2024
1,FL,87,8,,XQ,1220,100432,0,1688,1,X,12,2024
1,FL,87,8,AG,,2010,47730,0,0,1,X,12,2024
1,FL,87,8,BC,,2010,13931,0,0,1,X,12,2024
1,FL,87,8,BC,,2010,5925,0,0,2,X,12,2024
1,FL,87,8,CH,,2010,399360,0,0,1,X,12,2024
1,FL,87,8,CH,,2010,9346,0,0,2,X,12,2024
1,FL,87,8,CO,,2010,62577,0,0,1,X,12,2024
1,FL,87,8,DF,,2010,5375,0,0,1,X,12,2024
1,FL,87,8,GR,,2010,37500,0,0,1,X,12,2024
1,FL,87,8,GT,,2010,56430,0,0,1,X,12,2024
1,FL,87,8,HG,,2010,97255,0,0,1,X,12,2024
1,FL,87,8,JA,,2010,101938,0,0,1,X,12,2024
1,FL,87,8,MI,,2010,12126,0,0,1,X,12,2024
1,FL,87,8,MI,,2010,17900,0,0,2,X,12,2024
1,FL,87,8,MO,,2010,27700,0,0,1,X,12,2024
1,FL,87,8,MX,,2010,351868,0,0,1,X,12,2024
1,FL,87,8,NL,,2010,360672,0,0,1,X,12,2024
1,FL,87,8,OA,,2010,29500,0,0,1,X,12,2024
1,FL,87,8,OT,,2010,12000,0,0,1,X,12,2024
1,FL,87,8,PU,,2010,63892,0,0,1,X,12,2024
1,FL,87,8,QR,,2010,22500,0,0,1,X,12,2024
1,FL,87,8,QT,,2010,51903,0,0,1,X,12,2024
1,FL,87,8,TL,,2010,31500,0,0,1,X,12,2024
1,FL,87,8,TM,,2010,755609,0,0,1,X,12,2024
1,FL,87,8,VE,,2010,23065,0,0,1,X,12,2024
1,FL,88,3,,XA,1220,966378,529,10035,1,X,12,2024
1,FL,88,3,,XA,1220,284204,112,4925,2,X,12,2024
1,FL,88,3,,XC,1220,1142983,666,3980,1,X,12,2024
1,FL,88,3,,XC,1220,75359,68,157,2,X,12,2024
1,FL,88,3,,XM,1220,3901564,1169,4843,1,X,12,2024
1,FL,88,3,,XM,1220,984018,613,8258,2,X,12,2024
1,FL,88,3,,XN,1220,8228,3,264,2,X,12,2024
1,FL,88,3,,XO,1220,6612549,5198,16722,1,X,12,2024
1,FL,88,3,,XO,1220,657415,427,5814,2,X,12,2024
1,FL,88,3,,XQ,1220,8017986,6477,35579,1,X,12,2024
1,FL,88,3,,XQ,1220,1036360,635,3335,2,X,12,2024
1,FL,88,3,,XW,1220,174841,125,32,1,X,12,2024
1,FL,88,3,XX,,2010,26145652,30077,0,1,0,12,2024
1,FL,88,3,XX,,2010,1598725,2045,0,2,0,12,2024
1,FL,88,5,,XB,1220,18308,0,447,1,X,12,2024
1,FL,88,5,,XB,1220,4596,0,89,2,X,12,2024
1,FL,88,5,,XC,1220,82473,0,381,1,X,12,2024
1,FL,88,5,,XC,1220,66126,0,704,2,X,12,2024
1,FL,88,5,,XM,1220,2125120,0,1436,1,X,12,2024
1,FL,88,5,,XM,1220,570236,0,4039,2,X,12,2024
1,FL,88,5,,XO,1220,7124909,0,14559,1,X,12,2024
1,FL,88,5,,XO,1220,3150210,0,2508,2,X,12,2024
1,FL,88,5,,XQ,1220,2332506,0,24831,1,X,12,2024
1,FL,88,5,,XQ,1220,54046,0,754,2,X,12,2024
1,FL,88,5,,XS,1220,81161,0,387,1,X,12,2024
1,FL,88,5,BC,,2010,7571,0,0,1,0,12,2024
1,FL,88,5,CH,,2010,89549,0,0,1,0,12,2024
1,FL,88,5,CH,,2010,7560,0,0,2,0,12,2024
1,FL,88,5,DF,,2010,12813,0,0,1,0,12,2024
1,FL,88,5,JA,,2010,108000,0,0,1,0,12,2024
1,FL,88,5,MX,,2010,14148885,0,0,1,0,12,2024
1,FL,88,5,NL,,2010,726859,0,0,1,0,12,2024
1,FL,88,5,NL,,2010,9458,0,0,2,0,12,2024
1,FL,88,5,QT,,2010,115560,0,0,1,0,12,2024
1,FL,88,5,SO,,2010,12119,0,0,1,0,12,2024
1,FL,88,5,TM,,2010,21092,0,0,1,0,12,2024
1,FL,88,5,TM,,2010,50001,0,0,2,0,12,2024
1,FL,88,8,,XO,1220,11156,0,213,1,X,12,2024
1,FL,89,1,XX,,2010,9090000,182932,0,1,0,12,2024
1,FL,89,1,XX,,2010,179574,7656,0,1,1,12,2024
1,FL,89,3,,XC,1220,22790,47,443,1,X,12,2024
1,FL,89,3,,XQ,1220,121323,396,605,1,X,12,2024
1,FL,89,3,XX,,2010,30898,105,0,1,0,12,2024
1,FL,89,5,,XA,1220,306608,0,1754,1,X,12,2024
1,FL,89,5,,XB,1220,202222,0,1545,1,X,12,2024
1,FL,89,5,,XC,1220,397378,0,1754,1,X,12,2024
1,FL,89,5,,XO,1220,2322975,0,34831,1,X,12,2024
1,FL,89,5,,XQ,1220,568406,0,3398,1,X,12,2024
1,FL,89,5,,XS,1220,469952,0,70,1,X,12,2024
1,FL,89,5,JA,,2010,628176,0,0,1,0,12,2024
1,FL,89,5,SI,,2010,2908,0,0,2,0,12,2024
1,FL,89,5,VE,,2010,134160,0,0,1,0,12,2024
1,FL,90,1,XX,,2010,4260,45,0,1,0,12,2024
1,FL,90,1,XX,,2010,31284,279,0,1,1,12,2024
1,FL,90,3,,XA,1220,922850,3525,8260,1,X,12,2024
1,FL,90,3,,XA,1220,699751,1658,5143,2,X,12,2024
1,FL,90,3,,XC,1220,1130870,4305,7516,1,X,12,2024
1,FL,90,3,,XC,1220,492155,1328,2513,2,X,12,2024
1,FL,90,3,,XM,1220,171792,659,1815,1,X,12,2024
1,FL,90,3,,XM,1220,68506,54,894,2,X,12,2024
1,FL,90,3,,XO,1220,4274314,11690,42653,1,X,12,2024
1,FL,90,3,,XO,1220,1294015,3105,17479,2,X,12,2024
1,FL,90,3,,XQ,1220,2722832,6249,25311,1,X,12,2024
1,FL,90,3,,XQ,1220,712158,1451,7178,2,X,12,2024
1,FL,90,3,XX,,2010,4291384,12125,0,1,0,12,2024
1,FL,90,3,XX,,2010,54660,661,0,1,1,12,2024
1,FL,90,3,XX,,2010,2058205,2322,0,2,0,12,2024
1,FL,90,3,XX,,2010,7912,23,0,2,1,12,2024
