TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
2,MT,3022,8,,XC,1220,684840,0,0,,0,11,2024
2,MT,3029,5,,XA,1220,53627,384,797,,0,11,2024
2,MT,3029,5,,XC,1220,58256,457,1260,,0,11,2024
2,MT,3029,5,,XO,1220,4450,13,35,,0,11,2024
2,MT,3029,5,,XQ,1220,927,560,149,,0,11,2024
2,MT,30XX,3,,,2010,2500,98,1011,,0,11,2024
2,MT,30XX,5,,,2010,50373,6701,65,,0,11,2024
2,MT,3301,5,,XA,1220,583481,395368,4292,,0,11,2024
2,MT,3301,5,,XC,1220,3900,19051,200,,0,11,2024
2,MT,3301,5,,XM,1220,173663,139080,1200,,0,11,2024
2,MT,3301,5,,XO,1220,3103003,207281,4019,,0,11,2024
2,MT,3301,5,,XS,1220,2156905,2881251,19550,,0,11,2024
2,MT,3301,7,,XS,1220,12124321,25359323,1004,,0,11,2024
2,MT,3301,8,,XA,1220,1524,8,15,,0,11,2024
2,MT,3302,5,,XA,1220,156610,58053,864,,0,11,2024
2,MT,3302,5,,XC,1220,686692,272860,4408,,0,11,2024
2,MT,3302,6,,XA,1220,1338561,1366575,7500,,1,11,2024
2,MT,3302,6,,XC,1220,200786,549248,405,,0,11,2024
2,MT,3304,3,,XC,1220,5000,84,600,,0,11,2024
2,MT,3304,5,,XS,1220,33632,148120,1000,,0,11,2024
2,MT,3304,7,,XA,1220,131470542,315833196,2967111,,0,11,2024
2,MT,3307,3,,XC,1220,2168,149,119,,0,11,2024
2,MT,3307,7,,XA,1220,26844312,57820031,1326821,,0,11,2024
2,MT,3310,5,,XA,1220,27969105,28196272,539417,,0,11,2024
2,MT,3310,5,,XB,1220,4000,120959,1,,0,11,2024
2,MT,3310,5,,XC,1220,602768,563359,11203,,0,11,2024
2,MT,3310,5,,XM,1220,685948,171476,1799,,0,11,2024
2,MT,3310,5,,XO,1220,24371162,2442631,49423,,0,11,2024
2,MT,3310,5,,XQ,1220,32229,5795,270,,0,11,2024
2,MT,3310,5,,XS,1220,2258684,2881285,18318,,0,11,2024
2,MT,3310,6,,XA,1220,5484766,7076639,14999,,0,11,2024
2,MT,3310,6,,XA,1220,9276174,13389274,306341,,1,11,2024
2,MT,3310,6,,XM,1220,56595,178265,400,,0,11,2024
2,MT,3310,6,,XS,1220,2506733,2766730,3900,,0,11,2024
2,MT,3310,7,,XA,1220,139484266,321348737,4370765,,0,11,2024
2,MT,3310,8,,XA,1220,1228861,0,0,,0,11,2024
2,MT,3316,5,,XA,1220,953743,2323555,19400,,0,11,2024
2,MT,3316,7,,XA,1220,1909797,0,285372,,0,11,2024
2,MT,3318,5,,XA,1220,2671157,4913315,60010,,0,11,2024
2,MT,3318,5,,XC,1220,4867130,5461943,91985,,0,11,2024
2,MT,3318,5,,XM,1220,963,458,160,,0,11,2024
2,MT,3318,5,,XO,1220,23927,4484,420,,0,11,2024
2,MT,3318,5,,XQ,1220,2935,742,97,,0,11,2024
2,MT,3318,5,,XS,1220,42404,79264,5,,0,11,2024
2,MT,3321,7,,XA,1220,52031,0,7775,,0,11,2024
2,MT,3322,5,,XA,1220,17280,45755,200,,0,11,2024
2,MT,3322,7,,XA,1220,54014398,80678430,1000,,0,11,2024
2,MT,3323,5,,XA,1220,277275,582137,11112,,0,11,2024
2,MT,33XX,5,,,2010,3094580,361471,5056,,0,11,2024
2,MT,33XX,9,,,2010,1327769,130962,17262,,1,11,2024
2,MT,3401,5,,XB,1220,6466,4000,784,,0,11,2024
2,MT,3401,5,,XC,1220,17381,41487,4329,,0,11,2024
2,MT,3401,5,,XM,1220,412177,42278,5173,,0,11,2024
2,MT,3401,5,,XO,1220,686878,186609,1406,,0,11,2024
2,MT,3401,5,,XQ,1220,525,8,2,,0,11,2024
2,MT,3401,5,,XS,1220,328450,24178,9868,,0,11,2024
2,MT,3401,6,,XA,1220,694072,1162188,12351,,0,11,2024
2,MT,3401,6,,XA,1220,533775,841655,34000,,1,11,2024
2,MT,3401,6,,XM,1220,19200,57697,100,,0,11,2024
2,MT,3403,5,,XA,1220,545206,156801,3484,,0,11,2024
2,MT,3403,5,,XC,1220,256960,375338,13850,,0,11,2024
2,MT,3403,5,,XM,1220,278718,61620,4863,,0,11,2024
2,MT,3403,5,,XO,1220,899600,3030,792,,0,11,2024
2,MT,3403,5,,XS,1220,165064,249918,2702,,0,11,2024
2,MT,3403,6,,XA,1220,22226,107963,250,,1,11,2024
2,MT,3406,6,,XA,1220,31709,59177,200,,0,11,2024
2,MT,3411,5,,XM,1220,4253,460,169,,0,11,2024
2,MT,3417,5,,XS,1220,78028,229562,1200,,0,11,2024
2,MT,3422,5,,XM,1220,2161279,341202,3152,,0,11,2024
2,MT,3422,5,,XO,1220,12089,19856,201,,0,11,2024
2,MT,34XX,5,,,2010,141595,13286,203,,0,11,2024
2,MT,3613,5,,XO,1220,35619,1789,1140,,0,11,2024
2,MT,3613,5,,XQ,1220,2080,32,7,,0,11,2024
2,MT,3801,5,,XM,1220,320000,38555,500,,0,11,2024
2,MT,3801,5,,XN,1220,72600,18432,1,,0,11,2024
2,MT,3801,5,,XO,1220,1209948,253675,24948,,0,11,2024
2,MT,3801,5,,XO,1220,102504,272,3300,,1,11,2024
2,MT,3801,5,,XQ,1220,44368,60727,635,,0,11,2024
2,MT,3802,5,,,2010,27682,91,250,,0,11,2024
2,MT,3802,5,,XA,1220,15839,12909,9,,0,11,2024
2,MT,3802,5,,XB,1220,33386,1993,785,,0,11,2024
2,MT,3802,5,,XC,1220,3569,244,43,,0,11,2024
2,MT,3802,5,,XN,1220,87144,17685,1,,0,11,2024
2,MT,3802,5,,XO,1220,3317226,367443,40578,,0,11,2024
2,MT,3802,5,,XO,1220,107300,6773,4823,,1,11,2024
2,MT,3802,5,,XQ,1220,1305412,104941,9918,,0,11,2024
2,MT,3802,6,,XO,1220,29042,367862,1200,,0,11,2024
2,MT,3802,6,,XO,1220,900817,1340987,16000,,1,11,2024
2,MT,3802,6,,XQ,1220,40321,93281,500,,0,11,2024
2,MT,3803,5,,XO,1220,350453,218854,1807,,0,11,2024
2,MT,3803,5,,XQ,1220,4475958,86888,11804,,0,11,2024
2,MT,39XX,3,,XQ,1220,9323,3,184,,0,11,2024
2,MT,4101,3,,XA,1220,9697,27,662,,0,11,2024
2,MT,4101,3,,XC,1220,17916,33,311,,0,11,2024
2,MT,4101,3,,XM,1220,540,1,83,,0,11,2024
2,MT,4101,3,,XN,1220,22029,44,135,,0,11,2024
2,MT,4101,3,,XO,1220,270798,4654,4652,,0,11,2024
2,MT,4101,3,,XQ,1220,40460,2344,722,,0,11,2024
2,MT,41XX,3,,,2010,154671,2568,13155,,0,11,2024
2,NC,0104,5,,XQ,1220,66859,11311,909,,0,11,2024
2,NC,0105,6,,XB,1220,29619,85128,1965,,0,11,2024
2,NC,0105,6,,XB,1220,241557,309223,10001,,1,11,2024
2,NC,0105,6,,XN,1220,204696,437838,14615,,0,11,2024
2,NC,0106,5,,XB,1220,1206901,1638463,41578,,0,11,2024
2,NC,0106,5,,XC,1220,5335,9717,69,,0,11,2024
2,NC,0106,5,,XM,1220,56418,256503,1600,,0,11,2024
2,NC,0106,5,,XN,1220,950400,443630,20707,,0,11,2024
2,NC,0106,5,,XO,1220,670192,69999,1142,,0,11,2024
2,NC,0106,5,,XP,1220,612470,711614,27662,,0,11,2024
2,NC,0106,5,,XQ,1220,44792,69835,2104,,0,11,2024
2,NC,0106,5,,XW,1220,13871,22404,1,,0,11,2024
2,NC,0115,5,,XB,1220,1022694,1175680,26171,,0,11,2024
2,NC,0115,5,,XC,1220,122378,14004,79,,0,11,2024
2,NC,0115,5,,XN,1220,1293024,70222,27034,,0,11,2024
2,NC,0115,5,,XO,1220,75380,81,500,,0,11,2024
2,NC,0115,5,,XP,1220,59216,90717,1850,,0,11,2024
2,NC,0115,5,,XW,1220,56599,8565,222,,0,11,2024
2,NC,0207,3,,XQ,1220,2811,28,100,,0,11,2024
2,NC,0209,5,,XO,1220,18169,5338,1651,,0,11,2024
2,NC,0209,5,,XQ,1220,1155234,531420,16286,,0,11,2024
2,NC,0211,5,,XQ,1220,7485,20865,150,,0,11,2024
2,NC,0212,5,,XO,1220,10343,3221,200,,0,11,2024
2,NC,0212,5,,XQ,1220,96659,49919,854,,0,11,2024
2,NC,0701,5,,XO,1220,716952,264569,3246,,0,11,2024
2,NC,0701,5,,XQ,1220,1112504,318303,10884,,0,11,2024
2,NC,0704,5,,XO,1220,39588,996,177,,0,11,2024
2,NC,0704,5,,XQ,1220,9776,6524,246,,0,11,2024
2,NC,0708,5,,XB,1220,85197,130996,3906,,0,11,2024
2,NC,0708,5,,XC,1220,63476,19002,733,,0,11,2024
2,NC,0708,5,,XM,1220,25884,118386,600,,0,11,2024
2,NC,0708,5,,XN,1220,32798,32,400,,0,11,2024
2,NC,0708,5,,XO,1220,13745870,3325770,111192,,0,11,2024
2,NC,0708,5,,XP,1220,52141,18268,200,,0,11,2024
2,NC,0708,5,,XQ,1220,39003836,15516088,449119,,0,11,2024
2,NC,0708,5,,XQ,1220,153086,11937,19067,,1,11,2024
2,NC,0712,5,,,2010,36190,1685,369,,0,11,2024
2,NC,0712,5,,XA,1220,397351,7211,198,,0,11,2024
2,NC,0712,5,,XB,1220,16576,19288,427,,0,11,2024
2,NC,0712,5,,XC,1220,69831,46684,702,,0,11,2024
2,NC,0712,5,,XC,1220,9425,245,1,,1,11,2024
2,NC,0712,5,,XN,1220,150940,14247,945,,0,11,2024
2,NC,0712,5,,XO,1220,1358348,221216,13329,,0,11,2024
2,NC,0712,5,,XO,1220,2100,125,399,,1,11,2024
2,NC,0712,5,,XP,1220,59590,111132,922,,0,11,2024
2,NC,0712,5,,XQ,1220,21686624,4431592,219862,,0,11,2024
2,NC,0712,6,,XB,1220,226755,543309,11345,,0,11,2024
2,NC,0712,6,,XN,1220,132031,266457,7068,,0,11,2024
2,NC,0712,6,,XQ,1220,4396242,7501002,28017,,0,11,2024
2,NC,0712,6,,XQ,1220,760134,1204329,31908,,1,11,2024
2,NC,0712,6,,XW,1220,73396,131310,13947,,0,11,2024
2,NC,0715,6,,XA,1220,810817,2865900,2700,,0,11,2024
2,NC,0715,6,,XB,1220,1068399,2812074,61698,,0,11,2024
2,NC,0715,6,,XN,1220,261489,676093,17064,,0,11,2024
2,NC,0715,6,,XO,1220,71158,96006,250,,0,11,2024
2,NC,0715,6,,XQ,1220,1640803,3081326,13281,,0,11,2024
2,NC,0715,6,,XQ,1220,512124,753465,50775,,1,11,2024
2,NC,0715,6,,XW,1220,40311,89615,12955,,0,11,2024
2,NC,07XX,5,,,2010,219620,24442,512,,0,11,2024
2,NC,0901,3,,XO,1220,36278,456,310,,0,11,2024
2,NC,0901,5,,,2010,554717,55452,2954,,0,11,2024
2,NC,0901,5,,XA,1220,692877,246153,5091,,0,11,2024
2,NC,0901,5,,XB,1220,167631,407132,5154,,0,11,2024
2,NC,0901,5,,XC,1220,300183,138031,15756,,0,11,2024
2,NC,0901,5,,XM,1220,495106,558775,5105,,0,11,2024
2,NC,0901,5,,XN,1220,127647,50596,826,,0,11,2024
2,NC,0901,5,,XO,1220,115421437,23901323,1387150,,0,11,2024
2,NC,0901,5,,XO,1220,228782,17144,7435,,1,11,2024
2,NC,0901,5,,XP,1220,1082940,700688,17045,,0,11,2024
2,NC,0901,5,,XQ,1220,10122913,3649611,191287,,0,11,2024
2,NC,0901,6,,XB,1220,169148,324810,800,,0,11,2024
2,NC,0901,6,,XC,1220,47489,77728,500,,0,11,2024
2,NC,0901,6,,XO,1220,9660061,11462818,46449,,0,11,2024
2,NC,0901,6,,XO,1220,502289,890108,26975,,1,11,2024
2,NC,0901,6,,XQ,1220,124548,262364,2164,,0,11,2024
2,NC,0901,6,,XQ,1220,479105,2837100,63158,,1,11,2024
2,NC,0901,8,,XO,1220,63200,187,673,,0,11,2024
2,NC,1003,3,,,2010,5262,83,260,,0,11,2024
2,NC,1003,3,,XO,1220,19288,32,46,,0,11,2024
2,NC,1012,3,,XO,1220,2133430,10916,765,,0,11,2024
2,NC,10XX,3,,,2010,4514,58,128,,0,11,2024
2,NC,10XX,5,,XQ,1220,78357,7195,498,,0,11,2024
2,NC,14XX,1,,,2010,692440,78657,24076,,1,11,2024
2,NC,1502,3,,,2010,6533,467,412,,0,11,2024
2,NC,15XX,1,,,2010,243455,37154,5632,,1,11,2024
2,NC,15XX,1,,XB,1220,8468841,18803581,512241,,0,11,2024
2,NC,15XX,1,,XN,1220,969678,43503000,1,,0,11,2024
2,NC,15XX,1,,XS,1220,402,1,4,,1,11,2024
2,NC,15XX,3,,,2010,274453,4288,14864,,0,11,2024
2,NC,15XX,3,,XO,1220,2196875,3667,5222,,0,11,2024
2,NC,15XX,3,,XQ,1220,1782331,731,164,,0,11,2024
2,NC,15XX,5,,XA,1220,33157,207,800,,0,11,2024
2,NC,15XX,9,,,2010,375735,47983,2996,,1,11,2024
2,NC,16XX,1,,,2010,1216840,701700,54481,,1,11,2024
2,NC,16XX,1,,XO,1220,484,2,3,,0,11,2024
2,NC,16XX,1,,XS,1220,123717,3852,1460,,1,11,2024
2,NC,1704,3,,XQ,1220,9813,2070,1500,,0,11,2024
2,NC,17XX,3,,,2010,136153,1456,1045,,0,11,2024
2,NC,17XX,3,,XO,1220,5025,1,500,,0,11,2024
2,NC,17XX,8,,,2010,7013,84,357,,0,11,2024
2,NC,18XX,1,,,2010,15721972,1707084,242772,,1,11,2024
2,NC,19XX,1,,,2010,533511,701720,57908,,1,11,2024
2,NC,19XX,3,,XO,1220,3313,23,1003,,0,11,2024
2,NC,2006,3,,XC,1220,156551,2783,7107,,0,11,2024
2,NC,2006,3,,XO,1220,439253,80,2000,,0,11,2024
2,NC,20XX,1,,,2010,66163,759,36,,0,11,2024
2,NC,20XX,1,,,2010,2544771,2410704,61712,,1,11,2024
2,NC,20XX,3,,,2010,2490700,66826,106522,,0,11,2024
2,NC,20XX,3,,XA,1220,30232,665,2850,,0,11,2024
2,NC,20XX,3,,XB,1220,39486,288,3529,,0,11,2024
2,NC,20XX,3,,XC,1220,256409,3827,13579,,0,11,2024
2,NC,20XX,3,,XM,1220,95523,584,1860,,0,11,2024
2,NC,20XX,3,,XN,1220,455842,1247,17494,,0,11,2024
2,NC,20XX,3,,XO,1220,4457369,8596,95503,,0,11,2024
2,NC,20XX,3,,XP,1220,637432,282,6915,,0,11,2024
2,NC,20XX,3,,XQ,1220,1393195,5340,51896,,0,11,2024
2,NC,20XX,3,,XS,1220,160514,219,5550,,0,11,2024
2,NC,20XX,5,,XO,1220,4400,240,450,,0,11,2024
2,NC,2301,5,,,2010,8088528,1990839,14087,,0,11,2024
2,NC,2301,5,,,2010,270396,15699,100,,1,11,2024
2,NC,2301,6,,,2010,288144,180622,3000,,0,11,2024
2,NC,2302,5,,,2010,13247383,5314509,176179,,0,11,2024
2,NC,2302,5,,,2010,18102,5475,299,,1,11,2024
2,NC,2303,5,,,2010,5489742,1003530,56469,,0,11,2024
2,NC,2303,6,,,2010,695173,468927,32200,,0,11,2024
2,NC,2303,6,,,2010,952249,1269969,41894,,1,11,2024
2,NC,2304,5,,,2010,651800234,48604962,2954444,,0,11,2024
2,NC,2304,5,,,2010,8934827,621755,873107,,1,11,2024
2,NC,2304,6,,,2010,6341778,1463162,23285,,0,11,2024
2,NC,2304,6,,,2010,2271961,446489,88619,,1,11,2024
2,NC,2305,5,,,2010,201066288,7162047,195891,,0,11,2024
2,NC,2307,5,,,2010,58692,32420,2,,0,11,2024
2,NC,2310,5,,,2010,64718,34885,2,,0,11,2024
2,NC,23XX,5,,XO,1220,397339,228287,4118,,0,11,2024
2,NC,23XX,5,,XQ,1220,97372,958,696,,0,11,2024
2,NC,2401,5,,,2010,31529281,1177169,97654,,0,11,2024
2,NC,2402,3,,,2010,190854,1338,3861,,0,11,2024
2,NC,2402,5,,,2010,3960112,398465,138724,,0,11,2024
2,NC,2408,5,,,2010,13938,21500,2000,,0,11,2024
2,NC,24XX,5,,XO,1220,96247,101792,301,,0,11,2024
2,NC,2505,5,,,2010,3242444,6074,3451,,0,11,2024
2,NC,2506,5,,,2010,21456243,3458266,150366,,0,11,2024
2,NC,2506,5,,,2010,210630,191482,10531,,1,11,2024
2,NC,2507,5,,,2010,5402911,406289,5739,,0,11,2024
2,NC,25XX,5,,XO,1220,905,71,13,,0,11,2024
2,NC,2603,5,,,2010,216723,3085,206,,0,11,2024
2,NC,2604,5,,,2010,6197576,278326,11458,,0,11,2024
2,NC,2720,3,,,2010,5327,66,160,,0,11,2024
2,NC,27XX,3,,XO,1220,101695,2,847,,0,11,2024
2,NC,28XX,1,,,2010,479787,22847000,1,,1,11,2024
2,NC,3004,5,,XA,1220,12878,2358,88,,0,11,2024
2,NC,3004,5,,XC,1220,5801698,979320,59845,,0,11,2024
2,NC,3004,5,,XC,1220,49285,324,1300,,1,11,2024
2,NC,3004,5,,XO,1220,207387,16985,5204,,0,11,2024
2,NC,3004,5,,XQ,1220,8504,471,300,,0,11,2024
2,NC,3004,6,,XC,1220,467247,1186949,11550,,1,11,2024
2,NC,3009,5,,XC,1220,2268527,298256,27465,,0,11,2024
2,NC,3009,5,,XO,1220,82170,2355,200,,0,11,2024
2,NC,3019,5,,XC,1220,490160,341609,2847,,0,11,2024
2,NC,3029,5,,XC,1220,343379,10768,4268,,0,11,2024
2,NC,3029,5,,XO,1220,4211,15,167,,0,11,2024
2,NC,30XX,5,,,2010,30576,997,209,,0,11,2024
2,NC,32XX,1,,XC,1220,38159,1957,3000,,1,11,2024
2,NC,32XX,3,,XO,1220,87823,3,900,,0,11,2024
2,NC,3302,5,,XA,1220,17629,13114,166,,0,11,2024
2,NC,3310,5,,XA,1220,7720497,467776,28357,,0,11,2024
2,NC,3310,5,,XO,1220,19576,450,377,,0,11,2024
2,NC,3310,5,,XQ,1220,9127,98,500,,0,11,2024
2,NC,3401,5,,XA,1220,1810296,686058,56742,,0,11,2024
2,NC,3401,5,,XC,1220,188422,129167,9362,,0,11,2024
2,NC,3401,5,,XC,1220,1152,490,200,,1,11,2024
2,NC,3401,5,,XM,1220,3766557,1604617,28650,,0,11,2024
2,NC,3401,5,,XO,1220,475164,78747,7619,,0,11,2024
2,NC,3401,5,,XQ,1220,36845,3636,1201,,0,11,2024
2,NC,3401,5,,XS,1220,463106,194488,1756,,0,11,2024
2,NC,3401,6,,XC,1220,154557,392377,4000,,1,11,2024
2,NC,3401,6,,XM,1220,409811,588340,1800,,0,11,2024
2,NC,3401,6,,XM,1220,1621272,1624518,3300,,1,11,2024
2,NC,3401,6,,XS,1220,182594,185120,200,,0,11,2024
2,NC,3401,6,,XS,1220,232865,176839,1000,,1,11,2024
2,NC,3403,5,,XA,1220,1403645,530900,55613,,0,11,2024
2,NC,3403,5,,XC,1220,349888,206447,7137,,0,11,2024
2,NC,3403,5,,XO,1220,808547,24944,1483,,0,11,2024
2,NC,3403,5,,XQ,1220,34361,19051,200,,0,11,2024
2,NC,3403,5,,XS,1220,213741,252637,1852,,0,11,2024
2,NC,3403,6,,XA,1220,942763,1477267,19825,,0,11,2024
2,NC,3403,6,,XA,1220,5636326,15145387,232900,,1,11,2024
2,NC,3403,6,,XC,1220,956357,1579248,21415,,0,11,2024
2,NC,3403,6,,XC,1220,342287,233423,8978,,1,11,2024
2,NC,3403,6,,XS,1220,5659,99140,2000,,0,11,2024
2,NC,3422,5,,XM,1220,7781,25026,200,,0,11,2024
2,NC,3423,5,,XS,1220,73187,26500,401,,0,11,2024
2,NC,34XX,5,,,2010,4461,58,133,,0,11,2024
2,NC,35XX,8,,XO,1220,5246,2128,333,,0,11,2024
2,NC,3604,5,,XO,1220,85550,82747,9,,0,11,2024
2,NC,3604,6,,XA,1220,4562544,14065726,197607,,0,11,2024
2,NC,3604,6,,XA,1220,1996490,20729348,448100,,1,11,2024
2,NC,3604,6,,XC,1220,1494979,2633611,422540,,0,11,2024
2,NC,3604,6,,XC,1220,160861,71143,7573,,1,11,2024
2,NC,3604,6,,XM,1220,224250,356497,700,,0,11,2024
2,NC,3604,6,,XO,1220,6000,660,1,,1,11,2024
2,NC,3604,6,,XS,1220,550585,964056,2000,,0,11,2024
2,NC,3801,5,,,2010,839119,223530,15576,,0,11,2024
2,NC,3801,5,,XC,1220,27512,14573,1572,,0,11,2024
2,NC,3801,5,,XC,1220,39050,21,1000,,1,11,2024
2,NC,3801,5,,XO,1220,15625977,3943656,191377,,0,11,2024
2,NC,3801,5,,XO,1220,14224,744,396,,1,11,2024
2,NC,3801,5,,XQ,1220,697509,143663,9911,,0,11,2024
2,NC,3801,6,,XO,1220,99717,171312,401,,0,11,2024
2,NC,3801,6,,XO,1220,51230,300300,900,,1,11,2024
2,NC,3801,6,,XQ,1220,36189,81855,200,,0,11,2024
2,NC,3801,6,,XQ,1220,172657,166596,6166,,1,11,2024
2,NC,3802,5,,,2010,8124,2057,194,,0,11,2024
2,NC,3802,5,,XA,1220,48646,363,250,,0,11,2024
2,NC,3802,5,,XB,1220,3550,241,100,,0,11,2024
2,NC,3802,5,,XC,1220,125392,7974,951,,0,11,2024
2,NC,3802,5,,XM,1220,33545,2802,1133,,0,11,2024
2,NC,3802,5,,XO,1220,8774576,1223900,103354,,0,11,2024
2,NC,3802,5,,XO,1220,78407,6833,401,,1,11,2024
2,NC,3802,5,,XQ,1220,1330198,250928,19077,,0,11,2024
2,NC,3802,5,,XQ,1220,18955,8023,1,,1,11,2024
2,NC,3802,6,,XA,1220,15087,173674,4000,,1,11,2024
2,NC,3802,6,,XB,1220,97256,225874,400,,0,11,2024
2,NC,3802,6,,XC,1220,36750,19051,200,,0,11,2024
2,NC,3802,6,,XC,1220,281080,96153,7280,,1,11,2024
2,NC,3802,6,,XO,1220,163133,360079,1300,,0,11,2024
2,NC,3802,6,,XO,1220,2059454,2235053,18975,,1,11,2024
2,NC,3802,6,,XQ,1220,35838,88451,350,,0,11,2024
2,NC,3802,6,,XQ,1220,908472,903325,29039,,1,11,2024
2,NC,3803,5,,XC,1220,297380,223362,29442,,0,11,2024
2,NC,3803,5,,XO,1220,657616,1121410,6755,,0,11,2024
2,NC,3803,5,,XQ,1220,27901,21060,2498,,0,11,2024
2,NC,3807,3,,XQ,1220,10500,2,300,,0,11,2024
2,NC,3807,5,,XO,1220,107684,1804,1189,,0,11,2024
2,NC,3807,5,,XQ,1220,264,19,14,,0,11,2024
2,NC,38XX,5,,,2010,2594,163,1,,0,11,2024
2,NC,3901,3,,,2010,114896,2279,2976,,0,11,2024
2,NC,39XX,3,,XO,1220,62303,2912,177,,0,11,2024
2,NC,4101,3,,XA,1220,143124,1534,2269,,0,11,2024
2,NC,4101,3,,XB,1220,8425,95,708,,0,11,2024
2,NC,4101,3,,XC,1220,194786,2322,5475,,0,11,2024
2,NC,4101,3,,XM,1220,10801,111,584,,0,11,2024
2,NC,4101,3,,XN,1220,45564,55,310,,0,11,2024
2,NC,4101,3,,XO,1220,4897828,16011,64602,,0,11,2024
2,NC,4101,3,,XQ,1220,1821924,3088,19383,,0,11,2024
2,NC,4101,3,,XS,1220,4612,15,119,,0,11,2024
2,NC,4102,3,,XO,1220,13531,33,2500,,0,11,2024
2,NC,4110,3,,XO,1220,4766,28,77,,0,11,2024
2,NC,41XX,3,,,2010,2630161,17505,114335,,0,11,2024
2,NC,52XX,3,,,2010,5144876,320,6587,,0,11,2024
2,NC,52XX,3,,XO,1220,2585,4,500,,0,11,2024
2,NC,54XX,3,,,2010,2210,86,404,,0,11,2024
2,NC,5501,5,,,2010,37499,375,905,,0,11,2024
2,NC,55XX,5,,,2010,2510519,324066,8859,,0,11,2024
2,ND,0115,5,,XB,1220,22343,618,80,,0,11,2024
2,ND,01XX,5,,,2010,2874,2,79,,0,11,2024
2,ND,0212,5,,XQ,1220,41128,13611,248,,0,11,2024
2,ND,0701,5,,XO,1220,30945,2051,310,,0,11,2024
2,ND,0708,5,,XO,1220,4261,43,12,,0,11,2024
2,ND,0708,5,,XQ,1220,466916,23406,1801,,0,11,2024
2,ND,0712,5,,XB,1220,1800,27,150,,0,11,2024
2,ND,0712,5,,XN,1220,2822,9,15,,0,11,2024
2,ND,0712,5,,XO,1220,7225,36,152,,0,11,2024
2,ND,0712,5,,XQ,1220,256539,13043,1870,,0,11,2024
2,ND,0901,5,,XO,1220,152006,35074,4315,,0,11,2024
2,ND,0901,6,,XO,1220,6153,87726,500,,0,11,2024
2,ND,18XX,1,,,2010,48164,18144,1250,,1,11,2024
2,ND,2006,3,,XC,1220,12584,20,450,,0,11,2024
2,ND,20XX,3,,,2010,7807,7,900,,0,11,2024
2,ND,20XX,3,,XA,1220,46459,1129,6636,,0,11,2024
2,ND,20XX,3,,XB,1220,3016,10,450,,0,11,2024
2,ND,20XX,3,,XN,1220,46503,18,550,,0,11,2024
2,ND,20XX,3,,XO,1220,278965,281,8037,,0,11,2024
2,ND,20XX,3,,XQ,1220,93838,231,3080,,0,11,2024
2,ND,20XX,3,,XS,1220,7196,63,755,,0,11,2024
2,ND,2301,5,,,2010,399247,154788,74824,,0,11,2024
2,ND,2303,6,,,2010,389593,463746,13800,,0,11,2024
2,ND,2304,5,,,2010,10051411,551451,73371,,0,11,2024
2,ND,2305,5,,,2010,256308,6596,3125,,0,11,2024
2,ND,23XX,5,,XO,1220,5321,1640,100,,0,11,2024
2,ND,2401,5,,,2010,2609350,5329,3995,,0,11,2024
2,ND,2403,5,,,2010,61734,28153,3300,,0,11,2024
2,ND,2404,5,,,2010,53270,25700,16,,0,11,2024
2,ND,2408,5,,,2010,65747,24800,13,,0,11,2024
2,ND,3004,5,,XA,1220,383527,1482,431,,0,11,2024
2,ND,3004,5,,XC,1220,309009,15151,1032,,0,11,2024
2,ND,3004,5,,XO,1220,21173,1306,461,,0,11,2024
2,ND,3004,6,,XC,1220,57981,185400,12879,,0,11,2024
2,ND,3004,6,,XO,1220,22309,91172,1,,1,11,2024
2,ND,3009,5,,XA,1220,10711,512,307,,0,11,2024
2,ND,3009,5,,XC,1220,806127,38109,2888,,0,11,2024
2,ND,3009,5,,XO,1220,2375,58,39,,0,11,2024
2,ND,3015,6,,XC,1220,188166,878586,10,,0,11,2024
2,ND,3016,6,,XC,1220,49804,87055,200,,0,11,2024
2,ND,3019,5,,XC,1220,32350,907,100,,0,11,2024
2,ND,3020,5,,XC,1220,19898,62932,2,,0,11,2024
2,ND,3029,5,,XC,1220,11360,216,504,,0,11,2024
2,ND,3029,5,,XO,1220,65552,155,420,,0,11,2024
2,ND,30XX,5,,,2010,4376,41,73,,0,11,2024
2,ND,3301,5,,XA,1220,11579900,1571236,80575,,0,11,2024
2,ND,3301,5,,XC,1220,224681,99286,208,,0,11,2024
2,ND,3301,5,,XO,1220,3081019,311646,3829,,0,11,2024
2,ND,3301,5,,XS,1220,1273266,2207447,15554,,0,11,2024
2,ND,3302,5,,XA,1220,20248,355,2373,,0,11,2024
2,ND,3302,5,,XC,1220,17898,9189,200,,0,11,2024
2,ND,3302,6,,XA,1220,187582,450739,5200,,0,11,2024
2,ND,3303,3,,XO,1220,1651275,265,1500,,0,11,2024
2,ND,3310,5,,XA,1220,1634543,94709,22090,,0,11,2024
2,ND,3310,5,,XC,1220,157946,89034,123,,0,11,2024
2,ND,3310,5,,XM,1220,19763,29419,459,,0,11,2024
2,ND,3310,5,,XO,1220,117942,2949,3242,,0,11,2024
2,ND,3310,5,,XQ,1220,8260,181,241,,0,11,2024
2,ND,3310,6,,XA,1220,1819677,2507140,6200,,0,11,2024
2,ND,3310,6,,XA,1220,218524,764733,2900,,1,11,2024
