TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,IL,84,5,,XO,1220,70886301,0,1142692,1,X,11,2024
1,IL,84,5,,XO,1220,43353503,0,730664,2,X,11,2024
1,IL,84,5,,XQ,1220,576076,0,13985,1,X,11,2024
1,IL,84,5,,XQ,1220,302554,0,5049,2,X,11,2024
1,IL,84,5,,XS,1220,6974333,0,130544,1,X,11,2024
1,IL,84,5,,XS,1220,1936981,0,35539,2,X,11,2024
1,IL,84,5,AG,,2010,205077,0,0,1,0,11,2024
1,IL,84,5,AG,,2010,158912,0,0,2,0,11,2024
1,IL,84,5,BC,,2010,3517714,0,0,1,0,11,2024
1,IL,84,5,BC,,2010,3721288,0,0,2,0,11,2024
1,IL,84,5,BS,,2010,13305,0,0,1,0,11,2024
1,IL,84,5,CH,,2010,1648393,0,0,1,0,11,2024
1,IL,84,5,CH,,2010,3389514,0,0,2,0,11,2024
1,IL,84,5,CM,,2010,899828,0,0,1,0,11,2024
1,IL,84,5,CM,,2010,3341097,0,0,2,0,11,2024
1,IL,84,5,CO,,2010,4110387,0,0,1,0,11,2024
1,IL,84,5,CO,,2010,587084,0,0,1,1,11,2024
1,IL,84,5,CO,,2010,926549,0,0,2,0,11,2024
1,IL,84,5,CS,,2010,1664422,0,0,1,0,11,2024
1,IL,84,5,DF,,2010,4177791,0,0,1,0,11,2024
1,IL,84,5,DF,,2010,1721556,0,0,2,0,11,2024
1,IL,84,5,DG,,2010,236091,0,0,1,0,11,2024
1,IL,84,5,DG,,2010,31820,0,0,2,0,11,2024
1,IL,84,5,GR,,2010,361721,0,0,1,0,11,2024
1,IL,84,5,GT,,2010,2034935,0,0,1,0,11,2024
1,IL,84,5,GT,,2010,2683241,0,0,1,1,11,2024
1,IL,84,5,GT,,2010,408886,0,0,2,0,11,2024
1,IL,84,5,HG,,2010,872113,0,0,1,0,11,2024
1,IL,84,5,JA,,2010,4566945,0,0,1,0,11,2024
1,IL,84,5,JA,,2010,4645714,0,0,2,0,11,2024
1,IL,84,5,MI,,2010,46791,0,0,1,0,11,2024
1,IL,84,5,MO,,2010,179749,0,0,1,0,11,2024
1,IL,84,5,MX,,2010,17634765,0,0,1,0,11,2024
1,IL,84,5,MX,,2010,2174506,0,0,2,0,11,2024
1,IL,84,5,MX,,2010,772291,0,0,2,1,11,2024
1,IL,84,5,NA,,2010,4636,0,0,1,0,11,2024
1,IL,84,5,NL,,2010,17334023,0,0,1,0,11,2024
1,IL,84,5,NL,,2010,496479,0,0,1,1,11,2024
1,IL,84,5,NL,,2010,5492208,0,0,2,0,11,2024
1,IL,84,5,NL,,2010,10763,0,0,2,1,11,2024
1,IL,84,5,OT,,2010,971777,0,0,1,0,11,2024
1,IL,84,5,OT,,2010,44478,0,0,2,0,11,2024
1,IL,84,5,OT,,2010,14011,0,0,2,1,11,2024
1,IL,84,5,PU,,2010,1880307,0,0,1,0,11,2024
1,IL,84,5,PU,,2010,52464,0,0,2,0,11,2024
1,IL,84,5,QR,,2010,462167,0,0,1,0,11,2024
1,IL,84,5,QT,,2010,3126256,0,0,1,0,11,2024
1,IL,84,5,QT,,2010,400975,0,0,2,0,11,2024
1,IL,84,5,SI,,2010,313523,0,0,1,0,11,2024
1,IL,84,5,SL,,2010,6830384,0,0,1,0,11,2024
1,IL,84,5,SL,,2010,3735074,0,0,2,0,11,2024
1,IL,84,5,SO,,2010,5179297,0,0,1,0,11,2024
1,IL,84,5,SO,,2010,672806,0,0,2,0,11,2024
1,IL,84,5,TB,,2010,3118,0,0,2,0,11,2024
1,IL,84,5,TL,,2010,122631,0,0,1,0,11,2024
1,IL,84,5,TM,,2010,12379674,0,0,1,0,11,2024
1,IL,84,5,TM,,2010,1606076,0,0,2,0,11,2024
1,IL,84,5,VE,,2010,400124,0,0,1,0,11,2024
1,IL,84,5,VE,,2010,342861,0,0,1,1,11,2024
1,IL,84,5,VE,,2010,43175,0,0,2,0,11,2024
1,IL,84,5,YU,,2010,68488,0,0,1,0,11,2024
1,IL,84,5,YU,,2010,14733,0,0,2,0,11,2024
1,IL,84,5,ZA,,2010,17020,0,0,2,0,11,2024
1,IL,84,6,,XA,1220,142472,0,3268,1,X,11,2024
1,IL,84,6,,XA,1220,618889,0,14724,2,X,11,2024
1,IL,84,6,,XC,1220,50379,0,699,1,X,11,2024
1,IL,84,6,,XM,1220,135149,0,4015,1,X,11,2024
1,IL,84,6,,XO,1220,92952,0,3086,1,X,11,2024
1,IL,84,6,,XO,1220,4176,0,124,2,X,11,2024
1,IL,84,6,,XQ,1220,39750,0,1181,1,X,11,2024
1,IL,84,6,CO,,2010,608852,0,0,1,0,11,2024
1,IL,84,6,OT,,2010,236961,0,0,1,0,11,2024
1,IL,84,6,OT,,2010,96711,0,0,1,1,11,2024
1,IL,84,6,OT,,2010,2550,0,0,2,1,11,2024
1,IL,84,6,SL,,2010,117837,0,0,1,1,11,2024
1,IL,84,6,SO,,2010,5324,0,0,1,0,11,2024
1,IL,84,8,JA,,2010,5950,0,0,1,X,11,2024
1,IL,84,8,MX,,2010,3949,0,0,1,X,11,2024
1,IL,84,8,NL,,2010,3556,0,0,2,X,11,2024
1,IL,85,1,XX,,2010,33388,3197,0,1,1,11,2024
1,IL,85,3,,XA,1220,487377,6935,9808,1,X,11,2024
1,IL,85,3,,XA,1220,187820,482,2772,2,X,11,2024
1,IL,85,3,,XC,1220,980776,2707,11799,1,X,11,2024
1,IL,85,3,,XC,1220,223597,871,3092,2,X,11,2024
1,IL,85,3,,XM,1220,278018,1102,3205,1,X,11,2024
1,IL,85,3,,XM,1220,44623,121,525,2,X,11,2024
1,IL,85,3,,XO,1220,1404979,4345,18217,1,X,11,2024
1,IL,85,3,,XO,1220,1972158,6250,28012,2,X,11,2024
1,IL,85,3,,XQ,1220,7924705,77836,32437,1,X,11,2024
1,IL,85,3,,XQ,1220,1624331,5351,15287,2,X,11,2024
1,IL,85,3,XX,,2010,3011045,28432,0,1,0,11,2024
1,IL,85,3,XX,,2010,55281,148,0,1,1,11,2024
1,IL,85,3,XX,,2010,4465105,20659,0,2,0,11,2024
1,IL,85,3,XX,,2010,34863,148,0,2,1,11,2024
1,IL,85,5,,XA,1220,690355,0,9157,1,X,11,2024
1,IL,85,5,,XA,1220,58016,0,1992,2,X,11,2024
1,IL,85,5,,XB,1220,107253,0,1587,1,X,11,2024
1,IL,85,5,,XB,1220,98835,0,2309,2,X,11,2024
1,IL,85,5,,XC,1220,792483,0,15330,1,X,11,2024
1,IL,85,5,,XC,1220,2515495,0,25938,2,X,11,2024
1,IL,85,5,,XM,1220,3828004,0,55066,1,X,11,2024
1,IL,85,5,,XM,1220,1992159,0,33445,2,X,11,2024
1,IL,85,5,,XO,1220,43873264,0,906368,1,X,11,2024
1,IL,85,5,,XO,1220,31348268,0,375051,2,X,11,2024
1,IL,85,5,,XQ,1220,1566309,0,6421,1,X,11,2024
1,IL,85,5,,XQ,1220,480819,0,8877,2,X,11,2024
1,IL,85,5,,XS,1220,953659,0,11768,1,X,11,2024
1,IL,85,5,,XS,1220,1073551,0,14305,2,X,11,2024
1,IL,85,5,AG,,2010,2794950,0,0,1,0,11,2024
1,IL,85,5,AG,,2010,891304,0,0,2,0,11,2024
1,IL,85,5,BC,,2010,348753,0,0,1,0,11,2024
1,IL,85,5,BC,,2010,7009788,0,0,2,0,11,2024
1,IL,85,5,CH,,2010,3058011,0,0,1,0,11,2024
1,IL,85,5,CH,,2010,10109392,0,0,2,0,11,2024
1,IL,85,5,CM,,2010,586054,0,0,1,0,11,2024
1,IL,85,5,CM,,2010,2913277,0,0,2,0,11,2024
1,IL,85,5,CO,,2010,6723097,0,0,1,0,11,2024
1,IL,85,5,CO,,2010,117941,0,0,1,1,11,2024
1,IL,85,5,CO,,2010,352394,0,0,2,0,11,2024
1,IL,85,5,DF,,2010,2807905,0,0,1,0,11,2024
1,IL,85,5,DF,,2010,1358941,0,0,2,0,11,2024
1,IL,85,5,DG,,2010,5385,0,0,1,0,11,2024
1,IL,85,5,GT,,2010,1944623,0,0,1,0,11,2024
1,IL,85,5,GT,,2010,38864,0,0,1,1,11,2024
1,IL,85,5,GT,,2010,766974,0,0,2,0,11,2024
1,IL,85,5,HG,,2010,189568,0,0,1,0,11,2024
1,IL,85,5,HG,,2010,142642,0,0,2,0,11,2024
1,IL,85,5,JA,,2010,2481419,0,0,1,0,11,2024
1,IL,85,5,JA,,2010,96469,0,0,1,1,11,2024
1,IL,85,5,JA,,2010,5810840,0,0,2,0,11,2024
1,IL,85,5,MO,,2010,160019,0,0,2,0,11,2024
1,IL,85,5,MX,,2010,4346718,0,0,1,0,11,2024
1,IL,85,5,MX,,2010,4353356,0,0,2,0,11,2024
1,IL,85,5,MX,,2010,90866,0,0,2,1,11,2024
1,IL,85,5,NA,,2010,4476,0,0,2,0,11,2024
1,IL,85,5,NL,,2010,4880128,0,0,1,0,11,2024
1,IL,85,5,NL,,2010,2087031,0,0,1,1,11,2024
1,IL,85,5,NL,,2010,3133549,0,0,2,0,11,2024
1,IL,85,5,NL,,2010,65465,0,0,2,1,11,2024
1,IL,85,5,OT,,2010,6832971,0,0,1,0,11,2024
1,IL,85,5,OT,,2010,2288156,0,0,2,0,11,2024
1,IL,85,5,OT,,2010,11619,0,0,2,1,11,2024
1,IL,85,5,PU,,2010,2199357,0,0,1,0,11,2024
1,IL,85,5,PU,,2010,40318,0,0,2,0,11,2024
1,IL,85,5,PU,,2010,10319,0,0,2,1,11,2024
1,IL,85,5,QT,,2010,1418093,0,0,1,0,11,2024
1,IL,85,5,QT,,2010,864278,0,0,2,0,11,2024
1,IL,85,5,SI,,2010,173364,0,0,1,0,11,2024
1,IL,85,5,SI,,2010,831645,0,0,2,0,11,2024
1,IL,85,5,SL,,2010,6764678,0,0,1,0,11,2024
1,IL,85,5,SL,,2010,4270114,0,0,2,0,11,2024
1,IL,85,5,SO,,2010,2260716,0,0,1,0,11,2024
1,IL,85,5,SO,,2010,3359499,0,0,2,0,11,2024
1,IL,85,5,TL,,2010,39513,0,0,1,0,11,2024
1,IL,85,5,TL,,2010,58615,0,0,2,0,11,2024
1,IL,85,5,TM,,2010,3663509,0,0,1,0,11,2024
1,IL,85,5,TM,,2010,4638437,0,0,2,0,11,2024
1,IL,85,5,VE,,2010,8256,0,0,2,0,11,2024
1,IL,85,5,YU,,2010,21942,0,0,1,0,11,2024
1,IL,85,5,YU,,2010,27118,0,0,2,0,11,2024
1,IL,85,5,ZA,,2010,29246,0,0,2,0,11,2024
1,IL,85,6,,XA,1220,53349,0,992,1,X,11,2024
1,IL,85,6,,XA,1220,21338,0,391,2,X,11,2024
1,IL,85,6,,XM,1220,69453,0,1515,1,X,11,2024
1,IL,85,6,,XM,1220,17274,0,377,2,X,11,2024
1,IL,85,6,,XO,1220,42579,0,970,1,X,11,2024
1,IL,85,6,,XO,1220,797874,0,9020,2,X,11,2024
1,IL,85,6,,XQ,1220,35927,0,783,1,X,11,2024
1,IL,85,6,,XQ,1220,3643,0,80,2,X,11,2024
1,IL,85,6,OT,,2010,227664,0,0,1,0,11,2024
1,IL,85,6,OT,,2010,107436,0,0,1,1,11,2024
1,IL,85,8,,XO,1220,30528,0,211,1,X,11,2024
1,IL,85,8,CH,,2010,4344,0,0,2,X,11,2024
1,IL,85,8,MX,,2010,16620,0,0,1,X,11,2024
1,IL,85,8,NL,,2010,2882,0,0,1,X,11,2024
1,IL,85,8,QT,,2010,3600,0,0,1,X,11,2024
1,IL,86,3,,XO,1220,2931,296,128,1,X,11,2024
1,IL,86,3,XX,,2010,4000,2584,0,1,0,11,2024
1,IL,86,5,,XA,1220,42136,0,885,1,X,11,2024
1,IL,86,5,,XC,1220,660214,0,6590,1,X,11,2024
1,IL,86,5,,XM,1220,1514693,0,28870,1,X,11,2024
1,IL,86,5,,XM,1220,8756,0,169,2,X,11,2024
1,IL,86,5,,XO,1220,2444769,0,35962,1,X,11,2024
1,IL,86,5,,XO,1220,43346,0,607,2,X,11,2024
1,IL,86,5,,XQ,1220,7748,0,141,1,X,11,2024
1,IL,86,5,,XQ,1220,12712,0,249,2,X,11,2024
1,IL,86,5,,XS,1220,410243,0,8657,1,X,11,2024
1,IL,86,5,CL,,2010,3782,0,0,1,0,11,2024
1,IL,86,5,CO,,2010,5244322,0,0,1,0,11,2024
1,IL,86,5,CO,,2010,1363078,0,0,2,0,11,2024
1,IL,86,5,DF,,2010,144486,0,0,1,0,11,2024
1,IL,86,5,DF,,2010,6522,0,0,2,0,11,2024
1,IL,86,5,DG,,2010,3870,0,0,1,0,11,2024
1,IL,86,5,HG,,2010,3992188,0,0,1,0,11,2024
1,IL,86,5,HG,,2010,1307732,0,0,2,0,11,2024
1,IL,86,5,MX,,2010,5683439,0,0,1,0,11,2024
1,IL,86,5,MX,,2010,972275,0,0,2,0,11,2024
1,IL,86,5,OT,,2010,117978,0,0,1,0,11,2024
1,IL,86,5,SL,,2010,82838,0,0,1,0,11,2024
1,IL,86,5,SL,,2010,24113,0,0,2,0,11,2024
1,IL,86,5,SO,,2010,52947,0,0,1,0,11,2024
1,IL,86,5,SO,,2010,3582,0,0,2,0,11,2024
1,IL,86,5,TL,,2010,916267,0,0,1,0,11,2024
1,IL,86,5,TL,,2010,182088,0,0,2,0,11,2024
1,IL,86,5,TM,,2010,6915,0,0,1,0,11,2024
1,IL,86,5,VE,,2010,5158,0,0,2,0,11,2024
1,IL,86,6,,XA,1220,7963444,0,4579,1,X,11,2024
1,IL,86,6,,XA,1220,5828,0,124,2,X,11,2024
1,IL,86,6,,XB,1220,57714,0,1242,1,X,11,2024
1,IL,86,6,,XM,1220,1509459,0,32467,1,X,11,2024
1,IL,86,6,,XM,1220,4272,0,92,2,X,11,2024
1,IL,86,6,,XO,1220,680501,0,14629,1,X,11,2024
1,IL,86,6,,XQ,1220,59076,0,1265,1,X,11,2024
1,IL,86,6,,XQ,1220,1132052,0,22169,2,X,11,2024
1,IL,86,6,,XS,1220,49445,0,1064,1,X,11,2024
1,IL,86,6,,XW,1220,24198,0,0,2,X,11,2024
1,IL,86,6,CO,,2010,605315,0,0,1,0,11,2024
1,IL,86,6,HG,,2010,423488,0,0,1,1,11,2024
1,IL,86,6,MX,,2010,2144150,0,0,1,0,11,2024
1,IL,87,1,XX,,2010,37624,247,0,1,0,11,2024
1,IL,87,1,XX,,2010,2612,20,0,1,1,11,2024
1,IL,87,3,,XA,1220,33406,446,658,1,X,11,2024
1,IL,87,3,,XC,1220,7494,84,125,1,X,11,2024
1,IL,87,3,,XO,1220,30539,103,354,1,X,11,2024
1,IL,87,3,,XO,1220,5412,16,183,2,X,11,2024
1,IL,87,3,,XQ,1220,3678,52,72,1,X,11,2024
1,IL,87,3,,XQ,1220,4193,26,75,2,X,11,2024
1,IL,87,3,XX,,2010,303904,12764,0,1,0,11,2024
1,IL,87,3,XX,,2010,6717,135,0,2,0,11,2024
1,IL,87,5,,XA,1220,5923558,0,61293,1,X,11,2024
1,IL,87,5,,XA,1220,17059,0,334,2,X,11,2024
1,IL,87,5,,XB,1220,3532,0,122,1,X,11,2024
1,IL,87,5,,XB,1220,9850,0,207,2,X,11,2024
1,IL,87,5,,XC,1220,2012175,0,32806,1,X,11,2024
1,IL,87,5,,XC,1220,199074,0,3627,2,X,11,2024
1,IL,87,5,,XM,1220,12647465,0,135592,1,X,11,2024
1,IL,87,5,,XM,1220,1208781,0,12645,2,X,11,2024
1,IL,87,5,,XO,1220,65381958,0,1106494,1,X,11,2024
1,IL,87,5,,XO,1220,6125304,0,113932,2,X,11,2024
1,IL,87,5,,XQ,1220,580480,0,7820,1,X,11,2024
1,IL,87,5,,XQ,1220,63606,0,1221,2,X,11,2024
1,IL,87,5,,XS,1220,45863841,0,451995,1,X,11,2024
1,IL,87,5,,XS,1220,857336,0,9205,2,X,11,2024
1,IL,87,5,AG,,2010,22460,0,0,1,0,11,2024
1,IL,87,5,BC,,2010,1016956,0,0,1,0,11,2024
1,IL,87,5,BC,,2010,9764,0,0,2,0,11,2024
1,IL,87,5,BS,,2010,60214,0,0,2,0,11,2024
1,IL,87,5,CH,,2010,4822546,0,0,1,0,11,2024
1,IL,87,5,CH,,2010,118716,0,0,2,0,11,2024
1,IL,87,5,CM,,2010,68970,0,0,1,0,11,2024
1,IL,87,5,CM,,2010,8080,0,0,2,0,11,2024
1,IL,87,5,CO,,2010,1302187,0,0,1,0,11,2024
1,IL,87,5,CO,,2010,1188694,0,0,1,1,11,2024
1,IL,87,5,CO,,2010,32647,0,0,2,0,11,2024
1,IL,87,5,DF,,2010,3531899,0,0,1,0,11,2024
1,IL,87,5,DF,,2010,378020,0,0,2,0,11,2024
1,IL,87,5,DG,,2010,4158,0,0,1,0,11,2024
1,IL,87,5,GR,,2010,73642,0,0,1,0,11,2024
1,IL,87,5,GT,,2010,5039707,0,0,1,0,11,2024
1,IL,87,5,GT,,2010,24003,0,0,1,1,11,2024
1,IL,87,5,GT,,2010,1262223,0,0,2,0,11,2024
1,IL,87,5,JA,,2010,467622,0,0,1,0,11,2024
1,IL,87,5,JA,,2010,329065,0,0,2,0,11,2024
1,IL,87,5,MI,,2010,27045,0,0,1,0,11,2024
1,IL,87,5,MI,,2010,3265,0,0,2,0,11,2024
1,IL,87,5,MO,,2010,11877,0,0,1,0,11,2024
1,IL,87,5,MX,,2010,2617266,0,0,1,0,11,2024
1,IL,87,5,MX,,2010,148126,0,0,2,0,11,2024
1,IL,87,5,NL,,2010,7787351,0,0,1,0,11,2024
1,IL,87,5,NL,,2010,41958,0,0,1,1,11,2024
1,IL,87,5,NL,,2010,1380186,0,0,2,0,11,2024
1,IL,87,5,OT,,2010,4245809,0,0,1,0,11,2024
1,IL,87,5,OT,,2010,27244,0,0,1,1,11,2024
1,IL,87,5,OT,,2010,6927,0,0,2,0,11,2024
1,IL,87,5,PU,,2010,635048,0,0,1,0,11,2024
1,IL,87,5,PU,,2010,33322,0,0,2,0,11,2024
1,IL,87,5,QT,,2010,770984,0,0,1,0,11,2024
1,IL,87,5,QT,,2010,36045,0,0,2,0,11,2024
1,IL,87,5,SI,,2010,2612,0,0,1,0,11,2024
1,IL,87,5,SL,,2010,1068895,0,0,1,0,11,2024
1,IL,87,5,SL,,2010,331185,0,0,2,0,11,2024
1,IL,87,5,SO,,2010,273617,0,0,1,0,11,2024
1,IL,87,5,SO,,2010,86109,0,0,2,0,11,2024
1,IL,87,5,TM,,2010,1387276,0,0,1,0,11,2024
1,IL,87,5,TM,,2010,651912,0,0,2,0,11,2024
1,IL,87,5,VE,,2010,19365,0,0,1,0,11,2024
1,IL,87,5,ZA,,2010,3684,0,0,1,0,11,2024
1,IL,87,6,,XA,1220,9092,0,112,1,X,11,2024
1,IL,87,6,,XA,1220,3090,0,37,2,X,11,2024
1,IL,87,6,,XM,1220,433120,0,4288,1,X,11,2024
1,IL,87,6,,XO,1220,12630933,0,203239,1,X,11,2024
1,IL,87,6,DF,,2010,3166600,0,0,1,0,11,2024
1,IL,87,6,MX,,2010,7338184,0,0,1,0,11,2024
1,IL,87,6,OT,,2010,152322,0,0,1,0,11,2024
1,IL,87,6,OT,,2010,297607,0,0,1,1,11,2024
1,IL,87,8,,XO,1220,30329,0,510,2,X,11,2024
1,IL,87,8,AG,,2010,41185,0,0,1,X,11,2024
1,IL,87,8,BC,,2010,26946,0,0,1,X,11,2024
1,IL,87,8,CH,,2010,442118,0,0,1,X,11,2024
1,IL,87,8,CH,,2010,116349,0,0,2,X,11,2024
1,IL,87,8,CO,,2010,35743,0,0,1,X,11,2024
1,IL,87,8,CS,,2010,10000,0,0,1,X,11,2024
1,IL,87,8,DF,,2010,77454,0,0,1,X,11,2024
1,IL,87,8,DF,,2010,8198,0,0,2,X,11,2024
1,IL,87,8,GR,,2010,4800,0,0,1,X,11,2024
1,IL,87,8,GT,,2010,101600,0,0,1,X,11,2024
1,IL,87,8,HG,,2010,160697,0,0,1,X,11,2024
1,IL,87,8,JA,,2010,226694,0,0,1,X,11,2024
1,IL,87,8,MI,,2010,77383,0,0,1,X,11,2024
1,IL,87,8,MO,,2010,9500,0,0,1,X,11,2024
1,IL,87,8,MX,,2010,548842,0,0,1,X,11,2024
1,IL,87,8,NL,,2010,554097,0,0,1,X,11,2024
1,IL,87,8,PU,,2010,40161,0,0,1,X,11,2024
1,IL,87,8,QR,,2010,5000,0,0,1,X,11,2024
1,IL,87,8,QT,,2010,16850,0,0,1,X,11,2024
1,IL,87,8,SI,,2010,8603,0,0,1,X,11,2024
1,IL,87,8,TB,,2010,6200,0,0,1,X,11,2024
1,IL,87,8,TM,,2010,1037523,0,0,1,X,11,2024
1,IL,87,8,VE,,2010,41100,0,0,1,X,11,2024
1,IL,87,8,ZA,,2010,8018,0,0,1,X,11,2024
1,IL,88,3,,XA,1220,92873,150,893,1,X,11,2024
1,IL,88,3,,XA,1220,21837,11,308,2,X,11,2024
1,IL,88,3,,XC,1220,173624,240,713,1,X,11,2024
1,IL,88,3,,XC,1220,75640,70,71,2,X,11,2024
1,IL,88,3,,XM,1220,2017970,318,708,1,X,11,2024
1,IL,88,3,,XM,1220,920744,63,42,2,X,11,2024
1,IL,88,3,,XO,1220,520891,320,5607,1,X,11,2024
1,IL,88,3,,XO,1220,43974,12,852,2,X,11,2024
1,IL,88,3,,XQ,1220,3637028,4370,13929,1,X,11,2024
1,IL,88,3,,XQ,1220,712418,257,2376,2,X,11,2024
1,IL,88,3,XX,,2010,370102,190,0,1,0,11,2024
1,IL,88,3,XX,,2010,164870,369,0,2,0,11,2024
1,IL,88,5,,XB,1220,3649,0,71,1,X,11,2024
1,IL,88,5,,XC,1220,37346,0,743,1,X,11,2024
1,IL,88,5,,XC,1220,4789,0,496,2,X,11,2024
1,IL,88,5,,XM,1220,16001,0,313,1,X,11,2024
1,IL,88,5,,XM,1220,40210,0,788,2,X,11,2024
1,IL,88,5,,XO,1220,4082615,0,72616,1,X,11,2024
1,IL,88,5,,XO,1220,516768,0,9281,2,X,11,2024
1,IL,88,5,,XQ,1220,474189,0,4285,1,X,11,2024
1,IL,88,5,,XQ,1220,602676,0,981,2,X,11,2024
1,IL,88,5,,XS,1220,2979,0,49,1,X,11,2024
1,IL,88,5,BC,,2010,11229,0,0,2,0,11,2024
1,IL,88,5,CM,,2010,69829,0,0,1,0,11,2024
1,IL,88,5,CO,,2010,60642,0,0,1,0,11,2024
1,IL,88,5,MX,,2010,5469,0,0,1,0,11,2024
1,IL,88,5,MX,,2010,28400,0,0,2,0,11,2024
1,IL,88,5,NL,,2010,20631,0,0,1,0,11,2024
1,IL,88,5,OT,,2010,94992,0,0,1,0,11,2024
1,IL,88,5,PU,,2010,35221,0,0,1,0,11,2024
1,IL,88,5,QT,,2010,33830,0,0,1,0,11,2024
1,IL,88,5,SL,,2010,20154,0,0,1,0,11,2024
1,IL,88,5,SO,,2010,65548,0,0,1,0,11,2024
1,IL,89,5,,XB,1220,57295,0,524,2,X,11,2024
1,IL,89,5,,XO,1220,73866,0,711,1,X,11,2024
1,IL,89,5,,XO,1220,85484,0,1585,2,X,11,2024
1,IL,89,5,,XS,1220,113819,0,980,1,X,11,2024
1,IL,89,5,TM,,2010,6480,0,0,1,0,11,2024
1,IL,89,5,VE,,2010,84048,0,0,1,0,11,2024
1,IL,90,3,,XA,1220,445568,1022,7540,1,X,11,2024
1,IL,90,3,,XA,1220,174359,315,2075,2,X,11,2024
1,IL,90,3,,XC,1220,210105,440,1817,1,X,11,2024
1,IL,90,3,,XC,1220,190632,450,1250,2,X,11,2024
1,IL,90,3,,XM,1220,255673,214,1392,1,X,11,2024
1,IL,90,3,,XM,1220,43524,97,505,2,X,11,2024
1,IL,90,3,,XO,1220,1100848,1310,18041,1,X,11,2024
1,IL,90,3,,XO,1220,1663414,7628,12138,2,X,11,2024
1,IL,90,3,,XQ,1220,1426495,4159,11014,1,X,11,2024
1,IL,90,3,,XQ,1220,751719,1296,4982,2,X,11,2024
1,IL,90,3,,XW,1220,44466,86,154,1,X,11,2024
1,IL,90,3,XX,,2010,1752341,6510,0,1,0,11,2024
1,IL,90,3,XX,,2010,355637,593,0,1,1,11,2024
1,IL,90,3,XX,,2010,844954,1169,0,2,0,11,2024
1,IL,90,3,XX,,2010,303879,1524,0,2,1,11,2024
1,IL,90,5,,XA,1220,156038,0,2839,1,X,11,2024
1,IL,90,5,,XA,1220,167409,0,2001,2,X,11,2024
1,IL,90,5,,XB,1220,2905,0,72,1,X,11,2024
1,IL,90,5,,XB,1220,14051,0,332,2,X,11,2024
1,IL,90,5,,XC,1220,621747,0,7234,1,X,11,2024
1,IL,90,5,,XC,1220,936809,0,9212,2,X,11,2024
1,IL,90,5,,XM,1220,533852,0,9461,1,X,11,2024
1,IL,90,5,,XM,1220,648482,0,11464,2,X,11,2024
1,IL,90,5,,XO,1220,55838444,0,164690,1,X,11,2024
1,IL,90,5,,XO,1220,7726084,0,86982,2,X,11,2024
1,IL,90,5,,XQ,1220,108258,0,1468,1,X,11,2024
1,IL,90,5,,XQ,1220,598354,0,7280,2,X,11,2024
1,IL,90,5,,XS,1220,6741,0,20,1,X,11,2024
1,IL,90,5,,XS,1220,29691,0,233,2,X,11,2024
1,IL,90,5,AG,,2010,58899,0,0,1,0,11,2024
1,IL,90,5,AG,,2010,90178,0,0,2,0,11,2024
1,IL,90,5,BC,,2010,3476404,0,0,1,0,11,2024
1,IL,90,5,BC,,2010,19932161,0,0,2,0,11,2024
1,IL,90,5,BS,,2010,19494,0,0,1,0,11,2024
1,IL,90,5,CH,,2010,531992,0,0,1,0,11,2024
1,IL,90,5,CH,,2010,509286,0,0,2,0,11,2024
1,IL,90,5,CM,,2010,103240,0,0,1,0,11,2024
1,IL,90,5,CM,,2010,333955,0,0,2,0,11,2024
1,IL,90,5,CO,,2010,145709,0,0,1,0,11,2024
1,IL,90,5,CO,,2010,5508,0,0,1,1,11,2024
1,IL,90,5,DF,,2010,483304,0,0,1,0,11,2024
1,IL,90,5,DF,,2010,809906,0,0,2,0,11,2024
1,IL,90,5,DG,,2010,4050,0,0,2,0,11,2024
1,IL,90,5,GT,,2010,691515,0,0,1,0,11,2024
1,IL,90,5,GT,,2010,137269,0,0,2,0,11,2024
1,IL,90,5,JA,,2010,593178,0,0,1,0,11,2024
1,IL,90,5,JA,,2010,581692,0,0,2,0,11,2024
1,IL,90,5,MO,,2010,671461,0,0,1,0,11,2024
1,IL,90,5,MX,,2010,2632755,0,0,1,0,11,2024
1,IL,90,5,MX,,2010,303401,0,0,2,0,11,2024
1,IL,90,5,NL,,2010,655316,0,0,1,0,11,2024
1,IL,90,5,NL,,2010,27673,0,0,1,1,11,2024
1,IL,90,5,NL,,2010,271136,0,0,2,0,11,2024
1,IL,90,5,OT,,2010,2458277,0,0,1,0,11,2024
1,IL,90,5,OT,,2010,270853,0,0,2,0,11,2024
1,IL,90,5,OT,,2010,5135,0,0,2,1,11,2024
1,IL,90,5,PU,,2010,5578,0,0,1,0,11,2024
1,IL,90,5,QT,,2010,129546,0,0,1,0,11,2024
1,IL,90,5,QT,,2010,79004,0,0,2,0,11,2024
1,IL,90,5,SI,,2010,34106,0,0,1,0,11,2024
1,IL,90,5,SI,,2010,11947,0,0,2,0,11,2024
1,IL,90,5,SL,,2010,1698204,0,0,1,0,11,2024
1,IL,90,5,SL,,2010,143719,0,0,2,0,11,2024
1,IL,90,5,SO,,2010,106139,0,0,1,0,11,2024
1,IL,90,5,SO,,2010,25434,0,0,2,0,11,2024
1,IL,90,5,TL,,2010,13259,0,0,1,0,11,2024
1,IL,90,5,TM,,2010,11927100,0,0,1,0,11,2024
