TRDTYPE,USASTATE,DEPE,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,NJ,2304,5,NL,,2010,288142,0,0,1,1,01,2025
1,NJ,2304,5,NL,,2010,4210734,0,0,2,0,01,2025
1,NJ,2304,5,NL,,2010,328093,0,0,2,1,01,2025
1,NJ,2304,5,OT,,2010,3641166,0,0,1,0,01,2025
1,NJ,2304,5,OT,,2010,562122,0,0,1,1,01,2025
1,NJ,2304,5,OT,,2010,94673,0,0,2,0,01,2025
1,NJ,2304,5,PU,,2010,14881512,0,0,1,0,01,2025
1,NJ,2304,5,PU,,2010,151886,0,0,2,0,01,2025
1,NJ,2304,5,QR,,2010,68611,0,0,1,0,01,2025
1,NJ,2304,5,QR,,2010,29574,0,0,2,0,01,2025
1,NJ,2304,5,QT,,2010,11977617,0,0,1,0,01,2025
1,NJ,2304,5,QT,,2010,516877,0,0,1,1,01,2025
1,NJ,2304,5,QT,,2010,1865525,0,0,2,0,01,2025
1,NJ,2304,5,QT,,2010,477310,0,0,2,1,01,2025
1,NJ,2304,5,SL,,2010,2110921,0,0,1,0,01,2025
1,NJ,2304,5,SL,,2010,3278774,0,0,2,0,01,2025
1,NJ,2304,5,TL,,2010,171947,0,0,1,0,01,2025
1,NJ,2304,5,TL,,2010,22386,0,0,2,0,01,2025
1,NJ,2304,5,TM,,2010,228564,0,0,1,0,01,2025
1,NJ,2304,5,VE,,2010,67271,0,0,1,0,01,2025
1,NJ,2304,5,YU,,2010,8440,0,0,2,0,01,2025
1,NJ,2304,6,DF,,2010,2044004,0,0,1,0,01,2025
1,NJ,2304,6,GT,,2010,1091516,0,0,1,0,01,2025
1,NJ,2304,6,GT,,2010,436439,0,0,2,0,01,2025
1,NJ,2304,6,MX,,2010,1864803,0,0,1,0,01,2025
1,NJ,2304,6,NL,,2010,863324,0,0,1,0,01,2025
1,NJ,2304,6,NL,,2010,211059,0,0,1,1,01,2025
1,NJ,2304,6,OT,,2010,1795094,0,0,1,1,01,2025
1,NJ,2304,6,OT,,2010,25383,0,0,2,1,01,2025
1,NJ,2304,6,SL,,2010,9227,0,0,1,0,01,2025
1,NJ,2304,6,SL,,2010,10102,0,0,2,0,01,2025
1,NJ,2304,8,JA,,2010,9500,0,0,1,X,01,2025
1,NJ,2304,8,MO,,2010,3920,0,0,1,X,01,2025
1,NJ,2304,8,MX,,2010,155299,0,0,1,X,01,2025
1,NJ,2304,8,NL,,2010,125440,0,0,1,X,01,2025
1,NJ,2304,8,OA,,2010,27013,0,0,1,X,01,2025
1,NJ,2304,8,PU,,2010,12000,0,0,1,X,01,2025
1,NJ,2304,8,QT,,2010,18830,0,0,1,X,01,2025
1,NJ,2304,8,TM,,2010,10410,0,0,1,X,01,2025
1,NJ,2305,5,AG,,2010,44927,0,0,1,0,01,2025
1,NJ,2305,5,CO,,2010,368789,0,0,1,0,01,2025
1,NJ,2305,5,CO,,2010,317775,0,0,2,0,01,2025
1,NJ,2305,5,CS,,2010,7890,0,0,1,0,01,2025
1,NJ,2305,5,GT,,2010,8207,0,0,1,0,01,2025
1,NJ,2305,5,MO,,2010,10787,0,0,1,0,01,2025
1,NJ,2305,5,MX,,2010,12152,0,0,1,0,01,2025
1,NJ,2305,5,MX,,2010,5005,0,0,2,0,01,2025
1,NJ,2305,5,NL,,2010,133614,0,0,1,0,01,2025
1,NJ,2305,5,NL,,2010,250777,0,0,2,0,01,2025
1,NJ,2305,5,QT,,2010,132057,0,0,1,0,01,2025
1,NJ,2305,5,TM,,2010,3149682,0,0,1,0,01,2025
1,NJ,2305,5,TM,,2010,1934040,0,0,2,0,01,2025
1,NJ,2305,8,NL,,2010,5066,0,0,1,X,01,2025
1,NJ,2305,8,TM,,2010,108303,0,0,1,X,01,2025
1,NJ,2310,5,NL,,2010,5680,0,0,1,0,01,2025
1,NJ,2401,5,CH,,2010,8906625,0,0,1,0,01,2025
1,NJ,2401,5,CH,,2010,1354743,0,0,2,0,01,2025
1,NJ,2401,5,MX,,2010,27958,0,0,1,0,01,2025
1,NJ,2401,5,OT,,2010,389934,0,0,1,0,01,2025
1,NJ,2401,5,QT,,2010,13289,0,0,1,0,01,2025
1,NJ,2402,5,CH,,2010,612031,0,0,1,0,01,2025
1,NJ,2402,5,CH,,2010,66254,0,0,1,1,01,2025
1,NJ,2402,5,CH,,2010,38566,0,0,2,0,01,2025
1,NJ,2402,5,GT,,2010,230400,0,0,1,0,01,2025
1,NJ,2402,5,JA,,2010,2949,0,0,1,0,01,2025
1,NJ,2402,5,NL,,2010,13420,0,0,1,0,01,2025
1,NJ,2402,5,OT,,2010,77331,0,0,1,0,01,2025
1,NJ,2402,8,CH,,2010,19244,0,0,1,X,01,2025
1,NJ,2404,8,CH,,2010,74346,0,0,1,X,01,2025
1,NJ,2404,8,SI,,2010,4525,0,0,1,X,01,2025
1,NJ,2404,8,SO,,2010,5410,0,0,1,X,01,2025
1,NJ,2503,5,BC,,2010,66007,0,0,1,0,01,2025
1,NJ,2503,5,BC,,2010,6273,0,0,2,0,01,2025
1,NJ,2505,5,BC,,2010,26763,0,0,1,0,01,2025
1,NJ,2505,5,BC,,2010,42436,0,0,2,0,01,2025
1,NJ,2506,5,BC,,2010,12801624,0,0,1,0,01,2025
1,NJ,2506,5,BC,,2010,33230059,0,0,2,0,01,2025
1,NJ,2506,5,BS,,2010,25061,0,0,1,0,01,2025
1,NJ,2506,5,BS,,2010,9857,0,0,2,0,01,2025
1,NJ,2506,5,CH,,2010,33334,0,0,1,0,01,2025
1,NJ,2506,5,CL,,2010,85307,0,0,1,0,01,2025
1,NJ,2506,5,CL,,2010,192370,0,0,2,0,01,2025
1,NJ,2506,5,DF,,2010,264575,0,0,1,0,01,2025
1,NJ,2506,5,DF,,2010,14250,0,0,2,0,01,2025
1,NJ,2506,5,JA,,2010,40000,0,0,1,0,01,2025
1,NJ,2506,5,MI,,2010,12240,0,0,2,0,01,2025
1,NJ,2506,5,MX,,2010,85920,0,0,1,0,01,2025
1,NJ,2506,5,MX,,2010,2266038,0,0,2,0,01,2025
1,NJ,2506,5,NL,,2010,16861,0,0,1,0,01,2025
1,NJ,2506,5,NL,,2010,44010,0,0,2,0,01,2025
1,NJ,2506,5,OT,,2010,6700,0,0,1,0,01,2025
1,NJ,2506,5,SO,,2010,51616,0,0,1,0,01,2025
1,NJ,2506,5,SO,,2010,15642,0,0,2,0,01,2025
1,NJ,2507,5,BC,,2010,3881409,0,0,1,0,01,2025
1,NJ,2507,5,BC,,2010,1072674,0,0,2,0,01,2025
1,NJ,2507,5,CH,,2010,57750,0,0,1,0,01,2025
1,NJ,2507,5,MX,,2010,30653,0,0,1,0,01,2025
1,NJ,2507,5,NL,,2010,151073,0,0,1,0,01,2025
1,NJ,2507,5,NL,,2010,186830,0,0,2,0,01,2025
1,NJ,2507,5,SO,,2010,31985,0,0,1,0,01,2025
1,NJ,2507,5,SO,,2010,5346,0,0,2,0,01,2025
1,NJ,2603,5,JA,,2010,20199,0,0,2,0,01,2025
1,NJ,2604,5,CH,,2010,39247,0,0,1,0,01,2025
1,NJ,2604,5,DF,,2010,145503,0,0,1,0,01,2025
1,NJ,2604,5,JA,,2010,689989,0,0,1,0,01,2025
1,NJ,2604,5,MX,,2010,215957,0,0,1,0,01,2025
1,NJ,2604,5,MX,,2010,11646,0,0,1,1,01,2025
1,NJ,2604,5,OT,,2010,639543,0,0,1,0,01,2025
1,NJ,2604,5,QT,,2010,233403,0,0,1,0,01,2025
1,NJ,2604,5,SI,,2010,123794,0,0,1,0,01,2025
1,NJ,2604,5,SO,,2010,1684780,0,0,1,0,01,2025
1,NJ,2604,5,SO,,2010,82515,0,0,2,0,01,2025
1,NJ,2604,5,VE,,2010,22905,0,0,1,0,01,2025
1,NJ,2608,5,SO,,2010,4000,0,0,1,0,01,2025
1,NJ,2608,5,SO,,2010,3307,0,0,2,0,01,2025
1,NJ,26XX,3,,XO,1220,10323,50,336,1,X,01,2025
1,NJ,26XX,3,,XQ,1220,8878,43,289,1,X,01,2025
1,NJ,28XX,3,,XO,1220,2910,113,56,2,X,01,2025
1,NJ,3001,5,,XB,1220,10471,0,399,1,X,01,2025
1,NJ,3001,5,,XC,1220,46870,0,883,1,X,01,2025
1,NJ,3001,5,,XC,1220,105775,0,2593,2,X,01,2025
1,NJ,3001,5,,XM,1220,51579,0,3525,1,X,01,2025
1,NJ,3001,5,,XO,1220,25407,0,1173,1,X,01,2025
1,NJ,3001,5,,XO,1220,14683,0,1410,2,X,01,2025
1,NJ,3001,5,,XQ,1220,49959,0,1205,1,X,01,2025
1,NJ,3001,5,,XQ,1220,12239,0,1211,2,X,01,2025
1,NJ,3001,6,,XQ,1220,1548187,0,43778,1,X,01,2025
1,NJ,3004,5,,XB,1220,4221,0,206,1,X,01,2025
1,NJ,3004,5,,XB,1220,4287,0,84,2,X,01,2025
1,NJ,3004,5,,XC,1220,4619687,0,96763,1,X,01,2025
1,NJ,3004,5,,XC,1220,2154375,0,44402,2,X,01,2025
1,NJ,3004,5,,XO,1220,48136,0,2167,1,X,01,2025
1,NJ,3004,5,,XQ,1220,25060,0,2167,1,X,01,2025
1,NJ,3004,6,,XC,1220,117880,0,1890,2,X,01,2025
1,NJ,3005,5,,XC,1220,10822,0,265,1,X,01,2025
1,NJ,3005,5,,XM,1220,23363,0,375,1,X,01,2025
1,NJ,3005,5,,XO,1220,141181,0,1208,1,X,01,2025
1,NJ,3005,5,,XQ,1220,67151,0,177,1,X,01,2025
1,NJ,3005,5,,XQ,1220,58933,0,1122,2,X,01,2025
1,NJ,3008,5,,XM,1220,6435,0,155,1,X,01,2025
1,NJ,3008,5,,XO,1220,37648,0,2250,1,X,01,2025
1,NJ,3008,5,,XQ,1220,8379,0,227,1,X,01,2025
1,NJ,3009,5,,XA,1220,22311,0,283,2,X,01,2025
1,NJ,3009,5,,XC,1220,37031,0,1240,1,X,01,2025
1,NJ,3009,5,,XC,1220,542917,0,7869,2,X,01,2025
1,NJ,3019,5,,XC,1220,115711,0,2266,1,X,01,2025
1,NJ,3023,5,,XC,1220,4533,0,138,1,X,01,2025
1,NJ,3023,6,,XO,1220,233244,0,3474,1,X,01,2025
1,NJ,30XX,1,,XC,1220,1332841,250080,13196,2,X,01,2025
1,NJ,30XX,3,,XC,1220,591618,3747,7375,1,X,01,2025
1,NJ,30XX,3,,XC,1220,1107694,10434,12397,2,X,01,2025
1,NJ,30XX,3,,XM,1220,22727,761,218,1,X,01,2025
1,NJ,30XX,3,,XO,1220,115047,327,659,1,X,01,2025
1,NJ,30XX,3,,XO,1220,41015,32,234,2,X,01,2025
1,NJ,30XX,3,,XQ,1220,43164,389,455,1,X,01,2025
1,NJ,31XX,3,XX,,2010,14614,6,0,1,0,01,2025
1,NJ,3302,5,,XA,1220,17807,0,422,2,X,01,2025
1,NJ,3302,5,,XC,1220,287047,0,19566,1,X,01,2025
1,NJ,3302,5,,XC,1220,182865,0,4137,2,X,01,2025
1,NJ,3310,5,,XA,1220,1862950,0,59231,1,X,01,2025
1,NJ,3310,5,,XA,1220,2926157,0,36683,2,X,01,2025
1,NJ,3310,5,,XO,1220,15312,0,299,1,X,01,2025
1,NJ,3310,5,,XQ,1220,35077,0,686,2,X,01,2025
1,NJ,3310,5,,XS,1220,60883,0,602,1,X,01,2025
1,NJ,33XX,3,,XA,1220,4312,1,84,1,X,01,2025
1,NJ,33XX,3,,XA,1220,15460,114,303,2,X,01,2025
1,NJ,3401,5,,XA,1220,223576,0,3939,1,X,01,2025
1,NJ,3401,5,,XA,1220,51965,0,1215,2,X,01,2025
1,NJ,3401,5,,XB,1220,112149,0,6155,1,X,01,2025
1,NJ,3401,5,,XB,1220,14541,0,486,2,X,01,2025
1,NJ,3401,5,,XC,1220,83051,0,206,2,X,01,2025
1,NJ,3401,5,,XM,1220,21665200,0,329388,1,X,01,2025
1,NJ,3401,5,,XM,1220,3833358,0,73077,2,X,01,2025
1,NJ,3401,5,,XO,1220,1297521,0,72860,1,X,01,2025
1,NJ,3401,5,,XO,1220,294776,0,13495,2,X,01,2025
1,NJ,3401,5,,XQ,1220,152104,0,5008,1,X,01,2025
1,NJ,3401,5,,XQ,1220,12641,0,687,2,X,01,2025
1,NJ,3401,5,,XS,1220,1594263,0,6254,1,X,01,2025
1,NJ,3401,6,,XA,1220,59816,0,8,1,X,01,2025
1,NJ,3401,6,,XM,1220,229488,0,3127,1,X,01,2025
1,NJ,3401,6,,XO,1220,123717,0,3127,1,X,01,2025
1,NJ,3401,6,,XQ,1220,981041,0,26034,1,X,01,2025
1,NJ,3401,6,,XS,1220,127153,0,1737,2,X,01,2025
1,NJ,3401,8,,XM,1220,74634,0,1736,1,X,01,2025
1,NJ,3401,8,,XM,1220,47868,0,1042,2,X,01,2025
1,NJ,3403,5,,XA,1220,17456,0,138,2,X,01,2025
1,NJ,3403,5,,XM,1220,6002,0,117,1,X,01,2025
1,NJ,3403,5,,XS,1220,5817919,0,145798,1,X,01,2025
1,NJ,3403,5,,XS,1220,1953526,0,32031,2,X,01,2025
1,NJ,3403,6,,XA,1220,1977856,0,32467,1,X,01,2025
1,NJ,3403,6,,XC,1220,228547,0,3266,1,X,01,2025
1,NJ,3403,6,,XC,1220,187056,0,3127,2,X,01,2025
1,NJ,3403,6,,XS,1220,1451745,0,21889,1,X,01,2025
1,NJ,3408,5,,XA,1220,7236,0,898,2,X,01,2025
1,NJ,3410,5,,XO,1220,12723,0,714,1,X,01,2025
1,NJ,3410,5,,XO,1220,3670,0,125,2,X,01,2025
1,NJ,34XX,3,,XC,1220,6269,4,136,2,X,01,2025
1,NJ,34XX,3,,XM,1220,3467,6,125,1,X,01,2025
1,NJ,34XX,3,,XM,1220,69945,264,312,2,X,01,2025
1,NJ,34XX,3,,XO,1220,10286,166,213,1,X,01,2025
1,NJ,34XX,3,,XO,1220,25626,81,250,2,X,01,2025
1,NJ,34XX,3,,XQ,1220,4874,17,74,2,X,01,2025
1,NJ,3501,3,,XA,1220,74402,161,1725,1,X,01,2025
1,NJ,3501,3,,XA,1220,172033,1909,3644,2,X,01,2025
1,NJ,3501,3,,XM,1220,3290,15,64,1,X,01,2025
1,NJ,3501,3,,XM,1220,4343,2,84,2,X,01,2025
1,NJ,3501,5,,XA,1220,13421,0,125,1,X,01,2025
1,NJ,3501,5,,XM,1220,23854,0,369,1,X,01,2025
1,NJ,3501,5,,XM,1220,52382,0,157,2,X,01,2025
1,NJ,35XX,3,,XA,1220,114824,510,2618,1,X,01,2025
1,NJ,35XX,3,,XA,1220,237917,174,915,2,X,01,2025
1,NJ,3604,6,,XA,1220,3372182,0,51378,1,X,01,2025
1,NJ,3604,6,,XA,1220,1337124,0,21905,2,X,01,2025
1,NJ,3604,6,,XC,1220,29005,0,285,1,X,01,2025
1,NJ,3604,6,,XM,1220,212106,0,9838,1,X,01,2025
1,NJ,3604,6,,XS,1220,385743,0,15799,1,X,01,2025
1,NJ,3613,5,,XO,1220,662587,0,4695,1,X,01,2025
1,NJ,3801,5,,XA,1220,16237,0,234,1,X,01,2025
1,NJ,3801,5,,XA,1220,29455,0,530,2,X,01,2025
1,NJ,3801,5,,XC,1220,3911,0,136,1,X,01,2025
1,NJ,3801,5,,XC,1220,27906,0,1693,2,X,01,2025
1,NJ,3801,5,,XM,1220,78724,0,911,1,X,01,2025
1,NJ,3801,5,,XM,1220,221939,0,2238,2,X,01,2025
1,NJ,3801,5,,XN,1220,374597,0,3709,1,X,01,2025
1,NJ,3801,5,,XO,1220,23112232,0,531055,1,X,01,2025
1,NJ,3801,5,,XO,1220,11543697,0,211103,2,X,01,2025
1,NJ,3801,5,,XQ,1220,232232,0,12826,1,X,01,2025
1,NJ,3801,5,,XQ,1220,242423,0,7742,2,X,01,2025
1,NJ,3801,6,,XO,1220,702717,0,6379,1,X,01,2025
1,NJ,3801,6,,XO,1220,7922438,0,63487,2,X,01,2025
1,NJ,3801,6,,XQ,1220,383202,0,10382,1,X,01,2025
1,NJ,3802,5,,XB,1220,13903,0,1769,1,X,01,2025
1,NJ,3802,5,,XC,1220,80375,0,1303,1,X,01,2025
1,NJ,3802,5,,XC,1220,13573,0,209,2,X,01,2025
1,NJ,3802,5,,XM,1220,135047,0,9381,1,X,01,2025
1,NJ,3802,5,,XM,1220,31642,0,676,2,X,01,2025
1,NJ,3802,5,,XO,1220,27936021,0,807591,1,X,01,2025
1,NJ,3802,5,,XO,1220,12303428,0,246233,2,X,01,2025
1,NJ,3802,5,,XQ,1220,143173,0,3798,1,X,01,2025
1,NJ,3802,5,,XQ,1220,114873,0,3205,2,X,01,2025
1,NJ,3802,5,DF,,2010,2734,0,0,1,0,01,2025
1,NJ,3802,5,DF,,2010,14558,0,0,2,0,01,2025
1,NJ,3802,6,,XA,1220,10061,0,219,1,X,01,2025
1,NJ,3802,6,,XA,1220,6372,0,136,2,X,01,2025
1,NJ,3802,6,,XB,1220,176072,0,1742,1,X,01,2025
1,NJ,3802,6,,XC,1220,34512,0,341,1,X,01,2025
1,NJ,3802,6,,XM,1220,6770,0,148,1,X,01,2025
1,NJ,3802,6,,XM,1220,124984,0,3127,2,X,01,2025
1,NJ,3802,6,,XO,1220,6570956,0,139049,1,X,01,2025
1,NJ,3802,6,,XO,1220,1883819,0,24918,2,X,01,2025
1,NJ,3802,6,,XQ,1220,437525,0,12508,1,X,01,2025
1,NJ,3803,5,,XO,1220,970261,0,74897,2,X,01,2025
1,NJ,3809,5,,XM,1220,42344,0,3127,1,X,01,2025
1,NJ,38XX,1,,XO,1220,8037,21,389,2,X,01,2025
1,NJ,38XX,3,,XA,1220,43154,54,955,2,X,01,2025
1,NJ,38XX,3,,XC,1220,140795,408,571,1,X,01,2025
1,NJ,38XX,3,,XO,1220,84998,1027,1949,1,X,01,2025
1,NJ,38XX,3,,XO,1220,811026,10923,17516,2,X,01,2025
1,NJ,38XX,3,,XQ,1220,16493,274,136,1,X,01,2025
1,NJ,38XX,3,,XQ,1220,194582,39842,2098,2,X,01,2025
1,NJ,38XX,3,XX,,2010,2687,54,0,1,0,01,2025
1,NJ,3901,3,XX,,2010,6901,38,0,1,0,01,2025
1,NJ,3901,3,XX,,2010,2530,12,0,2,0,01,2025
1,NJ,39XX,3,,XO,1220,3181,13,125,1,X,01,2025
1,NJ,4101,3,,XA,1220,102112,1233,1997,1,X,01,2025
1,NJ,4101,3,,XA,1220,24450,229,421,2,X,01,2025
1,NJ,4101,3,,XC,1220,187117,30234,2832,1,X,01,2025
1,NJ,4101,3,,XC,1220,62771,439,1175,2,X,01,2025
1,NJ,4101,3,,XM,1220,7726,126,180,2,X,01,2025
1,NJ,4101,3,,XO,1220,3571129,39029,31604,1,X,01,2025
1,NJ,4101,3,,XO,1220,7632958,7855,34263,2,X,01,2025
1,NJ,4101,3,,XQ,1220,1007709,5507,17137,1,X,01,2025
1,NJ,4101,3,,XQ,1220,1384833,6783,14830,2,X,01,2025
1,NJ,4102,3,,XA,1220,11334,153,329,2,X,01,2025
1,NJ,4102,3,,XO,1220,18395,45,360,1,X,01,2025
1,NJ,4102,3,,XO,1220,26232,378,258,2,X,01,2025
1,NJ,4102,3,,XQ,1220,6053,8,118,1,X,01,2025
1,NJ,4102,3,,XQ,1220,68380,442,1336,2,X,01,2025
1,NJ,4105,1,,XO,1220,2806,500,305,1,X,01,2025
1,NJ,4110,3,,XO,1220,38116,15,377,1,X,01,2025
1,NJ,4115,3,,XO,1220,2631,121,51,1,X,01,2025
1,NJ,41XX,3,XX,,2010,619638,7822,0,1,0,01,2025
1,NJ,41XX,3,XX,,2010,3257,5,0,1,1,01,2025
1,NJ,41XX,3,XX,,2010,358336,2620,0,2,0,01,2025
1,NJ,5203,1,XX,,2010,9760,245,0,1,0,01,2025
1,NJ,5203,1,XX,,2010,22303,551,0,1,1,01,2025
1,NJ,5203,1,XX,,2010,43319,939,0,2,1,01,2025
1,NJ,52XX,3,XX,,2010,243968,892,0,1,0,01,2025
1,NJ,52XX,3,XX,,2010,147428,507,0,2,0,01,2025
1,NJ,52XX,3,XX,,2010,473774,1066,0,2,1,01,2025
1,NJ,55XX,3,XX,,2010,65579,116,0,1,0,01,2025
1,NJ,70XX,5,,XA,1220,2961,0,100,2,X,01,2025
1,NJ,70XX,5,,XQ,1220,21100,0,718,2,X,01,2025
1,NJ,70XX,8,,XA,1220,51004,0,1001,1,X,01,2025
1,NJ,70XX,8,,XA,1220,67337,0,1137,2,X,01,2025
1,NJ,70XX,8,,XC,1220,94140,0,1559,1,X,01,2025
1,NJ,70XX,8,,XC,1220,150877,0,2554,2,X,01,2025
1,NJ,70XX,8,,XM,1220,12600,0,413,1,X,01,2025
1,NJ,70XX,8,,XM,1220,11172,0,209,2,X,01,2025
1,NJ,70XX,8,,XO,1220,219776,0,4140,1,X,01,2025
1,NJ,70XX,8,,XO,1220,355777,0,7879,2,X,01,2025
1,NJ,70XX,8,,XP,1220,828,0,15,1,X,01,2025
1,NJ,70XX,8,,XQ,1220,102512,0,3370,1,X,01,2025
1,NJ,70XX,8,,XQ,1220,154712,0,3352,2,X,01,2025
1,NJ,80XX,4,,XO,1220,27449,0,0,2,X,01,2025
1,NJ,80XX,4,,XQ,1220,14357,0,0,1,X,01,2025
1,NJ,80XX,4,,XQ,1220,2568,0,0,2,X,01,2025
1,NM,0101,5,,XM,1220,8741,0,125,1,X,01,2025
1,NM,0106,5,,XB,1220,4230,0,461,1,X,01,2025
1,NM,0115,5,,XB,1220,10755,0,279,1,X,01,2025
1,NM,0206,5,,XO,1220,42163,0,740,1,X,01,2025
1,NM,0708,5,,XO,1220,14321,0,347,1,X,01,2025
1,NM,0712,5,,XO,1220,28493,0,733,1,X,01,2025
1,NM,0712,5,,XQ,1220,33093,0,452,1,X,01,2025
1,NM,0712,5,,XQ,1220,22418,0,406,2,X,01,2025
1,NM,0901,5,,XO,1220,48449,0,499,1,X,01,2025
1,NM,0901,5,,XO,1220,8503,0,69,2,X,01,2025
1,NM,09XX,3,,XO,1220,3357,5,156,1,X,01,2025
1,NM,20XX,3,,XA,1220,6547,49,96,1,X,01,2025
1,NM,20XX,3,,XA,1220,70175,7,69,2,X,01,2025
1,NM,20XX,3,,XC,1220,6668,403,84,1,X,01,2025
1,NM,20XX,3,,XO,1220,475753,62,646,1,X,01,2025
1,NM,20XX,3,,XQ,1220,127368,83,1379,1,X,01,2025
1,NM,20XX,3,,XQ,1220,14679,475,99,2,X,01,2025
1,NM,2301,5,CH,,2010,13702,0,0,1,0,01,2025
1,NM,2301,5,JA,,2010,224300,0,0,1,0,01,2025
1,NM,2303,5,AG,,2010,51934,0,0,1,1,01,2025
1,NM,2303,5,CH,,2010,175943,0,0,2,0,01,2025
1,NM,2303,6,MX,,2010,206331,0,0,1,0,01,2025
1,NM,2303,6,NL,,2010,263711,0,0,1,0,01,2025
1,NM,2303,8,TM,,2010,6087,0,0,1,X,01,2025
1,NM,2304,5,AG,,2010,25344,0,0,2,0,01,2025
1,NM,2304,5,CH,,2010,88360,0,0,1,0,01,2025
1,NM,2304,5,CM,,2010,5787,0,0,2,0,01,2025
1,NM,2304,5,CO,,2010,48448,0,0,2,0,01,2025
1,NM,2304,5,DF,,2010,11772,0,0,1,0,01,2025
1,NM,2304,5,DG,,2010,326052,0,0,1,0,01,2025
1,NM,2304,5,GT,,2010,4141783,0,0,1,0,01,2025
1,NM,2304,5,GT,,2010,445824,0,0,2,0,01,2025
1,NM,2304,5,JA,,2010,5792958,0,0,1,0,01,2025
1,NM,2304,5,JA,,2010,196560,0,0,2,0,01,2025
1,NM,2304,5,MX,,2010,256786,0,0,1,0,01,2025
1,NM,2304,5,NL,,2010,1850208,0,0,1,0,01,2025
1,NM,2304,5,NL,,2010,3769,0,0,2,1,01,2025
1,NM,2304,5,PU,,2010,344200,0,0,1,0,01,2025
1,NM,2304,5,PU,,2010,498370,0,0,2,0,01,2025
1,NM,2304,5,QT,,2010,54468,0,0,1,0,01,2025
1,NM,2304,5,QT,,2010,789027,0,0,2,0,01,2025
1,NM,2304,5,SL,,2010,508680,0,0,1,0,01,2025
1,NM,2304,5,YU,,2010,10616,0,0,2,0,01,2025
1,NM,2304,8,CH,,2010,49999,0,0,1,X,01,2025
1,NM,2304,8,CO,,2010,5000,0,0,1,X,01,2025
1,NM,2304,8,GT,,2010,9500,0,0,1,X,01,2025
1,NM,2304,8,MX,,2010,3000,0,0,1,X,01,2025
1,NM,2304,8,NL,,2010,8500,0,0,1,X,01,2025
1,NM,2304,8,TM,,2010,12525,0,0,1,X,01,2025
1,NM,2305,5,CO,,2010,81913,0,0,2,0,01,2025
1,NM,2305,5,TM,,2010,53080,0,0,1,0,01,2025
1,NM,2305,8,TM,,2010,9000,0,0,1,X,01,2025
1,NM,2401,5,CH,,2010,6223090,0,0,1,0,01,2025
1,NM,2401,5,CH,,2010,542005,0,0,1,1,01,2025
1,NM,2401,5,CH,,2010,73594458,0,0,2,0,01,2025
1,NM,2401,5,CO,,2010,7134,0,0,1,0,01,2025
1,NM,2401,5,GR,,2010,33226,0,0,1,0,01,2025
1,NM,2401,5,GR,,2010,279824,0,0,2,0,01,2025
1,NM,2401,5,GT,,2010,39320,0,0,1,0,01,2025
1,NM,2401,5,NL,,2010,80284,0,0,1,0,01,2025
1,NM,2401,5,OT,,2010,7994,0,0,1,0,01,2025
1,NM,2401,5,PU,,2010,13323,0,0,1,0,01,2025
1,NM,2402,5,CH,,2010,370431,0,0,1,0,01,2025
1,NM,2402,5,CH,,2010,8352,0,0,2,0,01,2025
1,NM,2402,5,CO,,2010,85319,0,0,1,0,01,2025
1,NM,2402,5,GT,,2010,1855151,0,0,1,0,01,2025
1,NM,2402,5,MX,,2010,1077221,0,0,1,0,01,2025
1,NM,2402,5,NL,,2010,3488,0,0,1,0,01,2025
1,NM,2402,5,OT,,2010,375916,0,0,1,0,01,2025
1,NM,2402,5,OT,,2010,66287,0,0,2,0,01,2025
1,NM,2402,5,QT,,2010,1005040,0,0,1,1,01,2025
1,NM,2402,5,SO,,2010,29697,0,0,1,1,01,2025
1,NM,2402,6,CH,,2010,409779,0,0,1,0,01,2025
1,NM,2402,6,JA,,2010,135574,0,0,1,0,01,2025
1,NM,2402,6,MX,,2010,501330,0,0,1,0,01,2025
1,NM,2402,6,QT,,2010,73152,0,0,1,0,01,2025
1,NM,2402,6,SO,,2010,993211,0,0,1,0,01,2025
1,NM,2402,6,VE,,2010,44704,0,0,1,0,01,2025
1,NM,2402,7,DF,,2010,17232319,0,0,1,X,01,2025
1,NM,2402,8,CH,,2010,114176,0,0,1,X,01,2025
1,NM,2403,5,AG,,2010,34587,0,0,1,0,01,2025
1,NM,2403,5,CH,,2010,36030,0,0,1,0,01,2025
1,NM,2403,8,CH,,2010,3600,0,0,1,X,01,2025
1,NM,2404,8,CH,,2010,175099,0,0,1,X,01,2025
1,NM,2404,8,CH,,2010,210646,0,0,2,X,01,2025
1,NM,2404,8,CO,,2010,3219,0,0,1,X,01,2025
1,NM,2404,8,SI,,2010,5952,0,0,1,X,01,2025
1,NM,2404,8,SI,,2010,3767,0,0,2,X,01,2025
1,NM,2404,8,YU,,2010,10000,0,0,2,X,01,2025
1,NM,2406,5,CH,,2010,905000,0,0,1,0,01,2025
1,NM,2406,5,MX,,2010,10827,0,0,1,0,01,2025
1,NM,2408,5,CH,,2010,23506227,0,0,1,0,01,2025
1,NM,2408,5,CH,,2010,301104459,0,0,2,0,01,2025
1,NM,2408,5,GR,,2010,5826432,0,0,1,0,01,2025
1,NM,2408,5,GR,,2010,15056740,0,0,2,0,01,2025
1,NM,2408,5,NL,,2010,59434,0,0,1,0,01,2025
