TRDTYPE,USASTATE,COMMODITY2,DISAGMOT,MEXSTATE,CANPROV,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,CA,11,5,BC,,2010,843071,0,0,1,1,01,2025
1,CA,11,5,BC,,2010,30962,0,0,2,0,01,2025
1,CA,11,5,BS,,2010,99392,0,0,1,0,01,2025
1,CA,11,5,BS,,2010,6843,0,0,2,0,01,2025
1,CA,11,5,CO,,2010,7759,0,0,2,0,01,2025
1,CA,11,5,DF,,2010,97752,0,0,1,0,01,2025
1,CA,11,5,JA,,2010,351901,0,0,1,0,01,2025
1,CA,11,5,JA,,2010,10705,0,0,2,0,01,2025
1,CA,11,5,MX,,2010,59063,0,0,1,0,01,2025
1,CA,11,5,MX,,2010,26991,0,0,2,0,01,2025
1,CA,11,5,NL,,2010,18570,0,0,1,0,01,2025
1,CA,11,5,SI,,2010,10071,0,0,1,0,01,2025
1,CA,11,5,SO,,2010,13565,0,0,1,0,01,2025
1,CA,11,5,YU,,2010,41420,0,0,1,0,01,2025
1,CA,11,6,,XC,1220,322502,0,3190,1,X,01,2025
1,CA,11,6,,XQ,1220,121054,0,1198,1,X,01,2025
1,CA,12,3,,XC,1220,2622,2,68,1,X,01,2025
1,CA,12,3,,XM,1220,2588,5,75,2,X,01,2025
1,CA,12,3,,XO,1220,64342,3043,804,1,X,01,2025
1,CA,12,3,,XO,1220,5552,15,109,2,X,01,2025
1,CA,12,3,,XQ,1220,162098,3538,1947,1,X,01,2025
1,CA,12,3,,XQ,1220,148567,21305,2107,2,X,01,2025
1,CA,12,3,XX,,2010,638460,1195,0,1,0,01,2025
1,CA,12,3,XX,,2010,916100,270,0,2,0,01,2025
1,CA,12,5,,XA,1220,83505,0,1772,1,X,01,2025
1,CA,12,5,,XA,1220,362843,0,7238,2,X,01,2025
1,CA,12,5,,XB,1220,2844,0,40,2,X,01,2025
1,CA,12,5,,XC,1220,95917,0,1170,1,X,01,2025
1,CA,12,5,,XC,1220,149279,0,2664,2,X,01,2025
1,CA,12,5,,XO,1220,551506,0,14740,1,X,01,2025
1,CA,12,5,,XO,1220,484245,0,16328,2,X,01,2025
1,CA,12,5,,XQ,1220,10481,0,393,1,X,01,2025
1,CA,12,5,AG,,2010,6236,0,0,1,0,01,2025
1,CA,12,5,BC,,2010,1076854,0,0,1,0,01,2025
1,CA,12,5,BC,,2010,232100,0,0,1,1,01,2025
1,CA,12,5,BC,,2010,1343506,0,0,2,0,01,2025
1,CA,12,5,BS,,2010,10400,0,0,1,0,01,2025
1,CA,12,5,CO,,2010,317443,0,0,1,0,01,2025
1,CA,12,5,CS,,2010,159220,0,0,1,0,01,2025
1,CA,12,5,DF,,2010,792166,0,0,1,0,01,2025
1,CA,12,5,DF,,2010,3235,0,0,2,0,01,2025
1,CA,12,5,GT,,2010,198248,0,0,1,0,01,2025
1,CA,12,5,GT,,2010,873110,0,0,2,0,01,2025
1,CA,12,5,JA,,2010,499929,0,0,1,0,01,2025
1,CA,12,5,JA,,2010,1418429,0,0,2,0,01,2025
1,CA,12,5,JA,,2010,1793240,0,0,2,1,01,2025
1,CA,12,5,MX,,2010,11348,0,0,2,0,01,2025
1,CA,12,5,QT,,2010,2499908,0,0,1,0,01,2025
1,CA,12,5,QT,,2010,1039080,0,0,2,0,01,2025
1,CA,12,5,SI,,2010,543453,0,0,1,0,01,2025
1,CA,12,5,SO,,2010,171968,0,0,1,0,01,2025
1,CA,12,6,MX,,2010,447720,0,0,1,0,01,2025
1,CA,12,8,JA,,2010,658409,0,0,1,X,01,2025
1,CA,13,3,,XA,1220,2533,50,87,2,X,01,2025
1,CA,13,3,,XO,1220,3151,16,166,1,X,01,2025
1,CA,13,3,,XO,1220,95185,220,1575,2,X,01,2025
1,CA,13,3,XX,,2010,21045,290,0,2,0,01,2025
1,CA,13,5,,XA,1220,100005,0,3455,2,X,01,2025
1,CA,13,5,,XB,1220,7931,0,351,1,X,01,2025
1,CA,13,5,,XC,1220,39608,0,1073,1,X,01,2025
1,CA,13,5,,XC,1220,383998,0,6966,2,X,01,2025
1,CA,13,5,,XO,1220,172981,0,3699,1,X,01,2025
1,CA,13,5,,XO,1220,730722,0,12616,2,X,01,2025
1,CA,13,5,MX,,2010,119800,0,0,1,0,01,2025
1,CA,13,5,MX,,2010,44950,0,0,2,0,01,2025
1,CA,13,5,NL,,2010,3423,0,0,2,0,01,2025
1,CA,13,5,SI,,2010,9066,0,0,1,0,01,2025
1,CA,14,5,,XC,1220,178528,0,9946,1,X,01,2025
1,CA,14,5,,XM,1220,5800,0,312,1,X,01,2025
1,CA,14,5,,XO,1220,39567,0,2128,1,X,01,2025
1,CA,14,5,,XS,1220,5822,0,457,1,X,01,2025
1,CA,14,5,CM,,2010,25921,0,0,1,0,01,2025
1,CA,14,6,,XO,1220,59368,0,3688,1,X,01,2025
1,CA,15,5,,XA,1220,657168,0,6144,2,X,01,2025
1,CA,15,5,,XC,1220,361026,0,6922,1,X,01,2025
1,CA,15,5,,XC,1220,1479344,0,48091,2,X,01,2025
1,CA,15,5,,XO,1220,585489,0,13169,1,X,01,2025
1,CA,15,5,,XO,1220,1016563,0,18837,2,X,01,2025
1,CA,15,5,,XQ,1220,7614,0,7,2,X,01,2025
1,CA,15,5,,XS,1220,79606,0,788,2,X,01,2025
1,CA,15,5,BC,,2010,1649361,0,0,1,0,01,2025
1,CA,15,5,BC,,2010,97093,0,0,2,0,01,2025
1,CA,15,5,BS,,2010,21546,0,0,1,0,01,2025
1,CA,15,5,BS,,2010,51098,0,0,2,0,01,2025
1,CA,15,5,CH,,2010,121086,0,0,1,0,01,2025
1,CA,15,5,CO,,2010,68784,0,0,2,0,01,2025
1,CA,15,5,DF,,2010,42273,0,0,1,0,01,2025
1,CA,15,5,GT,,2010,19605,0,0,1,0,01,2025
1,CA,15,5,JA,,2010,159701,0,0,1,0,01,2025
1,CA,15,5,JA,,2010,150378,0,0,2,0,01,2025
1,CA,15,5,MX,,2010,210538,0,0,1,0,01,2025
1,CA,15,5,MX,,2010,187223,0,0,2,0,01,2025
1,CA,15,5,NL,,2010,451767,0,0,1,0,01,2025
1,CA,15,5,OT,,2010,10267,0,0,1,0,01,2025
1,CA,15,5,QR,,2010,5769,0,0,1,0,01,2025
1,CA,15,5,SI,,2010,2700,0,0,1,0,01,2025
1,CA,15,5,SO,,2010,49990,0,0,1,0,01,2025
1,CA,15,6,,XA,1220,552690,0,2567,2,X,01,2025
1,CA,15,6,,XO,1220,364797,0,4108,2,X,01,2025
1,CA,15,6,,XS,1220,125229,0,1737,2,X,01,2025
1,CA,15,6,BC,,2010,215729,0,0,1,0,01,2025
1,CA,15,6,DF,,2010,242672,0,0,1,0,01,2025
1,CA,15,6,JA,,2010,90349,0,0,1,0,01,2025
1,CA,15,6,MI,,2010,253856,0,0,2,0,01,2025
1,CA,15,6,MX,,2010,776936,0,0,1,0,01,2025
1,CA,16,3,,XC,1220,3327,238,209,2,X,01,2025
1,CA,16,5,,XA,1220,1020595,0,17273,1,X,01,2025
1,CA,16,5,,XC,1220,2012233,0,45323,1,X,01,2025
1,CA,16,5,,XC,1220,88093,0,1182,2,X,01,2025
1,CA,16,5,,XO,1220,554256,0,13610,1,X,01,2025
1,CA,16,5,,XO,1220,5357,0,100,2,X,01,2025
1,CA,16,5,BC,,2010,4660249,0,0,1,0,01,2025
1,CA,16,5,BS,,2010,389678,0,0,1,0,01,2025
1,CA,16,5,CO,,2010,102687,0,0,1,0,01,2025
1,CA,16,5,JA,,2010,563345,0,0,1,0,01,2025
1,CA,16,5,MX,,2010,31171,0,0,1,0,01,2025
1,CA,16,5,MX,,2010,15101,0,0,2,0,01,2025
1,CA,16,5,NL,,2010,118815,0,0,1,0,01,2025
1,CA,16,5,SO,,2010,136664,0,0,1,0,01,2025
1,CA,17,1,XX,,2010,51636,46529,0,1,1,01,2025
1,CA,17,5,,XA,1220,18414,0,477,1,X,01,2025
1,CA,17,5,,XA,1220,11284,0,396,2,X,01,2025
1,CA,17,5,,XC,1220,301316,0,8966,1,X,01,2025
1,CA,17,5,,XC,1220,123789,0,4567,2,X,01,2025
1,CA,17,5,,XM,1220,15023,0,289,1,X,01,2025
1,CA,17,5,,XO,1220,1293174,0,28264,1,X,01,2025
1,CA,17,5,,XO,1220,233751,0,5011,2,X,01,2025
1,CA,17,5,,XQ,1220,20817,0,1416,1,X,01,2025
1,CA,17,5,,XQ,1220,27480,0,384,2,X,01,2025
1,CA,17,5,,XS,1220,11668,0,170,1,X,01,2025
1,CA,17,5,BC,,2010,605496,0,0,1,0,01,2025
1,CA,17,5,BC,,2010,20796,0,0,2,0,01,2025
1,CA,17,5,BS,,2010,13663,0,0,1,0,01,2025
1,CA,17,5,BS,,2010,6977,0,0,2,0,01,2025
1,CA,17,5,DF,,2010,31749,0,0,1,0,01,2025
1,CA,17,5,DG,,2010,36802,0,0,1,0,01,2025
1,CA,17,5,JA,,2010,1089507,0,0,1,0,01,2025
1,CA,17,5,JA,,2010,86725,0,0,2,0,01,2025
1,CA,17,5,MX,,2010,131934,0,0,1,0,01,2025
1,CA,17,5,MX,,2010,7971,0,0,2,0,01,2025
1,CA,17,5,QT,,2010,6486,0,0,2,0,01,2025
1,CA,17,5,SI,,2010,76588,0,0,1,0,01,2025
1,CA,17,6,,XO,1220,58829,0,375,1,X,01,2025
1,CA,18,5,,XA,1220,258221,0,5732,1,X,01,2025
1,CA,18,5,,XA,1220,38274,0,627,2,X,01,2025
1,CA,18,5,,XB,1220,4450,0,512,1,X,01,2025
1,CA,18,5,,XC,1220,1417370,0,24692,1,X,01,2025
1,CA,18,5,,XC,1220,1319168,0,5554,2,X,01,2025
1,CA,18,5,,XO,1220,1980520,0,36981,1,X,01,2025
1,CA,18,5,,XO,1220,631564,0,8644,2,X,01,2025
1,CA,18,5,,XQ,1220,19887,0,486,1,X,01,2025
1,CA,18,5,,XS,1220,16610,0,84,1,X,01,2025
1,CA,18,5,BC,,2010,674296,0,0,1,0,01,2025
1,CA,18,5,DF,,2010,38652,0,0,2,0,01,2025
1,CA,18,5,JA,,2010,3056869,0,0,1,0,01,2025
1,CA,18,5,MX,,2010,117605,0,0,1,0,01,2025
1,CA,18,5,MX,,2010,12000,0,0,1,1,01,2025
1,CA,18,5,OT,,2010,32200,0,0,1,0,01,2025
1,CA,18,6,,XO,1220,205327,0,1893,1,X,01,2025
1,CA,19,5,,XA,1220,2038806,0,45318,1,X,01,2025
1,CA,19,5,,XA,1220,67526,0,2589,2,X,01,2025
1,CA,19,5,,XB,1220,6570,0,156,1,X,01,2025
1,CA,19,5,,XC,1220,8953021,0,181230,1,X,01,2025
1,CA,19,5,,XC,1220,230823,0,4934,2,X,01,2025
1,CA,19,5,,XM,1220,12608,0,246,1,X,01,2025
1,CA,19,5,,XO,1220,14069537,0,335933,1,X,01,2025
1,CA,19,5,,XO,1220,433033,0,8335,2,X,01,2025
1,CA,19,5,,XS,1220,205684,0,4226,1,X,01,2025
1,CA,19,5,BC,,2010,3573869,0,0,1,0,01,2025
1,CA,19,5,BC,,2010,277342,0,0,2,0,01,2025
1,CA,19,5,BS,,2010,30551,0,0,1,0,01,2025
1,CA,19,5,BS,,2010,12916,0,0,2,0,01,2025
1,CA,19,5,CM,,2010,12619,0,0,1,0,01,2025
1,CA,19,5,DF,,2010,490366,0,0,1,0,01,2025
1,CA,19,5,DF,,2010,14700,0,0,2,0,01,2025
1,CA,19,5,GT,,2010,223775,0,0,1,0,01,2025
1,CA,19,5,HG,,2010,32902,0,0,1,0,01,2025
1,CA,19,5,JA,,2010,300947,0,0,1,0,01,2025
1,CA,19,5,JA,,2010,104700,0,0,2,0,01,2025
1,CA,19,5,MX,,2010,1608000,0,0,1,0,01,2025
1,CA,19,5,MX,,2010,122886,0,0,2,0,01,2025
1,CA,19,5,NL,,2010,184095,0,0,1,0,01,2025
1,CA,19,5,NL,,2010,31083,0,0,2,0,01,2025
1,CA,19,5,OT,,2010,33075,0,0,1,0,01,2025
1,CA,19,5,QR,,2010,2820,0,0,1,0,01,2025
1,CA,19,5,QT,,2010,53295,0,0,2,0,01,2025
1,CA,19,5,SI,,2010,725998,0,0,1,0,01,2025
1,CA,19,5,SO,,2010,146958,0,0,1,0,01,2025
1,CA,19,5,TM,,2010,10583,0,0,1,0,01,2025
1,CA,19,6,,XA,1220,95013,0,800,1,X,01,2025
1,CA,19,6,,XC,1220,20786,0,137,1,X,01,2025
1,CA,19,6,,XC,1220,5887,0,104,2,X,01,2025
1,CA,19,6,,XO,1220,293110,0,8567,1,X,01,2025
1,CA,20,5,,XA,1220,3942605,0,83343,1,X,01,2025
1,CA,20,5,,XA,1220,125701,0,2568,2,X,01,2025
1,CA,20,5,,XB,1220,18600,0,884,1,X,01,2025
1,CA,20,5,,XC,1220,7656262,0,144221,1,X,01,2025
1,CA,20,5,,XC,1220,753830,0,11318,2,X,01,2025
1,CA,20,5,,XM,1220,44850,0,661,1,X,01,2025
1,CA,20,5,,XM,1220,118664,0,1173,2,X,01,2025
1,CA,20,5,,XO,1220,17088791,0,444683,1,X,01,2025
1,CA,20,5,,XO,1220,773602,0,16822,2,X,01,2025
1,CA,20,5,,XQ,1220,355860,0,6577,1,X,01,2025
1,CA,20,5,,XQ,1220,64239,0,3588,2,X,01,2025
1,CA,20,5,,XS,1220,43507,0,279,1,X,01,2025
1,CA,20,5,BC,,2010,3780614,0,0,1,0,01,2025
1,CA,20,5,BC,,2010,234004,0,0,2,0,01,2025
1,CA,20,5,BS,,2010,143410,0,0,1,0,01,2025
1,CA,20,5,BS,,2010,6171,0,0,2,0,01,2025
1,CA,20,5,CH,,2010,23500,0,0,1,0,01,2025
1,CA,20,5,CM,,2010,1019238,0,0,1,0,01,2025
1,CA,20,5,CM,,2010,12116,0,0,2,0,01,2025
1,CA,20,5,DF,,2010,432844,0,0,1,0,01,2025
1,CA,20,5,DF,,2010,17161,0,0,2,0,01,2025
1,CA,20,5,GT,,2010,121451,0,0,1,0,01,2025
1,CA,20,5,HG,,2010,125136,0,0,1,0,01,2025
1,CA,20,5,JA,,2010,286623,0,0,1,0,01,2025
1,CA,20,5,JA,,2010,50649,0,0,2,0,01,2025
1,CA,20,5,MO,,2010,87698,0,0,1,0,01,2025
1,CA,20,5,MX,,2010,7350679,0,0,1,0,01,2025
1,CA,20,5,MX,,2010,167198,0,0,2,0,01,2025
1,CA,20,5,NL,,2010,512131,0,0,1,0,01,2025
1,CA,20,5,NL,,2010,8266,0,0,2,0,01,2025
1,CA,20,5,OT,,2010,4600,0,0,1,0,01,2025
1,CA,20,5,QT,,2010,142224,0,0,1,0,01,2025
1,CA,20,5,SI,,2010,24636,0,0,1,0,01,2025
1,CA,20,5,SL,,2010,374901,0,0,1,0,01,2025
1,CA,20,5,SO,,2010,72668,0,0,1,0,01,2025
1,CA,20,5,TM,,2010,106029,0,0,1,0,01,2025
1,CA,20,6,,XA,1220,292944,0,10473,1,X,01,2025
1,CA,20,6,,XC,1220,710833,0,7104,1,X,01,2025
1,CA,20,6,,XO,1220,3881763,0,124231,1,X,01,2025
1,CA,20,6,,XO,1220,12023,0,0,2,X,01,2025
1,CA,20,6,,XQ,1220,383108,0,23713,1,X,01,2025
1,CA,20,6,DG,,2010,1094185,0,0,1,1,01,2025
1,CA,20,6,GT,,2010,396191,0,0,1,0,01,2025
1,CA,20,6,JA,,2010,1297625,0,0,1,0,01,2025
1,CA,20,6,MX,,2010,3895732,0,0,1,0,01,2025
1,CA,20,6,MX,,2010,675308,0,0,1,1,01,2025
1,CA,20,6,SI,,2010,83787,0,0,1,0,01,2025
1,CA,20,8,NL,,2010,30033,0,0,1,X,01,2025
1,CA,21,3,,XA,1220,23910,290,534,1,X,01,2025
1,CA,21,3,,XC,1220,30226,571,520,1,X,01,2025
1,CA,21,3,,XC,1220,10093,196,197,2,X,01,2025
1,CA,21,3,,XM,1220,11073,110,275,1,X,01,2025
1,CA,21,3,,XO,1220,71722,924,1270,1,X,01,2025
1,CA,21,3,,XO,1220,15188,203,235,2,X,01,2025
1,CA,21,5,,XA,1220,1627942,0,25658,1,X,01,2025
1,CA,21,5,,XA,1220,27077,0,360,2,X,01,2025
1,CA,21,5,,XC,1220,4724825,0,98025,1,X,01,2025
1,CA,21,5,,XC,1220,813033,0,16774,2,X,01,2025
1,CA,21,5,,XM,1220,364239,0,11631,1,X,01,2025
1,CA,21,5,,XO,1220,14284538,0,312060,1,X,01,2025
1,CA,21,5,,XO,1220,645762,0,13378,2,X,01,2025
1,CA,21,5,,XQ,1220,34583,0,655,1,X,01,2025
1,CA,21,5,,XQ,1220,80260,0,1573,2,X,01,2025
1,CA,21,5,,XS,1220,59514,0,1018,1,X,01,2025
1,CA,21,5,BC,,2010,11309401,0,0,1,0,01,2025
1,CA,21,5,BC,,2010,33184,0,0,2,0,01,2025
1,CA,21,5,BS,,2010,229500,0,0,1,0,01,2025
1,CA,21,5,BS,,2010,37661,0,0,2,0,01,2025
1,CA,21,5,CH,,2010,154827,0,0,1,0,01,2025
1,CA,21,5,CM,,2010,422149,0,0,1,0,01,2025
1,CA,21,5,DF,,2010,44006958,0,0,1,0,01,2025
1,CA,21,5,DF,,2010,423857,0,0,2,0,01,2025
1,CA,21,5,GT,,2010,7214,0,0,1,0,01,2025
1,CA,21,5,JA,,2010,9360451,0,0,1,0,01,2025
1,CA,21,5,JA,,2010,95046,0,0,2,0,01,2025
1,CA,21,5,MO,,2010,71606,0,0,1,0,01,2025
1,CA,21,5,MX,,2010,4105239,0,0,1,0,01,2025
1,CA,21,5,MX,,2010,116565,0,0,1,1,01,2025
1,CA,21,5,MX,,2010,97849,0,0,2,0,01,2025
1,CA,21,5,MX,,2010,2861,0,0,2,1,01,2025
1,CA,21,5,NL,,2010,1236711,0,0,1,0,01,2025
1,CA,21,5,OT,,2010,262572,0,0,1,0,01,2025
1,CA,21,5,QR,,2010,45055,0,0,1,0,01,2025
1,CA,21,5,QR,,2010,21361,0,0,2,0,01,2025
1,CA,21,5,QT,,2010,142878,0,0,2,0,01,2025
1,CA,21,5,SI,,2010,628644,0,0,1,0,01,2025
1,CA,21,5,SO,,2010,198494,0,0,1,0,01,2025
1,CA,21,5,SO,,2010,3825,0,0,2,0,01,2025
1,CA,21,6,,XA,1220,328175,0,3399,1,X,01,2025
1,CA,21,6,,XC,1220,290957,0,2830,1,X,01,2025
1,CA,21,6,,XO,1220,1043374,0,12946,1,X,01,2025
1,CA,21,6,,XQ,1220,12476,0,1216,1,X,01,2025
1,CA,21,8,,XC,1220,11425,0,543,1,X,01,2025
1,CA,21,8,NL,,2010,21609,0,0,1,X,01,2025
1,CA,22,1,,XC,1220,40445,31592,1236,1,X,01,2025
1,CA,22,1,,XN,1220,545389,116994,14576,1,X,01,2025
1,CA,22,1,,XN,1220,23564,12245,1086,2,X,01,2025
1,CA,22,1,,XQ,1220,52332,47627,3115,1,X,01,2025
1,CA,22,1,XX,,2010,86585,26621,0,1,1,01,2025
1,CA,22,3,,XA,1220,17619,270,118,1,X,01,2025
1,CA,22,3,,XA,1220,6054,237,63,2,X,01,2025
1,CA,22,3,,XC,1220,3083,358,60,1,X,01,2025
1,CA,22,3,,XO,1220,41813,3393,66,1,X,01,2025
1,CA,22,3,XX,,2010,127304,2328,0,1,0,01,2025
1,CA,22,5,,XA,1220,6403115,0,136636,1,X,01,2025
1,CA,22,5,,XA,1220,181259,0,3769,2,X,01,2025
1,CA,22,5,,XC,1220,6810305,0,78175,1,X,01,2025
1,CA,22,5,,XC,1220,120998,0,1295,2,X,01,2025
1,CA,22,5,,XM,1220,806594,0,32270,1,X,01,2025
1,CA,22,5,,XM,1220,4965,0,385,2,X,01,2025
1,CA,22,5,,XO,1220,15439128,0,632603,1,X,01,2025
1,CA,22,5,,XO,1220,67653,0,1649,2,X,01,2025
1,CA,22,5,,XS,1220,209493,0,6983,1,X,01,2025
1,CA,22,5,AG,,2010,5328,0,0,1,0,01,2025
1,CA,22,5,BC,,2010,514312,0,0,1,0,01,2025
1,CA,22,5,BC,,2010,56537,0,0,2,0,01,2025
1,CA,22,5,BS,,2010,333940,0,0,1,0,01,2025
1,CA,22,5,BS,,2010,4100,0,0,2,0,01,2025
1,CA,22,5,DF,,2010,154333,0,0,1,0,01,2025
1,CA,22,5,DF,,2010,191266,0,0,1,1,01,2025
1,CA,22,5,JA,,2010,95855,0,0,1,0,01,2025
1,CA,22,5,MX,,2010,875774,0,0,1,0,01,2025
1,CA,22,5,MX,,2010,314933,0,0,1,1,01,2025
1,CA,22,5,MX,,2010,151590,0,0,2,0,01,2025
1,CA,22,5,NL,,2010,139741,0,0,1,0,01,2025
1,CA,22,5,NL,,2010,58956,0,0,2,0,01,2025
1,CA,22,5,OT,,2010,195162,0,0,1,0,01,2025
1,CA,22,5,OT,,2010,26754,0,0,1,1,01,2025
1,CA,22,5,QR,,2010,18864,0,0,1,0,01,2025
1,CA,22,5,SO,,2010,21570,0,0,1,0,01,2025
1,CA,22,5,SO,,2010,288513,0,0,1,1,01,2025
1,CA,22,6,,XA,1220,494519,0,23421,1,X,01,2025
1,CA,22,6,,XA,1220,46531,0,1995,2,X,01,2025
1,CA,22,6,,XB,1220,241695,0,2384,1,X,01,2025
1,CA,22,6,,XC,1220,410329,0,109,1,X,01,2025
1,CA,22,6,,XC,1220,21076,0,6,2,X,01,2025
1,CA,22,6,,XO,1220,34693,0,2275,1,X,01,2025
1,CA,22,6,,XO,1220,82294,0,5396,2,X,01,2025
1,CA,22,6,,XQ,1220,4701693,0,169301,1,X,01,2025
1,CA,22,6,DF,,2010,57204,0,0,1,1,01,2025
1,CA,22,6,MX,,2010,175524,0,0,1,0,01,2025
1,CA,23,5,,XA,1220,2452545,0,46135,1,X,01,2025
1,CA,23,5,,XA,1220,214623,0,3138,2,X,01,2025
1,CA,23,5,,XC,1220,1456344,0,28278,1,X,01,2025
1,CA,23,5,,XC,1220,136014,0,2511,2,X,01,2025
1,CA,23,5,,XM,1220,5120,0,100,1,X,01,2025
1,CA,23,5,,XO,1220,1612336,0,67046,1,X,01,2025
1,CA,23,5,,XO,1220,723613,0,6532,2,X,01,2025
1,CA,23,5,,XS,1220,259924,0,10007,1,X,01,2025
1,CA,23,5,BC,,2010,55400,0,0,1,0,01,2025
1,CA,23,5,BS,,2010,44420,0,0,2,0,01,2025
1,CA,23,5,CM,,2010,137392,0,0,1,0,01,2025
1,CA,23,5,DG,,2010,294225,0,0,1,0,01,2025
1,CA,23,5,MX,,2010,1663354,0,0,1,0,01,2025
1,CA,23,5,OT,,2010,2725,0,0,1,0,01,2025
1,CA,23,5,QT,,2010,132990,0,0,1,0,01,2025
1,CA,23,5,VE,,2010,88537,0,0,1,0,01,2025
1,CA,23,6,,XA,1220,32410,0,634,1,X,01,2025
1,CA,23,6,,XO,1220,141683,0,2776,1,X,01,2025
1,CA,23,6,GT,,2010,83797,0,0,1,0,01,2025
1,CA,24,3,,XO,1220,6665,252,356,1,X,01,2025
1,CA,24,5,OT,,2010,10500,0,0,1,0,01,2025
1,CA,24,8,BC,,2010,86513,0,0,1,X,01,2025
1,CA,24,8,SO,,2010,35993,0,0,1,X,01,2025
1,CA,25,3,,XO,1220,15675,1761,109,1,X,01,2025
1,CA,25,3,,XQ,1220,4180,1135,394,1,X,01,2025
1,CA,25,5,,XA,1220,41691,0,1156,1,X,01,2025
1,CA,25,5,,XA,1220,177199,0,2661,2,X,01,2025
1,CA,25,5,,XB,1220,11411,0,401,1,X,01,2025
1,CA,25,5,,XC,1220,119169,0,4695,1,X,01,2025
1,CA,25,5,,XC,1220,185993,0,4850,2,X,01,2025
1,CA,25,5,,XM,1220,126601,0,1958,1,X,01,2025
1,CA,25,5,,XO,1220,295575,0,7255,1,X,01,2025
1,CA,25,5,,XO,1220,429592,0,6698,2,X,01,2025
1,CA,25,5,,XS,1220,24750,0,789,1,X,01,2025
1,CA,25,5,BC,,2010,906792,0,0,1,0,01,2025
1,CA,25,5,BC,,2010,14380,0,0,2,0,01,2025
1,CA,25,5,CH,,2010,3810,0,0,1,0,01,2025
1,CA,25,5,CM,,2010,14949,0,0,1,0,01,2025
1,CA,25,5,JA,,2010,92296,0,0,1,0,01,2025
1,CA,25,5,JA,,2010,9800,0,0,2,0,01,2025
1,CA,25,5,MX,,2010,150525,0,0,1,0,01,2025
1,CA,25,5,NL,,2010,14968,0,0,1,0,01,2025
1,CA,25,5,NL,,2010,8250,0,0,1,1,01,2025
1,CA,25,5,OT,,2010,38725,0,0,1,0,01,2025
1,CA,25,5,QT,,2010,21580,0,0,1,0,01,2025
1,CA,25,5,SL,,2010,22045,0,0,2,0,01,2025
1,CA,25,5,SO,,2010,12995,0,0,1,0,01,2025
1,CA,25,6,BC,,2010,35201,0,0,1,0,01,2025
1,CA,25,6,BC,,2010,27426,0,0,1,1,01,2025
1,CA,26,3,,XO,1220,3024,3100,208,1,X,01,2025
1,CA,26,5,,XO,1220,41775,0,1714,1,X,01,2025
1,CA,26,5,BC,,2010,16492,0,0,1,0,01,2025
1,CA,27,1,,XC,1220,6562987,5935218,69,1,X,01,2025
1,CA,27,1,,XC,1220,99352,22364,1015,2,X,01,2025
1,CA,27,1,XX,,2010,41577423,37411017,0,1,0,01,2025
1,CA,27,3,,XA,1220,2744,23,268,1,X,01,2025
1,CA,27,3,XX,,2010,2518,133,0,2,0,01,2025
1,CA,27,5,,XA,1220,29425,0,816,1,X,01,2025
1,CA,27,5,,XB,1220,2700,0,160,1,X,01,2025
1,CA,27,5,,XC,1220,223733,0,7121,1,X,01,2025
1,CA,27,5,,XO,1220,311451,0,5408,1,X,01,2025
1,CA,27,5,,XO,1220,22089,0,1314,2,X,01,2025
1,CA,27,5,,XS,1220,32930,0,645,1,X,01,2025
1,CA,27,5,BC,,2010,5371965,0,0,1,0,01,2025
1,CA,27,5,BC,,2010,144507,0,0,2,0,01,2025
1,CA,27,5,BS,,2010,15272,0,0,1,0,01,2025
1,CA,27,5,CH,,2010,20075,0,0,1,0,01,2025
1,CA,27,5,CS,,2010,1649240,0,0,1,0,01,2025
1,CA,27,5,HG,,2010,84756,0,0,1,0,01,2025
1,CA,27,5,JA,,2010,104029,0,0,1,0,01,2025
1,CA,27,5,MX,,2010,274843,0,0,1,0,01,2025
1,CA,27,5,MX,,2010,225233,0,0,1,1,01,2025
1,CA,27,5,NL,,2010,332530,0,0,1,0,01,2025
1,CA,27,5,NL,,2010,5712745,0,0,1,1,01,2025
1,CA,27,5,PU,,2010,145381,0,0,1,0,01,2025
1,CA,27,5,QT,,2010,7972,0,0,1,0,01,2025
1,CA,27,5,QT,,2010,31972,0,0,2,0,01,2025
1,CA,27,5,SO,,2010,358053,0,0,1,0,01,2025
1,CA,27,5,TM,,2010,157404,0,0,1,0,01,2025
1,CA,27,5,YU,,2010,8508,0,0,2,0,01,2025
1,CA,27,6,,XA,1220,747313,0,14648,1,X,01,2025
1,CA,27,6,,XC,1220,2561649,0,171985,1,X,01,2025
1,CA,27,6,,XC,1220,133202,0,3127,2,X,01,2025
1,CA,27,6,CH,,2010,32443,0,0,2,0,01,2025
1,CA,27,6,CS,,2010,345278,0,0,1,0,01,2025
1,CA,27,6,CS,,2010,34520,0,0,2,0,01,2025
1,CA,27,6,DF,,2010,2636233,0,0,1,0,01,2025
1,CA,27,6,DF,,2010,320027,0,0,2,0,01,2025
1,CA,27,6,JA,,2010,7369,0,0,1,0,01,2025
1,CA,27,6,MX,,2010,75297,0,0,1,0,01,2025
1,CA,27,6,NL,,2010,76399,0,0,1,0,01,2025
1,CA,27,7,HG,,2010,2705834,0,0,1,X,01,2025
1,CA,27,7,MX,,2010,46934087,0,0,1,X,01,2025
